GENE             CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
ENSG00000115641    2  105974169  106054970     75       9  5883       -1.214      0.88762
ENSG00000238273    2  105979495  105995296     23       3  5849     -0.54001      0.70541
ENSG00000071051    2  106361354  106510730    363      20  5790     -0.61415      0.73044
ENSG00000235522    2  106462990  106473633     15       4  5670     -0.46032      0.67736
ENSG00000234162    2  106575540  106578462     12       4  5680      -2.1922      0.98582
ENSG00000119147    2  106679702  106694615      9       3  5424       1.1609      0.12284
ENSG00000115652    2  106709759  106810795    117       9  5732    -0.010655      0.50425
ENSG00000233339    2  106795998  106800253      5       2  5467      -1.5262      0.93652
ENSG00000254126    2  107103820  107160753     49       9  5392     -0.97002      0.83398
ENSG00000231505    2  107138359  107154535     25       5  5203      -1.2037      0.88564
ENSG00000144057    2  107418056  107503564    215      15  5752       -1.222      0.88914
ENSG00000227294    2  107450920  107457663     10       3  5679     -0.61082      0.72934
ENSG00000229457    2  107871147  107982329    243       7  5596      0.10439      0.45843
ENSG00000225588    2  107978738  108023785     16       3  6004      0.86227      0.19427
ENSG00000237880    2  108002088  108159105    253       3  5937       1.0587      0.14486
ENSG00000224568    2  108145943  108172782     34       3  5937       2.0089     0.022272
ENSG00000232991    2  108370568  108438585     57       8  5812      0.74332      0.22864
ENSG00000230651    2  108439519  108443347      7       1  6070      0.51068      0.30479
ENSG00000196862    2  108443393  108507297     15       1  5989      0.52632      0.29933
ENSG00000115665    2  108602979  108630450     22       6  5838        1.472     0.070516
ENSG00000231221    2  108665656  108669211      3       1  6071    -0.072551      0.52892
ENSG00000225328    2  108784204  108834297    107       5  5886      0.24247      0.40421
ENSG00000196228    2  108863651  108881807     28       5  5706       0.2767      0.39101
ENSG00000198203    2  108905095  108926371     18       4  5731      0.14463       0.4425
ENSG00000198075    2  108994367  109004513     12       2  5792       1.3484     0.088764
ENSG00000135968    2  109065017  109125871    143       7  6009      -1.0363      0.84997
ENSG00000214184    2  109123971  109150652     71       5  5971     -0.66823      0.74801
ENSG00000169756    2  109150811  109303702    226       8  5933     -0.51132      0.69544
ENSG00000228763    2  109293251  109295057      1       1  5617     -0.25516       0.6007
ENSG00000153201    2  109335937  109402267     63       1  5456      -1.6317      0.94862
ENSG00000163006    2  109403213  109501933    128       7  5621     -0.30288      0.61901
ENSG00000135960    2  109510927  109605828    108      14  5656     -0.21091      0.58352
ENSG00000172985    2  109745804  110262209    656      34  5858        -1.82      0.96562
ENSG00000186522    2  110300559  110371783    122      10  5729       1.1616      0.12271
ENSG00000198142    2  110371911  110376567      8       2  5686      0.19971      0.42085
ENSG00000144063    2  110841447  110874143      6       2  5132     0.044224      0.48236
ENSG00000144061    2  110879888  110962643     69       1  5953      -0.1047      0.54169
ENSG00000175701    2  110969106  111002997     14       1  6020     -0.33688       0.6319
ENSG00000153093    2  111490150  111875799    527      28  5868      0.34399      0.36543
ENSG00000172965    2  111794353  112280953    302      27  5709       0.7098      0.23892
ENSG00000153094    2  111876955  111926024     44       5  5607       -1.094      0.86303
ENSG00000230499    2  111953540  111964071     16       3  5905     -0.36389      0.64203
ENSG00000229118    2  112022860  112037457      4       1  5111      0.22863      0.40958
ENSG00000280878    2  112226387  112395544     23       5  5496     -0.26946      0.60621
ENSG00000153107    2  112369216  112642267    244      14  5758    0.0011098      0.49956
ENSG00000153208    2  112656056  112787138    317       8  6015     -0.44574      0.67211
ENSG00000153214    2  112812800  112876895     48       6  5885     -0.22389      0.58858
ENSG00000144152    2  112895962  112945793     65      10  5637     -0.83798      0.79898
ENSG00000144161    2  112969102  113012713     37       3  5767        1.355     0.087713
ENSG00000188177    2  113033171  113097640     96       5  5886       1.5343     0.062478
ENSG00000169629    2  113127669  113192065      2       1  5855       1.5838     0.056621
ENSG00000114999    2  113239731  113299316     81       5  5845       1.0859      0.13875
ENSG00000125630    2  113299492  113334727     85       8  6026      0.62531      0.26588
ENSG00000125611    2  113341817  113346852      4       2  5683       1.1016      0.13531
ENSG00000228251    2  113348373  113349516      1       1  6091     -0.31548       0.6238
ENSG00000237753    2  113399409  113403267      7       1  5972     0.033859      0.48649
ENSG00000144136    2  113403434  113421404     22       3  5915      -0.4943      0.68945
ENSG00000144130    2  113479063  113500456     24       2  5490      0.52011      0.30149
ENSG00000169607    2  113494184  113522254     26       3  5508     -0.31412      0.62328
ENSG00000115008    2  113531492  113542167     25       3  5713      0.47229      0.31836
ENSG00000125538    2  113587328  113594480      4       1  5971     -0.67274      0.74944
ENSG00000125571    2  113670548  113676459     43       3  5711      0.48395      0.31421
ENSG00000136688    2  113730780  113743242     13       2  5952     -0.23602      0.59329
ENSG00000136696    2  113779668  113810444     17       3  5247       1.5449     0.061187
ENSG00000136695    2  113816215  113822959     41       2  5991      0.93151       0.1758
ENSG00000136689    2  113864791  113891593     92       6  5864       1.0172      0.15454
ENSG00000125637    2  113914902  113966973     28       5  5546       1.2545      0.10482
ENSG00000125618    2  113973574  114036527     88       8  5734     -0.51103      0.69533
ENSG00000233479    2  114426743  114430768      6       1  5981     -0.81802      0.79333
ENSG00000227359    2  114435279  114461655     77       7  6026      -1.4953      0.93258
ENSG00000115084    2  114462588  114514400    131      11  6001      -1.5146      0.93507
ENSG00000244063    2  114586967  114588696      5       1  6126     -0.66011      0.74541
ENSG00000228857    2  114588626  114600933     40       6  5730     -0.78337      0.78329
ENSG00000270019    2  114645780  114647327      1       1  6083     -0.16798       0.5667
ENSG00000115091    2  114647537  114720173    182      11  5607      0.79227       0.2141
ENSG00000234199    2  114737146  114764879     62       7  5945       1.5892     0.056012
ENSG00000175497    2  115199876  116603328   2025      69  5734       1.0798      0.14011
ENSG00000231538    2  115586009  115591125      1       1  5882     -0.72966       0.7672
ENSG00000235717    2  115591407  115593165      2       1  5219      0.60038      0.27413
ENSG00000235026    2  115888512  115918920     41       6  5378       1.7427     0.040692
ENSG00000238207    2  118515139  118561750    131      13  5790     -0.27787      0.60944
ENSG00000088205    2  118572226  118589955     33       6  5648    0.0092243      0.49632
ENSG00000236255    2  118591513  118599234     11       4  5465     -0.07332      0.52922
ENSG00000125633    2  118673054  118771709    254      13  5705         1.28      0.10028
ENSG00000235066    2  118752973  118812609    173      18  5564         1.03      0.15151
ENSG00000125629    2  118846028  118868573     16       4  5656       1.0121      0.15574
ENSG00000226856    2  118889704  118943962     72       8  5824      0.98068      0.16337
ENSG00000163064    2  119599747  119605254      2       1  5704      0.61968      0.26774
ENSG00000019169    2  119699742  119752236     78       6  5633      0.57398      0.28299
ENSG00000259094    2  119706882  119710559      9       2  5482      0.93151       0.1758
ENSG00000144119    2  119913819  119916465      4       1  5639     0.039345      0.48431
ENSG00000115107    2  119981407  120023228     40       4  5339       1.0751      0.14118
ENSG00000229867    2  120001998  120006647      3       1  4930        1.117      0.13199
ENSG00000186132    2  120059801  120124404    127      14  5765     -0.53377      0.70325
ENSG00000155368    2  120124497  120130136     20       4  5579     -0.62374       0.7336
ENSG00000080293    2  120197419  120282877    108       7  5710       1.1136      0.13272
ENSG00000231013    2  120234024  120244922     14       2  5401        1.303     0.096292
ENSG00000163075    2  120302008  120419827     90       5  5696     -0.94082       0.8266
ENSG00000144120    2  120436743  120444083     14       1  5780      -1.8815      0.97005
ENSG00000088179    2  120517207  120741394    150       4  5643   -0.0025932      0.50103
ENSG00000115109    2  120770581  120936695    156       3  5830    -0.077893      0.53104
ENSG00000224789    2  120932461  120974120     26       2  5819      0.29672      0.38334
ENSG00000226479    2  120978854  120980984      1       1  5673      0.68681       0.2461
ENSG00000144118    2  120997640  121052289    117       5  5937      0.39592      0.34608
ENSG00000237614    2  121300485  121301902      2       1  5274     -0.85633      0.80409
ENSG00000229774    2  121444211  121468093     50       2  5727     -0.47478      0.68253
ENSG00000074047    2  121493199  121750229    169      29  5591      0.68608      0.24633
ENSG00000271709    2  121623953  121624978      1       1  6041     -0.51952       0.6983
ENSG00000234455    2  121839013  121846302     10       1  6082       1.2562      0.10452
ENSG00000236145    2  121935903  121940156     12       2  5962       1.8753     0.030377
ENSG00000115112    2  121974163  122042783     51       6  5716     -0.29333      0.61536
ENSG00000074054    2  122095352  122407163    569       7  5111      -1.9427      0.97397
ENSG00000265451    2  122287998  122290281     16       2  5050      -1.5127      0.93482
ENSG00000236859    2  122407226  122486057    103       5  5101      -1.4123      0.92107
ENSG00000155438    2  122484521  122494499      6       1  5048      0.27481      0.39173
ENSG00000211460    2  122494679  122525429     18       1  5050     -0.45458      0.67529
ENSG00000224655    2  122548020  122554278      5       1  5785     -0.68584      0.75359
ENSG00000232740    2  123823727  123831057     41       3  6029       1.6929     0.045241
ENSG00000228400    2  124774435  124782750     10       3  5709       0.4145      0.33925
ENSG00000155052    2  124782864  125672864   1560      74  5743     -0.19535      0.57744
ENSG00000235491    2  126468546  126523419    122       9  5839      -0.2805      0.61045
ENSG00000226813    2  126867676  126875562     10       3  5678      -2.2032      0.98621
ENSG00000235774    2  127066087  127101569     79       3  6026      0.65107       0.2575
ENSG00000136732    2  127413509  127454246     41       7  5812     -0.33535      0.63132
ENSG00000237524    2  127656440  127659673     10       1  5535      0.27419      0.39197
ENSG00000260634    2  127781828  127783299      4       1  5441      0.15645      0.43784
ENSG00000260163    2  127782787  127787262      7       2  5727      0.14571      0.44208
ENSG00000136717    2  127805603  127864931    152      15  5833      0.83609      0.20155
ENSG00000186684    2  127941696  127977654     40       4  5659     -0.29839       0.6173
ENSG00000163161    2  128014866  128051752     46       6  5677     -0.11378      0.54529
ENSG00000169967    2  128056306  128146041    114       9  5750      0.18782      0.42551
ENSG00000236682    2  128146706  128158156     16       4  5624     -0.73697      0.76943
ENSG00000115718    2  128176003  128186822     24       4  5813     -0.19916      0.57893
ENSG00000163166    2  128193783  128284462    135      11  5499     -0.74099      0.77065
ENSG00000231731    2  128212970  128272199     89       7  5432     -0.64855      0.74169
ENSG00000169994    2  128293378  128395304    174      17  5528     -0.99307      0.83966
ENSG00000272789    2  128383572  128384423      2       1  5393     -0.96785      0.83344
ENSG00000072163    2  128395956  128439360     38       7  5586       -2.543       0.9945
ENSG00000144230    2  128403439  128410213      3       1  5157     -0.60908      0.72876
ENSG00000136709    2  128458596  128568761    146      11  5664      -2.2348      0.98728
ENSG00000173349    2  128459082  128462816      4       1  5749       -1.026      0.84755
ENSG00000144231    2  128601125  128615731     40       5  5778      -1.7066      0.95605
ENSG00000144233    2  128619204  128643496     26       4  5806      -1.3127      0.90536
ENSG00000136715    2  128698791  128785694    108       7  5883       1.1034      0.13492
ENSG00000136731    2  128848774  128953251    125       7  5890      0.05452      0.47826
ENSG00000136720    2  128994290  129076151    148      20  5731      -1.0981      0.86393
ENSG00000238277    2  129821419  129829298     29       2  5940        -1.46      0.92785
ENSG00000204460    2  129999746  130031421     58       4  5757     -0.34204      0.63384
ENSG00000229536    2  130582699  130635126     64       6  5456      0.27462      0.39181
ENSG00000152082    2  130939310  130948302     15       1  6048      0.26319       0.3962
ENSG00000152086    2  130949316  130956034      6       1  6048      0.18373      0.42711
ENSG00000072135    2  131113580  131132982     13       1  5420     -0.35092      0.63718
ENSG00000229797    2  131501111  131513452      1       1  5158     -0.29342       0.6154
ENSG00000233221    2  131588551  131594567      7       1  5737      0.17632      0.43002
ENSG00000136002    2  131594489  131804836    187      16  5789      0.41013      0.34085
ENSG00000152102    2  131805449  131851033     27       1  5959       2.1593     0.015412
ENSG00000115762    2  131862420  132111282    190       4  5820       2.8849    0.0019579
ENSG00000233087    2  132118684  132121715      2       1  5788       2.5654    0.0051532
ENSG00000223631    2  132160474  132166622      3       1  5764       1.7273     0.042053
ENSG00000173272    2  132222473  132250316     67       1  5479    -0.049814      0.51986
ENSG00000075886    2  132233666  132240507     19       1  5480     -0.12635      0.55027
ENSG00000163040    2  132285248  132291239      3       1  5230      0.57386      0.28303
ENSG00000224559    2  132394598  132407188     15       2  5958     -0.67945      0.75157
ENSG00000229203    2  132587374  132589604      2       1  5770       1.1774      0.11951
ENSG00000235615    2  132722304  132737446      1       1  5965     -0.10421       0.5415
ENSG00000183840    2  133174147  133404132    362      32  5887      0.71012      0.23881
ENSG00000150551    2  133402426  133429152     37       1  5868      0.32341      0.37319
ENSG00000230065    2  133418099  133424563      7       1  5562     -0.15885      0.56311
ENSG00000176771    2  133429372  134326034   1188      85  5666       2.4723    0.0067132
ENSG00000233729    2  133673130  133689067      2       1  5465     -0.62257      0.73322
ENSG00000226953    2  134022540  134042334     28       3  5754      0.24557      0.40301
ENSG00000223430    2  134311886  134315798      6       2  5866     0.015043        0.494
ENSG00000152127    2  134877554  135212192    405      35  5692       1.3751     0.084553
ENSG00000152128    2  135213330  135476570    405      24  5725       2.0464     0.020356
ENSG00000224043    2  135493034  135676280    168       8  5802      0.22129      0.41243
ENSG00000153086    2  135596117  135659604     75       2  5822     -0.60447      0.72723
ENSG00000082258    2  135675805  135716912     52       3  5736       1.0012      0.15837
ENSG00000176601    2  135722061  135805038    129       8  5556      0.16074      0.43615
ENSG00000115839    2  135809835  135933964     71       4  5442     -0.24364      0.59625
ENSG00000121988    2  135894486  136288806    360       3  5490      0.18393      0.42703
ENSG00000048991    2  136289025  136482840    140       8  5634     -0.83263      0.79747
ENSG00000144224    2  136499189  136542625     54       3  5900      -2.6593      0.99609
ENSG00000115850    2  136545410  136594750     80       5  5748       -1.134       0.8716
ENSG00000226806    2  136577761  136580657      6       1  5542     -0.99933      0.84118
ENSG00000076003    2  136597196  136633996     37       3  5686     -0.46133      0.67772
ENSG00000115866    2  136664247  136743670     64       3  5751      -0.2657      0.60477
ENSG00000231890    2  136742746  136780163     16       2  5708     -0.22273      0.58813
ENSG00000121966    2  136871919  136875735      2       1  5924      0.82163      0.20564
ENSG00000144229    2  137523115  138435287   1996      66  5764     -0.42773      0.66558
ENSG00000150540    2  138721590  138773934     68       3  6120      -1.0104      0.84385
ENSG00000224231    2  138859454  138863475      4       2  5960     -0.69362      0.75604
ENSG00000228043    2  139175854  139259268     83      10  5792      0.19134      0.42413
ENSG00000230569    2  139228226  139231502      9       1  5996      0.46795      0.31991
ENSG00000144228    2  139259371  139331117     73       7  5744       -1.112      0.86694
ENSG00000260059    2  139357233  139359996      1       1  5385      -1.1008       0.8645
ENSG00000237772    2  139362080  139370737      3       2  5291     -0.99969      0.84127
ENSG00000144227    2  139428342  139537918    113      13  5667     -0.12271      0.54883
ENSG00000226939    2  140123735  140136717     54       7  5781     -0.51213      0.69572
ENSG00000229131    2  140227345  140235317      5       2  5888     -0.65089      0.74244
ENSG00000224028    2  140861152  140889349     30       4  5666     -0.19329      0.57664
ENSG00000168702    2  140988992  142889270   4708     162  5741      0.18182      0.42786
ENSG00000115919    2  143635067  143813401    271      15  5722     -0.53453      0.70351
ENSG00000075884    2  143848931  144525921    921      47  5738      0.13698      0.44552
ENSG00000257284    2  143919647  143929741      9       3  5867     0.048054      0.48084
ENSG00000257640    2  144053155  144329674    481      33  5636      0.78831      0.21526
ENSG00000258268    2  144276436  144355571    129      10  5865      0.39171      0.34764
ENSG00000231758    2  144398325  144413748     15       4  5702     -0.60415      0.72713
ENSG00000257277    2  144433734  144498863     36       4  5841     -0.04937      0.51969
ENSG00000257226    2  144524189  144533642      3       1  5708     0.060271      0.47597
ENSG00000236356    2  144557036  144577168     35       3  5986       0.1437      0.44287
ENSG00000232377    2  144694640  144721723     15       1  5013     -0.13607      0.55412
ENSG00000121964    2  144695635  145090135     65       9  5042     -0.76945      0.77919
ENSG00000169554    2  145121931  145282150     56       8  5870      0.32496      0.37261
ENSG00000283118    2  145202415  145208017      1       1  5939     -0.39696       0.6543
ENSG00000232606    2  145324002  145337001     12       3  5954      -1.6317      0.94863
ENSG00000226674    2  145425534  146020556    642      29  5819      -1.0115      0.84411
ENSG00000234940    2  145445980  145447752      4       2  5854      0.44016      0.32991
ENSG00000268580    2  145635301  145639600     10       2  5786      -1.6346      0.94893
ENSG00000235435    2  146051845  146089415     59      10  5772      -1.7854      0.96291
ENSG00000225107    2  146326862  146345592      5       1  5528     -0.49849      0.69093
ENSG00000233842    2  146672658  146688714     17       2  5890     -0.28582      0.61249
ENSG00000231040    2  147595317  147607878     16       2  5641     -0.38421      0.64959
ENSG00000227902    2  147637477  147655786      7       2  5527      -1.0509      0.85336
ENSG00000121989    2  148602086  148688395     73       6  5968     -0.40128      0.65589
ENSG00000223911    2  148656970  148660525      2       1  6116      0.35249      0.36224
ENSG00000115947    2  148687966  148779173    102       5  5975    -0.092855      0.53699
ENSG00000204406    2  148778580  149274540    674      25  5867      -1.4686      0.92902
ENSG00000135999    2  149402009  149545137    266       8  5494      -1.5918      0.94428
ENSG00000231079    2  149624039  149646392     15       1  5591      0.44572       0.3279
ENSG00000168280    2  149632819  149883273    126       2  5607       1.1163      0.13214
ENSG00000150556    2  149894621  150071776    359      24  5870       2.5408    0.0055297
ENSG00000187123    2  150186499  150330662    166      11  5952     -0.34963      0.63669
ENSG00000168288    2  150426148  150444330     15       1  5965     -0.27941      0.61004
ENSG00000231969    2  150443710  150704747    494      22  5841     -0.71339       0.7622
ENSG00000162947    2  150624020  150715705    204      15  5936     -0.59611      0.72445
ENSG00000230645    2  151027937  151157594    144       7  5634       1.7868     0.036987
ENSG00000231420    2  151091406  151113521     27       3  5669       1.9035     0.028488
ENSG00000115963    2  151324709  151395525     46       4  5723       1.0397      0.14924
ENSG00000236049    2  151409046  151428735      7       2  5264      0.31815      0.37518
ENSG00000237220    2  151422648  151424594      1       1  5020      0.14919       0.4407
ENSG00000232359    2  151451616  151476581     10       2  5507     0.069393      0.47234
ENSG00000224048    2  151468895  151491862     50       4  5808      -1.6532      0.95086
ENSG00000228064    2  151839020  151859988     47       8  5793     -0.55731      0.71134
ENSG00000222031    2  151857734  151905288    153      13  5772     -0.48431      0.68592
ENSG00000236885    2  151974469  152042723     93      10  5905      -1.5335      0.93742
ENSG00000184898    2  152104454  152118393     22       3  5919      0.84326      0.19954
ENSG00000123609    2  152126979  152146571     61       6  5750       1.2455      0.10648
ENSG00000123610    2  152214106  152236562     45       4  5381      0.60674      0.27201
ENSG00000080345    2  152266397  152364527    106       7  6046      0.37916      0.35228
ENSG00000183091    2  152341850  152591001    232      17  5751     -0.31934      0.62527
ENSG00000162980    2  152645498  152685006     41       4  5497      -1.3972      0.91883
ENSG00000283228    2  152659165  152830463    251      22  5230    -0.064205       0.5256
ENSG00000182389    2  152689282  152955989    444      23  5410      0.39928      0.34484
ENSG00000225214    2  152954842  152965716      7       3  5668    -0.063145      0.52517
ENSG00000115145    2  152973315  153032506    121       8  5783      0.43865      0.33046
ENSG00000157827    2  153191751  153506348    636      35  5696      -0.4001      0.65546
ENSG00000196504    2  153508107  153574511    104       8  5816      0.49827      0.30915
ENSG00000177917    2  153574407  153617767     20       3  5924       1.0422      0.14866
ENSG00000224612    2  154028501  154058240     58       4  5864       -2.784      0.99732
ENSG00000227708    2  154194219  154213936     32       5  5769      0.45693      0.32386
ENSG00000144278    2  154728426  155310361   1093      28  5814     -0.58775      0.72165
ENSG00000224675    2  155292365  155313950     34       7  5570     0.063437      0.47471
ENSG00000238004    2  155316369  155317332      2       1  5965      0.62357      0.26646
ENSG00000162989    2  155554811  155714864    259      23  5746     -0.63419      0.73702
ENSG00000230991    2  155822025  155824515      5       2  6100     -0.68916      0.75464
ENSG00000226383    2  156868042  157111462    379      32  5695      0.12223      0.45136
ENSG00000282440    2  157161620  157176767     18       4  5750      0.92616      0.17718
ENSG00000153234    2  157180944  157198860     10       3  5905       0.3041      0.38053
ENSG00000115159    2  157291802  157470247    163       9  5976      -1.7964      0.96378
ENSG00000283436    2  157511736  157552171     75       8  5802     -0.68796      0.75426
ENSG00000136542    2  158114110  158170723     47       4  5423     -0.21121      0.58364
ENSG00000115165    2  158271131  158345473      1       1  5237      0.51436       0.3035
ENSG00000123612    2  158383279  158485517     30       4  5833      -0.6099      0.72903
ENSG00000234584    2  158582220  158592517      2       1  5814     -0.18531      0.57351
ENSG00000115170    2  158592956  158732374     45       4  5299     -0.21311      0.58438
ENSG00000007001    2  158733214  158992666    255      24  5580     -0.38811      0.65103
ENSG00000227480    2  159023162  159092681    105      11  5809      0.20666      0.41814
ENSG00000153237    2  159027593  159313265    632      25  5629     -0.58682      0.72134
ENSG00000144283    2  159313476  159539391    476      16  5824      0.81771      0.20676
ENSG00000204380    2  159514849  159591514    116       9  5679      0.43819      0.33062
ENSG00000228586    2  159542415  159610287    109      12  5759   -0.0016907      0.50067
ENSG00000163331    2  159651829  159719293    144      11  5909       1.2266      0.10998
ENSG00000115183    2  159825183  160089170    365      23  5790     -0.98426      0.83751
ENSG00000196151    2  160092304  160143310    117       2  5942      -1.6589      0.95143
ENSG00000123636    2  160175490  160473203    523      29  5755     0.046419      0.48149
ENSG00000223642    2  160242878  160261147     44       6  5523     -0.51244      0.69583
ENSG00000224152    2  160471807  160473593      2       1  6032      0.90098       0.1838
ENSG00000226266    2  160527219  160568946    104       8  5812      0.24279      0.40409
ENSG00000136536    2  160568968  160627538    137       7  5893    -0.042976      0.51714
ENSG00000241399    2  160625141  160654766     68       7  5789     -0.43391      0.66782
ENSG00000248672    2  160628362  160761221    308      19  5759     -0.26644      0.60505
ENSG00000153246    2  160788517  160919121    245      18  5807        1.535     0.062387
ENSG00000115221    2  160956177  161056824    234      15  5819       1.8919     0.029253
ENSG00000285373    2  161114229  161128391     24       6  5624       1.3899      0.08228
ENSG00000153250    2  161128662  161350305    345      17  5886       1.4697     0.070815
ENSG00000224467    2  161952742  162016735     70       7  5783      0.64319      0.26005
ENSG00000136560    2  161993419  162092732     70       7  5377     -0.30134      0.61842
ENSG00000235724    2  162079296  162164814     73       8  5496     -0.60918       0.7288
ENSG00000227403    2  162101250  162105561      2       1  5548      0.45503      0.32454
ENSG00000115233    2  162164549  162268228     83       6  5718     0.065409      0.47392
ENSG00000136535    2  162272605  162282381      2       1  5602       1.0417      0.14877
ENSG00000144290    2  162280843  162841792    406      14  5547      0.39411      0.34675
ENSG00000197635    2  162848751  162931052     42       5  5693     -0.85291      0.80315
ENSG00000230918    2  162929766  162931679      1       1  5394     -0.32683       0.6281
ENSG00000115267    2  163123589  163175213      2       1  5570       2.5218    0.0058374
ENSG00000115271    2  163175350  163228105      1       1  5699        1.338      0.09045
ENSG00000184611    2  163227917  163695240    449      24  5525      0.90184      0.18357
ENSG00000237750    2  163625446  163654482     46       5  5664       1.2068      0.11375
ENSG00000182263    2  164449906  164592522     60       6  5806      -1.7153      0.95686
ENSG00000237844    2  164606083  165208733    677      27  5853      -1.1495      0.87482
ENSG00000115290    2  165349322  165478358     76       9  5660        1.468     0.071049
ENSG00000082438    2  165510134  165700189    343      18  5890     -0.02662      0.51062
ENSG00000236283    2  165697182  166064771    339      30  5872     -0.29518      0.61607
ENSG00000169507    2  165752696  165812035     78       9  5891      0.45664      0.32396
ENSG00000153253    2  165944032  166060577    169      11  5933     -0.21397      0.58472
ENSG00000136531    2  166051503  166248820    336      22  5935      -1.1994       0.8848
ENSG00000178662    2  166326157  166545917    267      19  5899      0.37667      0.35321
ENSG00000115339    2  166604101  166651192     23       3  5252     -0.97729      0.83579
ENSG00000235192    2  166651361  166666520     40       5  5736      0.36143      0.35889
ENSG00000229195    2  166651367  166702601    102       9  5831     0.080777      0.46781
ENSG00000123607    2  166713985  166810353    152      14  5862     -0.86178       0.8056
ENSG00000236107    2  166813909  167158294    770      28  5858      -1.0144      0.84481
ENSG00000144285    2  166841151  167005724    394      16  5967     -0.51281      0.69596
ENSG00000169432    2  167051695  167232511    395      29  5731      -1.0399       0.8508
ENSG00000136546    2  167260083  167350836    169      14  5727     -0.54891      0.70847
ENSG00000163092    2  167744997  168116263    541      26  5475     -0.44329      0.67122
ENSG00000228222    2  168149681  168414843    187       5  5522      0.26293       0.3963
ENSG00000235335    2  168671284  168797654    138      12  5724      0.73753       0.2304
ENSG00000172318    2  168725458  168730551      3       1  5807        1.514     0.065015
ENSG00000198648    2  168810530  169104651    605      23  5888     -0.57534      0.71747
ENSG00000172292    2  169312372  169631647    315      26  5668       1.7178     0.042915
ENSG00000163072    2  169643049  169722024     57       7  5702     -0.32737      0.62831
ENSG00000152253    2  169690642  169769881     57       6  5677      -2.2935      0.98909
ENSG00000152254    2  169757750  169766510      2       1  5640      -0.4383      0.66942
ENSG00000073734    2  169779448  169887832    178      16  5701      0.21159      0.41621
ENSG00000073737    2  169921299  169952677      8       2  5927       0.4731      0.31807
ENSG00000081479    2  169983619  170219195    329      31  5671     -0.53071      0.70219
ENSG00000163093    2  170335688  170363165     42       9  5665      0.87509      0.19076
ENSG00000251569    2  170335990  170382432     60      11  5669      0.94914      0.17128
ENSG00000239474    2  170366212  170382772     16       5  5652       1.1021       0.1352
ENSG00000138399    2  170386259  170430385     78      11  5519      0.86599      0.19325
ENSG00000138398    2  170440850  170497916    170      10  5766     -0.18927      0.57506
ENSG00000154479    2  170501935  170550943    168       8  5920     -0.70998      0.76114
ENSG00000144362    2  170550964  170558218      9       2  5839     -0.56061      0.71247
ENSG00000213160    2  170550998  170633499    234      20  5744      0.60524      0.27251
ENSG00000138385    2  170648443  170668574     26       5  5607       1.4233     0.077329
ENSG00000138382    2  170666591  170681441     36       8  5577      0.85552      0.19613
ENSG00000144357    2  170683968  170940641    496      16  5575      0.20148      0.42016
ENSG00000071909    2  171034655  171511681    626      58  5734     0.015713      0.49373
ENSG00000231898    2  171188595  171265074     91      13  5804       1.4488      0.07369
ENSG00000213981    2  171496884  171551884    100      13  5733      0.33533      0.36869
ENSG00000204335    2  171571861  171574588      4       1  5634        3.156   0.00079983
ENSG00000234350    2  171579596  171627278    130       4  5853       1.2837     0.099629
ENSG00000239467    2  171627623  171634658     22       2  5997       1.8569     0.031661
ENSG00000204334    2  171640296  171655481     27       2  5846       1.7258     0.042189
ENSG00000128683    2  171669723  171717661     38       3  5809        1.437     0.075358
ENSG00000115806    2  171784974  171823639     49       3  5451      -1.8868      0.97041
ENSG00000198586    2  171847333  172087824    305       8  5868      -1.4639      0.92839
ENSG00000123600    2  172173915  172291312    106      12  5634      0.61641      0.26881
ENSG00000115827    2  172290727  172341562     94       3  5921     -0.54442      0.70692
ENSG00000071967    2  172378757  172414643     67       9  5979     -0.11981      0.54768
ENSG00000077380    2  172543919  172604930     75       7  5745       1.0552      0.14566
ENSG00000115840    2  172640880  172864766    341      15  5651       1.2056      0.11399
ENSG00000128708    2  172778958  172848596     98      10  5601       1.2826     0.099821
ENSG00000172878    2  172864490  172947158    101       9  5746       2.0462     0.020368
ENSG00000144355    2  172949468  172954405      2       1  5295      0.15545      0.43823
ENSG00000236651    2  172967734  172974710      1       1  5235     -0.63842       0.7384
ENSG00000232555    2  173180015  173188465     13       3  5738      -1.1479      0.87449
ENSG00000091409    2  173292082  173371010    177      13  5733      0.24602      0.40283
ENSG00000232788    2  173328990  173330750      1       1  5819      0.83485       0.2019
ENSG00000225205    2  173345568  173421324    191      13  5773      0.49534      0.31018
ENSG00000152256    2  173420101  173473397     84       2  5927      0.65928      0.25486
ENSG00000228016    2  173541869  173600934    111       7  5799      -1.1112      0.86675
ENSG00000091428    2  173600002  173917621    354      34  5760      -1.2392      0.89236
ENSG00000091436    2  173940163  174132738    288      18  5823      -0.5153      0.69683
ENSG00000238133    2  174031174  174146764    163      19  5794      -1.2522      0.89475
ENSG00000144354    2  174219548  174233725     21       3  5689      0.38388      0.35053
ENSG00000224638    2  174745593  174764156     29       4  5303      -1.9384      0.97371
ENSG00000172845    2  174771187  174830430    107      10  5508     -0.51715      0.69747
ENSG00000271151    2  174833079  174834146      4       1  5720     -0.01376      0.50549
ENSG00000138430    2  174937175  175113426    381      12  5894      0.34988      0.36321
ENSG00000231453    2  175190755  175195371      1       1  5699       1.5008       0.0667
