# ALPHA = 0.05
# NUMBER_OF_TESTS = 6

# _SET1_  VARIABLE = Up_DEGs_amygdala (set)
# _SET1_  NGENES = 1709
# _SET1_  P-VALUE = 0.000272171
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000145331     4  100467866  100485189     64      11  128864    -0.058337      0.25037    3.4694e-16    -0.058337
_SET1_   ENSG00000109270     4  100799493  100815647     22       6  128759         1.26     0.024685    4.4409e-16         1.26
_SET1_   ENSG00000145348     4  106962756  107242652    555      17  128589     -0.51287      0.26421    3.3307e-16     -0.51287
_SET1_   ENSG00000198856     4  109571740  109588976     48       4  125708     -0.88858      0.57827    3.3307e-16     -0.88858
_SET1_   ENSG00000138660     4  113152893  113191203     58      11  124199     -0.28679      0.28449    3.3307e-16     -0.28679
_SET1_   ENSG00000073331     4  113206665  113363776    417      54  127990      -1.3207      0.58422    4.4409e-16      -1.3207
_SET1_   ENSG00000174720     4  113558120  113578748     38      10  128207      0.30948      0.14435    3.3307e-16      0.30948
_SET1_   ENSG00000164100     4  118954773  119179803    665      26  128239      0.95931     0.014082    3.3307e-16      0.95931
_SET1_   ENSG00000164099     4  119201193  119274158    178      26  127801     -0.19177      0.24283    3.6082e-16     -0.19177
_SET1_   ENSG00000123737     4  122722472  122738176     33       6  129651      0.13156      0.19761    3.6082e-16      0.13156
_SET1_   ENSG00000151014     4  139936943  139967093     46      12  121794        1.455     0.011356    4.4409e-16        1.455
_SET1_   ENSG00000109390     4  140188034  140223705     65       6  128850       0.2691      0.16327    3.3307e-16       0.2691
_SET1_   ENSG00000153130     4  141178440  141306880    305      33  128062   -0.0063527      0.17913    3.4955e-16   -0.0063527
_SET1_   ENSG00000164163     4  146019084  146050331     21       8  124676     -0.06084      0.23786    3.4694e-16     -0.06084
_SET1_   ENSG00000164168     4  148538534  148593195     55       7  122089     -0.45078      0.47779    3.3307e-16     -0.45078
_SET1_   ENSG00000109670     4  153241696  153457215    409      13  122210      -1.1231      0.56528    4.4409e-16      -1.1231
_SET1_   ENSG00000109654     4  154073494  154260472    471      51  128149      -1.8778      0.76589    4.4409e-16      -1.8778
_SET1_   ENSG00000109738     4  157997209  158093242    313      20  123648     -0.39274      0.29034    3.3307e-16     -0.39274
_SET1_   ENSG00000120251     4  158125334  158287227    255      21  128614      0.54971     0.072833    3.3307e-16      0.54971
_SET1_   ENSG00000171497     4  159630286  159644548     18       3  128566      -2.0852      0.92652    4.4409e-16      -2.0852
_SET1_   ENSG00000109756     4  160024165  160281326    447      33  127610      0.35712     0.064053    3.3307e-16      0.35712
_SET1_   ENSG00000164128     4  164245113  164265984     59      12  125416      0.75811      0.06477    3.3307e-16      0.75811
_SET1_   ENSG00000109466     4  166128770  166244308    272      18  123415       3.0193   3.0331e-05    4.4409e-16       3.0193
_SET1_   ENSG00000109472     4  166282346  166419472    551      26  129485     -0.08406       0.1289    3.4694e-16     -0.08406
_SET1_   ENSG00000145439     4  169784921  169931426    266      14  128366      -1.3931      0.68568    4.4409e-16      -1.3931
_SET1_   ENSG00000198948     4  170907748  170954182    107      15  128879      0.99936     0.034031    3.3307e-16      0.99936
_SET1_   ENSG00000164105     4  174291120  174298683      6       3  127561       1.3494     0.044966    4.4409e-16       1.3494
_SET1_   ENSG00000150625     4  176554085  176923815   1090      74  127394       3.0335   2.0437e-06    4.4409e-16       3.0335
_SET1_   ENSG00000151729     4  186064395  186071536     13       5  123132      -1.6047      0.79223    4.4409e-16      -1.6047
_SET1_   ENSG00000164366     5     196986     218330     75       8  130024      -1.0904      0.64301    4.4409e-16      -1.0904
_SET1_   ENSG00000145494     5    1801514    1816719     59       8  128515       -1.712      0.84253    4.4409e-16       -1.712
_SET1_   ENSG00000133398     5    6371994    6378707     18       4  130267      0.11746      0.20815    3.4694e-16      0.11746
_SET1_   ENSG00000215218     5    6448736    6495022    157      31  128886     -0.61308      0.40657    3.3307e-16     -0.61308
_SET1_   ENSG00000078295     5    7396321    7830194   1103      78  125325       0.5893     0.012468    3.3307e-16       0.5893
_SET1_   ENSG00000215217     5    7830491    7851603     76      11  123667     -0.14291      0.23224    3.6082e-16     -0.14291
_SET1_   ENSG00000124275     5    7851299    7906138    256      25  128558      0.10268      0.15553    3.4694e-16      0.10268
_SET1_   ENSG00000164236     5   10564442   10657928    318      32  129264       0.6216     0.047755    3.3307e-16       0.6216
_SET1_   ENSG00000038382     5   14143811   14532237    929      51  128789     -0.51892      0.16928    3.3307e-16     -0.51892
_SET1_   ENSG00000154122     5   14704909   14871894    418      41  128678      0.94687     0.020066    3.3307e-16      0.94687
_SET1_   ENSG00000173545     5   16451628   16465901     31       7  129322      0.68837     0.079206    3.3307e-16      0.68837
_SET1_   ENSG00000176788     5   17065707   17276952    678      68  128140      0.10981     0.084789    3.4694e-16      0.10981
_SET1_   ENSG00000145526     5   19473060   20575982   2755      99  126991     0.088264    0.0078529    3.4694e-16     0.088264
_SET1_   ENSG00000040731     5   24487209   24645087    554      31  127157       1.4156    0.0039058    4.4409e-16       1.4156
_SET1_   ENSG00000082213     5   31532373   31555165     66      14  126015     -0.45824      0.35773    3.3307e-16     -0.45824
_SET1_   ENSG00000113384     5   32124810   32174456    111      15  126789      -1.6083       0.7934    4.4409e-16      -1.6083
_SET1_   ENSG00000150712     5   32227100   32313115    235      18  127467     -0.75977      0.43903    3.3307e-16     -0.75977
_SET1_   ENSG00000056097     5   32354456   32444867    231      23  127669      -1.0486      0.54522    4.4409e-16      -1.0486
_SET1_   ENSG00000113387     5   32531739   32604185    144      18  127918       0.2423      0.12701    3.6082e-16       0.2423
_SET1_   ENSG00000113460     5   34915481   34926101     13       5  123926     -0.69511       0.4838    3.3307e-16     -0.69511
_SET1_   ENSG00000152620     5   36192694   36242381     95      10  120691     -0.41955      0.33446    3.3307e-16     -0.41955
_SET1_   ENSG00000079215     5   36606457   36688436    209      44  128954    -0.047576       0.1841    3.4694e-16    -0.047576
_SET1_   ENSG00000113638     5   40512435   40756077    588      28  128723     -0.77697      0.32068    3.3307e-16     -0.77697
_SET1_   ENSG00000083720     5   41730167   41870621    167      13  127414    -0.025719      0.20396    3.5041e-16    -0.025719
_SET1_   ENSG00000164172     5   52391509   52405893     51       7  129641       1.0516     0.042059    4.4409e-16       1.0516
_SET1_   ENSG00000062194     5   56469775   56560506    148      19  125751     0.058083      0.16272    3.4694e-16     0.058083
_SET1_   ENSG00000145632     5   57749809   57756087     24       5  130644       1.7513    0.0077729    4.4409e-16       1.7513
_SET1_   ENSG00000188725     5   60453536   60458301      6       4  129524       3.6017   1.2626e-05    4.4409e-16       3.6017
_SET1_   ENSG00000113595     5   64885507   64921802    113      11  125925      0.63525      0.06504    3.3307e-16      0.63525
_SET1_   ENSG00000113597     5   64920543   64962060    117      10  127166      0.05956      0.17914    3.4694e-16      0.05956
_SET1_   ENSG00000197860     5   64961755   65018862     92      14  126276     -0.39672       0.3111    3.3307e-16     -0.39672
_SET1_   ENSG00000134056     5   68513587   68525956     35       6  128711      -1.4565      0.75762    4.4409e-16      -1.4565
_SET1_   ENSG00000085231     5   68646811   68665840     26       6  129350   -0.0024691      0.25862    3.4955e-16   -0.0024691
_SET1_   ENSG00000171617     5   73923231   73937249     29       6  128576      -1.3563      0.74629    4.4409e-16      -1.3563
_SET1_   ENSG00000145708     5   76248538   76276983     59      10  130198     -0.22829      0.29781    3.6082e-16     -0.22829
_SET1_   ENSG00000164252     5   76325076   76361059     84      14  119845     -0.23593      0.25826    3.6082e-16     -0.23593
_SET1_   ENSG00000145692     5   78407602   78428113     53      11  128163      0.82051     0.053111    3.3307e-16      0.82051
_SET1_   ENSG00000152413     5   78668459   78810040    294      23  125376      0.51036     0.060547    3.3307e-16      0.51036
_SET1_   ENSG00000152422     5   82373317   82649606    634      28  127111      -1.7435      0.66891    4.4409e-16      -1.7435
_SET1_   ENSG00000127184     5   85913721   85916779      6       3  127115       -1.022        0.683    4.4409e-16       -1.022
_SET1_   ENSG00000145715     5   86563705   86687748    167      18  117061      0.12788       0.1539    3.6082e-16      0.12788
_SET1_   ENSG00000153140     5   89688078   89705603      5       3  126425       1.5393     0.016366    4.4409e-16       1.5393
_SET1_   ENSG00000175745     5   92918930   92930321      8       3  126577       1.0979     0.051017    4.4409e-16       1.0979
_SET1_   ENSG00000173221     5   95087023   95158709    165      28  128871      0.14328      0.14455    3.6082e-16      0.14328
_SET1_   ENSG00000175426     5   95726119   95769847     68       9  128712       1.6025     0.007973    4.4409e-16       1.6025
_SET1_   ENSG00000145721     5   96427571   96478576     69       9  129469      0.64565     0.078804    3.3307e-16      0.64565
_SET1_   ENSG00000174132     5   99871009   99922445     85       9  129693      0.28866      0.14281    3.3307e-16      0.28866
_SET1_   ENSG00000181751     5  102594403  102614361     45       4  126026    -0.082516      0.26382    3.4694e-16    -0.082516
_SET1_   ENSG00000198961     5  108670410  108745695    239      16  128428       1.4666    0.0098277    4.4409e-16       1.4666
_SET1_   ENSG00000164209     5  110073837  110100861     56      10  128801     -0.42667      0.40645    3.3307e-16     -0.42667
_SET1_   ENSG00000153037     5  112196885  112234068    136      13  122739       0.3153      0.10815    3.3307e-16       0.3153
_SET1_   ENSG00000047188     5  112849380  112930982    313      16  128733     -0.89565      0.47628    3.3307e-16     -0.89565
_SET1_   ENSG00000134970     5  114949205  114968689     33       7  128053       2.6697   0.00028361    4.4409e-16       2.6697
_SET1_   ENSG00000129596     5  115140430  115152651     10       5  121550      -1.2944        0.713    4.4409e-16      -1.2944
_SET1_   ENSG00000145782     5  115163897  115177555     19       5  128232      0.23821       0.1727    3.6082e-16      0.23821
_SET1_   ENSG00000177879     5  115177178  115249778    138      20  125961      -1.9662      0.86216    4.4409e-16      -1.9662
_SET1_   ENSG00000172869     5  118373467  118584833    287      33  126691     -0.66847      0.36966    3.3307e-16     -0.66847
_SET1_   ENSG00000205302     5  122110691  122165803    193      19  129577      -1.7843      0.81547    4.4409e-16      -1.7843
_SET1_   ENSG00000151292     5  122847793  122952739    165      14  129048     -0.16948      0.23508    3.6082e-16     -0.16948
_SET1_   ENSG00000164902     5  125935960  125962944     76       8  128551      0.78609     0.072968    3.3307e-16      0.78609
_SET1_   ENSG00000158985     5  130581186  130734140    165      13  127911     -0.19754      0.26188    3.6082e-16     -0.19754
_SET1_   ENSG00000164405     5  132202252  132203723      5       3  125833      -1.9727      0.90747    4.4409e-16      -1.9727
_SET1_   ENSG00000072364     5  132211071  132299326    175      12  128724      -1.7367      0.81264    4.4409e-16      -1.7367
_SET1_   ENSG00000155329     5  132332677  132362296     72       5  128979      0.10121      0.21674    3.4694e-16      0.10121
_SET1_   ENSG00000170606     5  132387654  132442141    136      12  126223        1.384     0.013282    4.4409e-16        1.384
_SET1_   ENSG00000113558     5  133484626  133512729     43       6  129814      -1.6398      0.85751    4.4409e-16      -1.6398
_SET1_   ENSG00000113575     5  133530025  133561833     89       6  129701      -1.9742      0.90384    4.4409e-16      -1.9742
_SET1_   ENSG00000145824     5  134906369  134914969     13       4  130644     -0.12428      0.32321    3.4694e-16     -0.12428
_SET1_   ENSG00000146006     5  138204612  138211057      7       2  130644       1.1345     0.043725    4.4409e-16       1.1345
_SET1_   ENSG00000015479     5  138629337  138667366     29       6  127252      0.81533     0.060741    3.3307e-16      0.81533
_SET1_   ENSG00000113068     5  139624624  139682706     88       8  126825       1.5533    0.0083951    4.4409e-16       1.5533
_SET1_   ENSG00000131495     5  140018325  140027370     19       4  129758       3.9359   1.7498e-06    4.4409e-16       3.9359
_SET1_   ENSG00000112855     5  140071011  140078903     11       3  130644       4.2559   4.5436e-07             0       4.2559
_SET1_   ENSG00000013561     5  141337893  141369856     86      10  129350      0.77606      0.06399    3.3307e-16      0.77606
_SET1_   ENSG00000131507     5  141488070  141534008    167      14  129337      0.12846      0.15659    3.6082e-16      0.12846
_SET1_   ENSG00000145817     5  143537723  143550278     41       7  129168      0.87412     0.053625    3.3307e-16      0.87412
_SET1_   ENSG00000183775     5  143550396  143865249    531      21  127614      0.30123     0.068428    3.3307e-16      0.30123
_SET1_   ENSG00000156475     5  145960709  146464347   1087      65  128177       2.5244   2.0194e-05    4.4409e-16       2.5244
_SET1_   ENSG00000011083     5  149569520  149602351    136      20  128655     -0.79307       0.4591    3.3307e-16     -0.79307
_SET1_   ENSG00000183876     5  149675906  149718870    104      17  129881      -0.2391      0.28427    3.6082e-16      -0.2391
_SET1_   ENSG00000164587     5  149822198  149829319     34       3  130098     -0.96213      0.63979    3.3307e-16     -0.96213
_SET1_   ENSG00000177556     5  151121877  151152093     58       9  122434     -0.60034      0.40618    3.3307e-16     -0.60034
_SET1_   ENSG00000145907     5  151150606  151192346     90      13  125564     -0.56226      0.38711    3.3307e-16     -0.56226
_SET1_   ENSG00000055147     5  153369688  153418496    111       7  129935       3.7058   3.6283e-06    4.4409e-16       3.7058
_SET1_   ENSG00000155508     5  154237113  154256353     25       4  128000      0.38355      0.17511    3.3307e-16      0.38355
_SET1_   ENSG00000164332     5  158690089  158713048     38       8  127656       1.4397     0.013291    4.4409e-16       1.4397
_SET1_   ENSG00000022355     5  161274069  161326987    134      16  128304      0.61696     0.071383    3.3307e-16      0.61696
_SET1_   ENSG00000113327     5  161427063  161589983    292      44  128628         2.63   0.00015209    4.4409e-16         2.63
_SET1_   ENSG00000113328     5  162864575  162873157      9       4  126945      -2.8849      0.98602    4.4409e-16      -2.8849
_SET1_   ENSG00000038274     5  162930120  162946342     35       7  130274     -0.35162      0.35861    3.3307e-16     -0.35162
_SET1_   ENSG00000113643     5  167913450  167946304    142       9  122093      0.23401      0.13831    3.6082e-16      0.23401
_SET1_   ENSG00000188573     5  167956121  167957639      7       3  127898      0.63645     0.099841    3.3307e-16      0.63645
_SET1_   ENSG00000072803     5  171288553  171433877    167      17  127872      0.26211      0.15728    3.3307e-16      0.26211
_SET1_   ENSG00000214357     5  172068269  172118543    139      22  127532      0.91015     0.037157    3.3307e-16      0.91015
_SET1_   ENSG00000145919     5  173034517  173043663     30       6  130520       1.2537     0.024784    4.4409e-16       1.2537
_SET1_   ENSG00000170091     5  173472607  173670504    661      83  127529      -1.2761      0.52988    4.4409e-16      -1.2761
_SET1_   ENSG00000164466     5  174904065  174956745    193      16  128705      0.15871      0.15025    3.6082e-16      0.15871
_SET1_   ENSG00000048162     5  175810941  175815976     11       3  127698     -0.25422      0.37513    3.3307e-16     -0.25422
_SET1_   ENSG00000169258     5  176022803  176037134     20       8  129799     -0.50555      0.42632    3.3307e-16     -0.50555
_SET1_   ENSG00000074317     5  176047085  176057557     15       4  126058     -0.14019      0.27983    3.6082e-16     -0.14019
_SET1_   ENSG00000048140     5  176074388  176086055     38       6  117729      -1.8306      0.84871    4.4409e-16      -1.8306
_SET1_   ENSG00000169228     5  176728199  176730745      5       3  130421       1.0347     0.054339    4.4409e-16       1.0347
_SET1_   ENSG00000169223     5  176758563  176778853     27       5  127892      -1.4901      0.78107    4.4409e-16      -1.4901
_SET1_   ENSG00000184840     5  177019159  177023125     14       6  129031      0.20419      0.20016    3.6082e-16      0.20419
_SET1_   ENSG00000145911     5  177540444  177553088     31       9  125197      0.66674     0.073184    3.3307e-16      0.66674
_SET1_   ENSG00000145916     5  177557997  177577566     61       9  124508     -0.21079      0.28889    3.6082e-16     -0.21079
_SET1_   ENSG00000145912     5  177576461  177580968     10       3  125381       0.4466      0.13856    3.3307e-16       0.4466
_SET1_   ENSG00000197451     5  177631508  177638164     13       5  130539       1.6725    0.0098207    4.4409e-16       1.6725
_SET1_   ENSG00000113269     5  179338651  179499118    385      32  126599      -1.1036      0.50202    4.4409e-16      -1.1036
_SET1_   ENSG00000146090     5  179527791  179636153    435      66  127859     -0.43388       0.2529    3.3307e-16     -0.43388
_SET1_   ENSG00000137267     6    3153903    3157760      5       2  125751       1.1123     0.039283    4.4409e-16       1.1123
_SET1_   ENSG00000180822     6    3231637    3303607    316      15  127755       1.0918     0.023697    4.4409e-16       1.0918
_SET1_   ENSG00000219607     6    5084815    5089721     18       6  126985       1.3027     0.023223    4.4409e-16       1.3027
_SET1_   ENSG00000124785     6    5998232    6007838     30       5  127658     -0.62542      0.46208    3.3307e-16     -0.62542
_SET1_   ENSG00000124802     6    8073593    8102811     82      12  129795     -0.74612      0.48255    3.3307e-16     -0.74612
_SET1_   ENSG00000111843     6   10723148   10731362     22       3  125874     -0.56417       0.4362    3.3307e-16     -0.56417
_SET1_   ENSG00000197977     6   10980992   11044547    102      11  128320     -0.17812      0.25672    3.6082e-16     -0.17812
_SET1_   ENSG00000205269     6   11538511   11583757    145      17  129002       1.2037     0.023001    4.4409e-16       1.2037
_SET1_   ENSG00000145990     6   13358062   13487894    331      32  128410       1.7712    0.0024607    4.4409e-16       1.7712
_SET1_   ENSG00000225921     6   13615559   13632971     23       6  128743     0.063698       0.2123    3.4694e-16     0.063698
_SET1_   ENSG00000112186     6   17393447   17558023    389      36  128616      -1.0167      0.46343    4.4409e-16      -1.0167
_SET1_   ENSG00000137414     6   17600586   17611950     19       4  126801     -0.50906       0.4339    3.3307e-16     -0.50906
_SET1_   ENSG00000112304     6   24667263   24705293    108      15  126135       2.3964   0.00050713    4.4409e-16       2.3964
_SET1_   ENSG00000124575     6   26234496   26235161      2       1  130644     -0.40346      0.46955    3.3307e-16     -0.40346
_SET1_   ENSG00000204713     6   28870779   28891766     60      12  123684        6.869   5.9396e-15             0        6.869
_SET1_   ENSG00000204618     6   30038043   30043664     46       8  126603       3.0038    0.0001093    4.4409e-16       3.0038
_SET1_   ENSG00000196230     6   30687978   30693203     18       6  117712       7.2613   1.8318e-15             0       7.2613
_SET1_   ENSG00000213760     6   31512239   31516204     14       6  125711       5.8639   2.2074e-11             0       5.8639
_SET1_   ENSG00000204389     6   31783241   31785723      3       2  128248       5.7287   9.0898e-11             0       5.7287
_SET1_   ENSG00000204388     6   31795512   31798032      6       4  121329       4.2546   1.0325e-06             0       4.2546
_SET1_   ENSG00000204315     6   32096484   32098068      6       3  129191        2.707   0.00059782    4.4409e-16        2.707
_SET1_   ENSG00000204304     6   32152518   32157963     11       4  129176       7.1844   3.2197e-15             0       7.1844
_SET1_   ENSG00000204257     6   32916390   32936871     94      19  127247       5.8149   2.0221e-11             0       5.8149
_SET1_   ENSG00000235863     6   33244909   33252609     21       8  113706       2.7213   0.00025992    4.4409e-16       2.7213
_SET1_   ENSG00000186577     6   34214157   34217247      9       4  130644      0.58171      0.13454    3.3307e-16      0.58171
_SET1_   ENSG00000272325     6   34247456   34360451    240      11  129497    -0.030514      0.22265    3.5041e-16    -0.030514
_SET1_   ENSG00000196821     6   34555065   34664636    214      18  126394      0.88037     0.036115    3.3307e-16      0.88037
_SET1_   ENSG00000124767     6   38643701   38670917     67      12  128112     -0.65635      0.43949    3.3307e-16     -0.65635
_SET1_   ENSG00000124641     6   41873092   41888877     19       8  125633        1.557     0.010648    4.4409e-16        1.557
_SET1_   ENSG00000124541     6   42989383   43001894     26       6  121230      0.77664     0.081762    3.3307e-16      0.77664
_SET1_   ENSG00000096080     6   43639040   43655528     39       7  128523       1.1355     0.041356    4.4409e-16       1.1355
_SET1_   ENSG00000180992     6   44081191   44095194     39       8  125028      0.89517       0.0437    3.3307e-16      0.89517
_SET1_   ENSG00000096384     6   44213903   44221625     27       9  128262      0.81493     0.061689    3.3307e-16      0.81493
_SET1_   ENSG00000178233     6   44238203   44275243    130      14  127817      0.45184      0.10488    3.3307e-16      0.45184
_SET1_   ENSG00000112796     6   46126924   46138708     33       5  129896      0.78408      0.06453    3.3307e-16      0.78408
_SET1_   ENSG00000146085     6   49398073   49430904     66       8  127624      -2.2612      0.92747    4.4409e-16      -2.2612
_SET1_   ENSG00000096092     6   52535907   52551386     56       7  128797      0.79723     0.064989    3.3307e-16      0.79723
_SET1_   ENSG00000112146     6   52916789   52965671     68      11  123236     -0.10384      0.26918    3.4694e-16     -0.10384
_SET1_   ENSG00000146147     6   53794780   54131078    746      45  128103     -0.96536       0.3447    3.3307e-16     -0.96536
_SET1_   ENSG00000151917     6   56819924   56892140    144       9  128803       1.0956     0.031183    4.4409e-16       1.0956
_SET1_   ENSG00000112200     6   56951642   57035105     98       9  128657     -0.23339      0.31727    3.6082e-16     -0.23339
_SET1_   ENSG00000112208     6   57037124   57054631     18       4  129677     -0.53342      0.47485    3.3307e-16     -0.53342
_SET1_   ENSG00000198225     6   63921351   63922929     10       2  130644        2.571   0.00071796    4.4409e-16        2.571
_SET1_   ENSG00000112695     6   75947391   75960039     20       4  130210     -0.43452      0.48965    3.3307e-16     -0.43452
_SET1_   ENSG00000112697     6   75962640   75994684     54       6  129288    -0.033142       0.3172    3.4694e-16    -0.033142
_SET1_   ENSG00000065615     6   84569362   84677143    201      11  128824   -0.0091494       0.2579    3.5041e-16   -0.0091494
_SET1_   ENSG00000111850     6   88032301   88109467    235      18  129228     -0.33472      0.26622    3.3307e-16     -0.33472
_SET1_   ENSG00000135334     6   88384790   88411927     74      11  129455     -0.75061      0.50334    3.3307e-16     -0.75061
_SET1_   ENSG00000118432     6   88849583   88876078     54      14  128408      -1.2944      0.69034    4.4409e-16      -1.2944
_SET1_   ENSG00000146278     6   89790470   89794879      7       2  122781       1.1605     0.054407    4.4409e-16       1.1605
_SET1_   ENSG00000198833     6   90036344   90062567     41      12  127894     -0.63044      0.44003    3.3307e-16     -0.63044
_SET1_   ENSG00000135299     6   90142889   90343553    425      35  127974    -0.026891      0.14347    3.5041e-16    -0.026891
_SET1_   ENSG00000135333     6   93949738   94129265    432      52  128647       1.6782    0.0027414    4.4409e-16       1.6782
_SET1_   ENSG00000172461     6   96463860   96663488    682      39  127890       1.0462    0.0089258    4.4409e-16       1.0462
_SET1_   ENSG00000123545     6   97337189   97345757     30       8  128595      0.55424     0.098511    3.3307e-16      0.55424
_SET1_   ENSG00000085382     6  105175968  105307794    280      14  127818      -2.5559      0.94402    4.4409e-16      -2.5559
_SET1_   ENSG00000057663     6  106493298  106773666    684      53  125985      -1.2054      0.47085    4.4409e-16      -1.2054
_SET1_   ENSG00000081087     6  108362613  108487058    327      48  129290       -1.386      0.65826    4.4409e-16       -1.386
_SET1_   ENSG00000112335     6  108532426  108582464     90      14  126778       1.7372    0.0062915    4.4409e-16       1.7372
_SET1_   ENSG00000080546     6  109307640  109416022    188       9  128959       1.0121     0.038186    4.4409e-16       1.0121
_SET1_   ENSG00000168438     6  110501344  110575478    189      21  126989     -0.81461      0.51382    3.3307e-16     -0.81461
_SET1_   ENSG00000123505     6  111195973  111216916     72      10  128726       2.6346   0.00049866    4.4409e-16       2.6346
_SET1_   ENSG00000196591     6  114254192  114332472    183      25  128894      0.33999      0.10768    3.3307e-16      0.33999
_SET1_   ENSG00000047932     6  117881432  117923705     86      14  126326       3.0046   6.2038e-05    4.4409e-16       3.0046
_SET1_   ENSG00000153989     6  117996665  118031803     88      16  130109       3.3757   1.9063e-05    4.4409e-16       3.3757
_SET1_   ENSG00000025156     6  122720691  122754264     64       8  129663      0.18702       0.1749    3.6082e-16      0.18702
_SET1_   ENSG00000135549     6  122793062  123047518    608      38  128183       1.5587    0.0023876    4.4409e-16       1.5587
_SET1_   ENSG00000111912     6  126102307  126253176    270      23  128661       -1.121      0.55629    4.4409e-16       -1.121
_SET1_   ENSG00000111911     6  126277927  126301390     31       4  129224      -1.7284      0.84663    4.4409e-16      -1.7284
_SET1_   ENSG00000214338     6  127793939  127840336    130      16  128269      -1.0742      0.60036    4.4409e-16      -1.0742
_SET1_   ENSG00000164484     6  130686879  130764208    228      20  128138       1.9629    0.0022488    4.4409e-16       1.9629
_SET1_   ENSG00000118523     6  132269316  132272513      3       2  112688      -1.6453      0.92423    4.4409e-16      -1.6453
_SET1_   ENSG00000079931     6  132617194  132722684    238      29  127552      0.30594      0.10459    3.3307e-16      0.30594
_SET1_   ENSG00000079950     6  132767006  132834337    183      23  129411       1.4113     0.011641    4.4409e-16       1.4113
_SET1_   ENSG00000197442     6  136878185  137113656    404      46  126065      0.26066      0.08038    3.3307e-16      0.26066
_SET1_   ENSG00000024862     6  139094646  139114456     63       9  129013     -0.95828      0.58812    3.3307e-16     -0.95828
_SET1_   ENSG00000112406     6  139456249  139501939    110      10  130168      0.98215     0.040495    3.3307e-16      0.98215
_SET1_   ENSG00000120265     6  150070579  150132556    145       5  129262      0.86923     0.049315    3.3307e-16      0.86923
_SET1_   ENSG00000120256     6  150139934  150185162     73       5  128716      0.98293     0.042221    3.3307e-16      0.98293
_SET1_   ENSG00000146476     6  151773393  151791236     46       8  130383      -0.5947      0.45342    3.3307e-16      -0.5947
_SET1_   ENSG00000146469     6  153071933  153080900     11       4  128690       2.0856    0.0034762    4.4409e-16       2.0856
_SET1_   ENSG00000074706     6  154475631  154677926    689      62  129056      0.72209     0.023484    3.3307e-16      0.72209
_SET1_   ENSG00000272047     6  158589384  158620376     65       9  127412     -0.36748      0.34128    3.3307e-16     -0.36748
_SET1_   ENSG00000146457     6  160146617  160177351     75      11  129076       1.4002     0.014718    4.4409e-16       1.4002
_SET1_   ENSG00000120438     6  160199530  160210781     28       5  129911       1.7719    0.0068894    4.4409e-16       1.7719
_SET1_   ENSG00000112110     6  160210844  160219468     45       6  130546       1.4268     0.015323    4.4409e-16       1.4268
_SET1_   ENSG00000060762     6  166778407  166796501     24       3  129493     -0.67508      0.51536    3.3307e-16     -0.67508
_SET1_   ENSG00000008018     6  170844205  170862429     62       8  128113       1.1474     0.025739    4.4409e-16       1.1474
_SET1_   ENSG00000105963     7     937538     995043    226      44  125884       1.0443     0.022517    4.4409e-16       1.0443
_SET1_   ENSG00000136297     7    4945620    4998844    197      22  129784      -1.2578      0.63261    4.4409e-16      -1.2578
_SET1_   ENSG00000178397     7    6369040    6388612     68      15  127107      0.25635      0.13449    3.3307e-16      0.25635
_SET1_   ENSG00000189043     7   10971578   10979883     25       7  127144      0.99149      0.03988    3.3307e-16      0.99149
_SET1_   ENSG00000106460     7   12250867   12282993    186       9  129482      0.56643      0.07516    3.3307e-16      0.56643
_SET1_   ENSG00000106537     7   16793160   16824161    116      16  125713    0.0042142       0.1791    3.4955e-16    0.0042142
_SET1_   ENSG00000106546     7   16955983   17385776   1111      94  127630      -1.7265      0.56202    4.4409e-16      -1.7265
_SET1_   ENSG00000136237     7   22157856   22396763    723      52  129451     -0.47626      0.20252    3.3307e-16     -0.47626
_SET1_   ENSG00000196683     7   22852247   22862471     63       8  128746     0.046647      0.20341    3.4694e-16     0.046647
_SET1_   ENSG00000122550     7   23145377   23217533    201      11  129619      0.87927     0.041386    3.3307e-16      0.87927
_SET1_   ENSG00000164548     7   23544399   23571660     47      11  128009       1.6798    0.0067888    4.4409e-16       1.6798
_SET1_   ENSG00000169193     7   23636998   23684327     66      10  128134      0.73907     0.063258    3.3307e-16      0.73907
_SET1_   ENSG00000172115     7   25159710   25164980      8       3  123969     -0.15461      0.30026    3.6082e-16     -0.15461
_SET1_   ENSG00000086300     7   26331515   26413949    221      27  128929      -1.1181      0.56613    4.4409e-16      -1.1181
_SET1_   ENSG00000106052     7   27778950   27884183    232      30  124181      0.32172       0.0979    3.3307e-16      0.32172
_SET1_   ENSG00000153814     7   27870192   28220362    894      78  127293      -1.4296      0.50093    4.4409e-16      -1.4296
_SET1_   ENSG00000164600     7   31377075   31380508      5       2  128926       1.9956    0.0046732    4.4409e-16       1.9956
_SET1_   ENSG00000105778     7   32535038   32628333    297      15  127564        1.575    0.0048653    4.4409e-16        1.575
_SET1_   ENSG00000122643     7   33053725   33102409    168      11  126854       1.5042    0.0088437    4.4409e-16       1.5042
_SET1_   ENSG00000164619     7   33944523   34195484    500      55  127071      0.56796     0.040738    3.3307e-16      0.56796
