GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000225359    1  181159607  181160285      3       1  807553      -0.2402      0.59491
ENSG00000179452    1  181205524  181207740     10       3  807553       1.4245      0.07715
ENSG00000198216    1  181286826  181777219   1395     108  807553       3.6672   0.00012259
ENSG00000272880    1  181781840  181782396      1       1  807553      -1.9721       0.9757
ENSG00000179930    1  182023705  182030847      8       2  807553       -2.242      0.98752
ENSG00000224810    1  182031812  182038388     20       7  807553      -1.3145      0.90567
ENSG00000225982    1  182055686  182059247     19       5  807553     0.091386      0.46359
ENSG00000232309    1  182096432  182097800      7       4  807553     -0.21112       0.5836
ENSG00000228918    1  182098445  182283196    639      29  807553      0.12055      0.45202
ENSG00000135821    1  182350839  182361341     36       8  807553      0.22924      0.40934
ENSG00000203730    1  182367252  182369751      8       2  807553     0.045892       0.4817
ENSG00000203729    1  182376756  182383950     15       6  807553     -0.75355      0.77444
ENSG00000121446    1  182378327  182529734    462      35  807553      -1.2023      0.88537
ENSG00000135828    1  182542769  182558391     35      12  807553    -0.031168      0.51243
ENSG00000143333    1  182567758  182573543     10       4  807553      0.19306      0.42346
ENSG00000261504    1  182584389  182585764      1       1  807553     -0.93033       0.8239
ENSG00000135824    1  182610951  182653711    116      16  807553      0.58197      0.28029
ENSG00000227181    1  182681997  182683679      5       2  807553      -1.0297      0.84842
ENSG00000135838    1  182758428  182799519    110      14  807553     -0.61468      0.73062
ENSG00000135829    1  182808504  182856886    112      17  807553       -1.223      0.88934
ENSG00000157060    1  182869000  182922660    117      17  807553      -1.4206      0.92229
ENSG00000135862    1  182992595  183114727    473      13  807553       0.1618      0.43573
ENSG00000224468    1  183107537  183110417      8       2  807553      -1.3261       0.9076
ENSG00000058085    1  183155373  183214035    222      20  807553     -0.40812      0.65841
ENSG00000157064    1  183217372  183387737    473      34  807553    -0.026592      0.51061
ENSG00000116698    1  183441351  183567381    259      31  807553       1.1177      0.13186
ENSG00000116701    1  183524698  183560011     98      22  807553       1.4678     0.071075
ENSG00000162704    1  183589981  183604892     90       3  807553       1.1231      0.13069
ENSG00000143344    1  183605220  183897665    888      54  807553       1.3433     0.089588
ENSG00000173627    1  183615539  183622451     36       2  807553       1.2139       0.1124
ENSG00000198756    1  183898988  184006863    353      32  807553     -0.90762      0.81796
ENSG00000198860    1  184020785  184093112    135      21  807553      -1.3997       0.9192
ENSG00000231791    1  184298205  184301960      9       3  807553       1.5927     0.055616
ENSG00000116667    1  184356192  184598154    630      40  807553      0.34863      0.36368
ENSG00000116406    1  184659365  184724047    122      17  807553      0.74395      0.22845
ENSG00000135842    1  184759858  184943682    467      36  807553      0.82866      0.20365
ENSG00000260976    1  184970659  184977815      2       1  807553       1.2545      0.10484
ENSG00000121481    1  185014496  185071740     78      20  807553      0.39733      0.34556
ENSG00000121486    1  185087230  185126204     72       8  807553      0.39242      0.34737
ENSG00000116668    1  185126212  185260897    173      19  807553      0.76349      0.22259
ENSG00000116679    1  185265520  185286461     28      10  807553     -0.24563      0.59701
ENSG00000273004    1  185286911  185287662      1       1  807553      -1.6676       0.9523
ENSG00000228309    1  185527504  185597659    297      17  807553      0.62092      0.26733
ENSG00000261729    1  185624134  185626300      7       1  807553      0.56402      0.28637
ENSG00000143341    1  185703683  186160081    700      40  807553       1.2938      0.09786
ENSG00000224691    1  186145946  186146434      4       2  807553     -0.59974      0.72566
ENSG00000116690    1  186265411  186283694     31       6  807553      0.13032      0.44816
ENSG00000047410    1  186280784  186344825    158      18  807553     0.073592      0.47067
ENSG00000157181    1  186344970  186390510     96      19  807553     -0.11315      0.54504
ENSG00000229739    1  186404293  186439423     66      11  807553     -0.18918      0.57502
ENSG00000116703    1  186412698  186430254     30       6  807553      0.20459      0.41895
ENSG00000273198    1  186490905  186491436      1       1  807553    -0.085832       0.5342
ENSG00000073756    1  186640923  186649559     18       6  807553     -0.87975       0.8105
ENSG00000273129    1  186649754  186650578      1       1  807553     -0.63014       0.7357
ENSG00000116711    1  186798085  186958113    538      45  807553      0.68948      0.24526
ENSG00000230426    1  187039832  187655754   2099     102  807553       1.3603     0.086867
ENSG00000261182    1  188187531  188189807      6       3  807553       1.3032     0.096257
ENSG00000225006    1  188477669  188505596    143      19  807553     -0.59257      0.72327
ENSG00000238054    1  188838608  188856565     50       9  807553     -0.58205      0.71973
ENSG00000226486    1  188874819  189006393    447      27  807553       1.7237     0.042381
ENSG00000232212    1  189744595  189784048    178      18  807553       1.0595      0.14468
ENSG00000162670    1  190066792  190447534    780      35  807553      0.55127      0.29073
ENSG00000225811    1  190234028  190331400    173      18  807553      0.65986      0.25467
ENSG00000237457    1  190447681  190449865      4       2  807553       1.5224     0.063952
ENSG00000241505    1  190449509  190463427     43       9  807553      0.32912      0.37103
ENSG00000231175    1  190594020  190770788    557      28  807553       1.8336      0.03336
ENSG00000261642    1  191120640  191123764     12       4  807553       2.6011    0.0046459
ENSG00000233882    1  191190289  191197597     17       3  807553       3.6458   0.00013328
ENSG00000223344    1  191827837  191859359    125      14  807553       3.0201    0.0012633
ENSG00000228215    1  191844625  191980390    455      28  807553        2.921    0.0017446
ENSG00000150681    1  192127587  192154945     39       9  807553       2.3169     0.010255
ENSG00000285280    1  192136916  192926843   1992     105  807553      0.34691      0.36433
ENSG00000253148    1  192286122  192336415    121      17  807553       1.1204      0.13126
ENSG00000236069    1  192486320  192507232     36       6  807553     0.068378      0.47274
ENSG00000090104    1  192544857  192549161     12       4  807553        -1.64       0.9495
ENSG00000127074    1  192605268  192629436     72       8  807553      0.87584      0.19056
ENSG00000231767    1  192685262  192685783      1       1  807553      0.66539       0.2529
ENSG00000116741    1  192778169  192781413      3       1  807553      -2.0886      0.98163
ENSG00000116750    1  192981380  193029210     85      12  807553      0.78037      0.21759
ENSG00000116747    1  193028552  193060907     62      13  807553      0.84816      0.19817
ENSG00000023572    1  193059996  193075244     26       8  807553       1.2438      0.10679
ENSG00000134371    1  193091127  193223031    314      17  807553       1.6362     0.050901
ENSG00000162630    1  193148175  193155784     14       4  807553        1.884     0.029782
ENSG00000232077    1  193273875  193335083    127      13  807553       2.0722     0.019124
ENSG00000226640    1  193648024  193696165    147      11  807553      0.67933      0.24847
ENSG00000237011    1  193653376  193657559     10       3  807553      0.73937      0.22984
ENSG00000227240    1  194118603  194167824    140      22  807553        1.713     0.043358
ENSG00000227421    1  196014126  196030203     54      16  807553      0.89608       0.1851
ENSG00000162687    1  196194909  196578355    727      24  807553      0.69854      0.24242
ENSG00000000971    1  196621008  196716634    243      19  807553       0.6918      0.24453
ENSG00000116785    1  196743925  196764536     17       9  807553      -1.1797      0.88094
ENSG00000276911    1  196788875  196928340    144      31  807553     -0.23002      0.59096
ENSG00000134389    1  196946686  196978804     64      13  807553      0.72448      0.23438
ENSG00000143278    1  197008321  197036397     58       8  807553       1.1255       0.1302
ENSG00000066279    1  197053258  197115824    105      10  807553       1.0335      0.15067
ENSG00000177888    1  197122810  197169672     91      13  807553       1.1932       0.1164
ENSG00000134376    1  197237334  197447585    349      39  807553       3.4758   0.00025468
ENSG00000230260    1  197407106  197416599     10       4  807553       3.5508     0.000192
ENSG00000213047    1  197473878  197744826    375      22  807553       3.5335   0.00020501
ENSG00000224901    1  197726449  197731095     11       4  807553       2.8148    0.0024406
ENSG00000203724    1  197871777  197876497      7       4  807553      0.71072      0.23863
ENSG00000143355    1  197881032  197904608     54      14  807553       1.5337     0.062553
ENSG00000151414    1  198126093  198291550    520      23  807553       2.7189    0.0032749
ENSG00000151418    1  198492352  198510075     39      11  807553      0.44599       0.3278
ENSG00000081237    1  198607587  198726605    338      33  807553       1.6998     0.044585
ENSG00000261573    1  198626682  198636190     31       8  807553       2.5328    0.0056586
ENSG00000229989    1  198776622  198906558    308      31  807553      -0.4875      0.68705
ENSG00000225172    1  198952450  198954529      3       2  807553     -0.16487      0.56548
ENSG00000233410    1  198975169  198990166     17       6  807553       1.6919     0.045333
ENSG00000235492    1  198985262  199045864    118      20  807553    -0.099898      0.53979
ENSG00000231718    1  199117726  199362435    748      67  807553     -0.39344        0.653
ENSG00000116833    1  199996730  200146552    589      60  807553      0.35914      0.35974
ENSG00000203721    1  200222547  200369833    400      20  807553     -0.34373      0.63448
ENSG00000230623    1  200302321  200447421    354      22  807553     0.051039      0.47965
ENSG00000162702    1  200374068  200379184      4       2  807553      0.12631      0.44974
ENSG00000282849    1  200447148  200452732     20       5  807553       1.1816      0.11868
ENSG00000118193    1  200520625  200589862    233      24  807553      -1.5321      0.93725
ENSG00000118197    1  200593024  200639097    154      21  807553     -0.17975      0.57133
ENSG00000260088    1  200638635  200663378    138      11  807553     -0.87943      0.81042
ENSG00000118200    1  200708686  200829832    285      23  807553     -0.44604      0.67222
ENSG00000170128    1  200842083  200843306      3       2  807553      0.27903      0.39011
ENSG00000163362    1  200860176  200884863     73      16  807553       1.0849      0.13898
ENSG00000116852    1  200938518  200992828    150      17  807553       1.5613     0.059227
ENSG00000229191    1  200993077  200997920      7       3  807553      0.60453      0.27275
ENSG00000234132    1  201000264  201012201     37       9  807553       1.8379     0.033037
ENSG00000081248    1  201008640  201081694    260      41  807553       2.5208    0.0058537
ENSG00000232237    1  201083081  201096312     39       9  807553      0.53588      0.29602
ENSG00000116857    1  201103900  201140702    139      23  807553      0.39972      0.34468
ENSG00000163395    1  201159953  201198080    158      29  807553       1.3401     0.090111
ENSG00000081277    1  201252580  201302121    223      20  807553     0.044739      0.48216
ENSG00000118194    1  201328136  201346890     85      12  807553      0.74565      0.22794
ENSG00000159166    1  201342372  201369043    110      20  807553      0.35587      0.36097
ENSG00000159173    1  201372896  201398994     59      19  807553      -2.1436      0.98397
ENSG00000174307    1  201433511  201438365     19       7  807553      -1.1547       0.8759
ENSG00000159176    1  201452658  201478584    105      16  807553      -1.0289      0.84824
ENSG00000224536    1  201476369  201503912    164      14  807553      -1.2804       0.8998
ENSG00000134369    1  201592013  201796097    505      46  807553       1.8597     0.031462
ENSG00000236390    1  201642233  201643272      4       2  807553       1.7602     0.039187
ENSG00000231871    1  201657387  201798687    333      39  807553       2.2975     0.010796
ENSG00000198700    1  201798269  201853422    114      22  807553      0.38336      0.35072
ENSG00000198892    1  201857808  201861434      8       4  807553       0.9829      0.16283
ENSG00000223774    1  201862970  201869106      8       5  807553     -0.87111      0.80815
ENSG00000163431    1  201865580  201915716    132      24  807553     -0.47065      0.68105
ENSG00000134375    1  201924619  201939789     41       9  807553    -0.067768      0.52701
ENSG00000176393    1  201951500  201975275    129      16  807553       1.6197     0.052643
ENSG00000273478    1  201964824  201965480      1       1  807553      0.29971       0.3822
ENSG00000234678    1  201969222  201979481     43      11  807553     -0.67859       0.7513
ENSG00000163435    1  201977073  201986316     24       8  807553     -0.23681       0.5936
ENSG00000170075    1  202091986  202102720     50      14  807553     -0.53233      0.70275
ENSG00000143862    1  202102532  202113871     21       7  807553       1.0158      0.15485
ENSG00000143851    1  202116141  202130716     35      12  807553       1.3159     0.094097
ENSG00000133067    1  202163029  202288909    331      33  807553        -1.16      0.87697
ENSG00000077152    1  202300785  202311108     15       4  807553      0.20758      0.41778
ENSG00000077157    1  202317827  202561834    370      21  807553      0.19354      0.42327
ENSG00000143858    1  202559724  202679545    304      40  807553     -0.97646      0.83558
ENSG00000226862    1  202573396  202574421      2       1  807553      -1.5225      0.93606
ENSG00000225620    1  202601556  202602039      1       1  807553      0.11253       0.4552
ENSG00000117139    1  202693619  202778598    233      23  807553       1.3546     0.087779
ENSG00000260021    1  202779366  202779957      3       1  807553      0.90401        0.183
ENSG00000228288    1  202780082  202781284      4       2  807553      0.80641         0.21
ENSG00000183155    1  202848085  202858263     25       6  807553      0.52024      0.30145
ENSG00000117153    1  202860228  202897764     82       8  807553      0.32825      0.37136
ENSG00000159346    1  202909951  202927700     63      14  807553      0.76581      0.22189
ENSG00000159348    1  202930997  202936408      9       2  807553      -1.3314      0.90848
ENSG00000163444    1  202976514  202993976     32       8  807553     -0.16136      0.56409
ENSG00000143847    1  202995626  203047868    185      28  807553      -1.1245      0.86959
ENSG00000122180    1  203052260  203055164      7       4  807553     -0.44453      0.67167
ENSG00000163485    1  203059782  203136533    195      31  807553       0.8945      0.18553
ENSG00000234775    1  203096387  203097082      1       1  807553      -1.8277       0.9662
ENSG00000224671    1  203113822  203121707     31      10  807553       1.7038      0.04421
ENSG00000133055    1  203136939  203144941     24       8  807553    -0.033678      0.51343
ENSG00000133048    1  203148059  203155877     28       5  807553       0.3638        0.358
ENSG00000133063    1  203181955  203242769    184      30  807553    -0.073689      0.52937
ENSG00000231507    1  203256280  203257929      5       2  807553      0.56348      0.28656
ENSG00000233791    1  203267886  203274437     19       9  807553     -0.15489      0.56154
ENSG00000159388    1  203274619  203278730      7       3  807553     -0.13605      0.55411
ENSG00000122176    1  203309756  203320617     36      10  807553     -0.66523      0.74705
ENSG00000188783    1  203444956  203460480     53      10  807553      0.45224      0.32555
ENSG00000188770    1  203463271  203477992     57      11  807553      0.97124      0.16572
ENSG00000058668    1  203595689  203713209    291      36  807553     -0.18929      0.57507
ENSG00000122188    1  203734304  203745361     35       4  807553      -1.5505      0.93949
ENSG00000058673    1  203764782  203824127    165      12  807553      -2.0095      0.97776
ENSG00000182004    1  203830731  203839678     36       5  807553      -3.2361      0.99939
ENSG00000176754    1  204001575  204010393     32       9  807553     -0.41006      0.65912
ENSG00000143842    1  204042243  204096871    158      38  807553     0.025206      0.48995
ENSG00000143845    1  204100190  204121131     53      18  807553      0.14856      0.44095
ENSG00000230550    1  204110536  204112137      2       1  807553      -0.6011      0.72611
ENSG00000143839    1  204123947  204159452    132      21  807553       -1.197      0.88435
ENSG00000170498    1  204159469  204165614     21       5  807553      -1.3978      0.91892
ENSG00000174567    1  204167288  204183220     41      12  807553      -2.8301      0.99767
ENSG00000143850    1  204187979  204346793    527      35  807553      -1.0857      0.86119
ENSG00000231691    1  204246133  204247076      5       1  807553     -0.33946      0.63287
ENSG00000226330    1  204346978  204404974    146      32  807553      0.18144      0.42801
ENSG00000158615    1  204372515  204380919     13       4  807553     -0.16767      0.56658
ENSG00000133056    1  204391756  204463852    189      22  807553       0.9603      0.16845
ENSG00000198625    1  204485507  204527248    122      16  807553     0.076446      0.46953
ENSG00000240710    1  204572163  204585693     34       9  807553       2.0595     0.019723
ENSG00000170382    1  204586298  204654861    207      30  807553       2.6557     0.003957
ENSG00000240219    1  204595903  204598840      5       3  807553     -0.27496      0.60833
ENSG00000228153    1  204633000  204633741      7       4  807553       1.6115     0.053531
ENSG00000163531    1  204797779  204991950    657      55  807553      0.32709       0.3718
ENSG00000184144    1  205012065  205047412    137      18  807553     -0.10964      0.54365
ENSG00000174529    1  205052257  205053588      6       3  807553      -1.7261      0.95783
ENSG00000117222    1  205055270  205091143    109      15  807553     -0.73327       0.7683
ENSG00000133059    1  205111633  205180694    165      15  807553      0.24917      0.40161
ENSG00000133069    1  205197304  205242471    134      16  807553     -0.18819      0.57464
ENSG00000225063    1  205202949  205205995     13       5  807553    -0.022268      0.50888
ENSG00000163545    1  205271187  205290919     64      17  807553       2.1156     0.017189
ENSG00000162873    1  205305193  205326218    106      16  807553      0.28575      0.38753
ENSG00000226235    1  205342380  205356568     36       7  807553      -1.1861      0.88221
ENSG00000186007    1  205350506  205426219    225      33  807553      -1.7185      0.95715
ENSG00000224717    1  205425057  205438152     23       5  807553     -0.24642      0.59732
ENSG00000117266    1  205473723  205501921    127      33  807553       2.7443    0.0030316
ENSG00000174514    1  205538013  205572046    131      22  807553       1.4599     0.072153
ENSG00000158711    1  205566684  205601090    102      18  807553      0.86321      0.19401
ENSG00000158715    1  205626979  205649587     69      19  807553       2.2644     0.011775
ENSG00000069275    1  205681947  205719404    103      22  807553       2.3893    0.0084394
ENSG00000117280    1  205737114  205744588     30       8  807553       2.4197    0.0077661
ENSG00000133065    1  205758221  205782876     71      17  807553       3.2513   0.00057443
ENSG00000162877    1  205797150  205819260     53      17  807553       2.8377    0.0022718
ENSG00000174502    1  205882176  205912588    131      20  807553       1.0835      0.13928
ENSG00000227687    1  205904256  205904896      3       1  807553      0.99889      0.15892
ENSG00000236889    1  206164084  206166270      1       1  807553      0.03209       0.4872
ENSG00000226780    1  206214526  206223548     11       3  807553    0.0087981      0.49649
ENSG00000198049    1  206223632  206231639     17       4  807553     -0.40697      0.65798
ENSG00000263961    1  206238872  206288647     12       7  807553      -1.2472      0.89384
ENSG00000196188    1  206317459  206332104      3       2  807553     -0.12023      0.54785
ENSG00000263528    1  206643819  206670222     93      21  807553       1.5918      0.05571
ENSG00000162888    1  206664449  206671061     30       8  807553      0.77376      0.21954
ENSG00000261000    1  206677281  206677789      2       1  807553        0.845      0.19905
ENSG00000266094    1  206680863  206762780    203      30  807553     -0.59521      0.72415
ENSG00000143486    1  206744620  206785816    118      21  807553      -1.6844      0.95394
ENSG00000237605    1  206807994  206808967      2       1  807553      -1.7903       0.9633
ENSG00000143479    1  206808881  206857764    142      23  807553      0.34457      0.36521
ENSG00000162889    1  206858289  206907628    134      25  807553      0.20191      0.41999
ENSG00000136634    1  206940947  206945839     16       5  807553      0.48165      0.31503
ENSG00000142224    1  206972215  207016326    142      24  807553      0.13878      0.44481
ENSG00000162891    1  207038699  207042568      6       3  807553     0.056417       0.4775
ENSG00000162892    1  207070788  207077484     15       4  807553       1.5098     0.065551
ENSG00000162894    1  207077731  207096592     32       7  807553       1.6051     0.054238
ENSG00000162896    1  207101863  207119811     48      11  807553       1.0295      0.15163
ENSG00000162897    1  207131310  207143970     43       6  807553       1.2824     0.099854
ENSG00000182795    1  207191866  207206101     18      10  807553     0.061192       0.4756
ENSG00000123836    1  207207711  207254369     73      13  807553      0.54907      0.29148
ENSG00000180667    1  207217194  207226325     19       7  807553      0.57618      0.28225
ENSG00000123843    1  207262187  207273338     19       5  807553       1.0947      0.13683
ENSG00000123838    1  207277607  207318317    105      17  807553      0.43208      0.33284
ENSG00000275392    1  207300355  207300831      1       1  807553      0.30443       0.3804
ENSG00000243636    1  207352641  207357407      7       2  807553     -0.13607      0.55412
ENSG00000237074    1  207413467  207482637    192      14  807553       1.6906     0.045455
ENSG00000196352    1  207494721  207560149    105      15  807553       0.6054      0.27246
ENSG00000283044    1  207575036  207589581     31       7  807553        1.195      0.11604
ENSG00000117322    1  207627575  207663240     85      13  807553        1.173      0.12039
ENSG00000203710    1  207669492  207815110    234      26  807553     -0.73322      0.76829
ENSG00000236911    1  207725270  207779900     81       9  807553     -0.75355      0.77444
ENSG00000197721    1  207818458  207911761    339      21  807553     -0.41013      0.65914
ENSG00000285239    1  207882369  207884853      9       2  807553    -0.065176      0.52598
ENSG00000117335    1  207925402  207968858    109      16  807553      -1.0356      0.84981
ENSG00000203709    1  207974863  208052441    253      26  807553     -0.26379      0.60403
ENSG00000174059    1  208054317  208084747    102      18  807553       2.1261     0.016746
ENSG00000284237    1  208132637  208142674     43       9  807553       1.8203      0.03436
ENSG00000076356    1  208195587  208417665    658      59  807553       0.5676      0.28515
ENSG00000261453    1  208780445  208785537     22       7  807553      -1.0143      0.84479
ENSG00000259815    1  208800086  208801430      9       3  807553      -1.6417      0.94968
ENSG00000232812    1  208902033  208906529     10       3  807553     -0.69715      0.75715
ENSG00000236950    1  209145799  209148652      7       2  807553      -1.0999      0.86431
ENSG00000232537    1  209320612  209328446     22       3  807553      0.93428      0.17508
ENSG00000231648    1  209541007  209553035     35       7  807553     -0.31591      0.62397
ENSG00000224260    1  209701800  209741018     89      31  807553       1.1941      0.11623
ENSG00000008118    1  209757062  209787283    109      19  807553      0.84846      0.19809
ENSG00000196878    1  209788215  209825811    154      25  807553        1.525     0.063631
ENSG00000227591    1  209834709  209897470    143      27  807553      0.86422      0.19373
ENSG00000123689    1  209848765  209849733      2       1  807553     -0.16532      0.56566
ENSG00000117594    1  209859523  209908295    101      13  807553      0.92426      0.17768
ENSG00000009790    1  209929377  209955665     83      11  807553       1.2367       0.1081
ENSG00000162757    1  209952553  209957904      7       3  807553       1.2215      0.11095
ENSG00000117595    1  209958968  209979520     64       9  807553      0.64086      0.26081
ENSG00000117597    1  210001352  210030910    112      14  807553     -0.50087      0.69177
ENSG00000143469    1  210111519  210344734    531      27  807553       1.6485     0.049624
ENSG00000203706    1  210404801  210407392      5       2  807553    -0.089967      0.53584
ENSG00000082497    1  210406144  210419976     23      12  807553        1.813     0.034913
ENSG00000054392    1  210501596  210849638   1385     106  807553      0.46907      0.31951
ENSG00000143473    1  210850165  211307522   1574      90  807553       1.3879     0.082587
ENSG00000283952    1  211256214  211361875    341      30  807553      0.96713      0.16674
ENSG00000117625    1  211431719  211489727    200      27  807553       1.2717      0.10174
ENSG00000082512    1  211499957  211548288    121      22  807553        1.154      0.12424
ENSG00000153363    1  211556145  211608675    166      25  807553      0.57785      0.28168
ENSG00000198570    1  211649864  211666259     51      13  807553      0.42048      0.33707
ENSG00000223649    1  211665597  211666259      2       1  807553        1.592     0.055694
ENSG00000170385    1  211744910  211752084     12       3  807553       1.1934      0.11635
ENSG00000228792    1  211809248  211816209     59       8  807553      -1.2413      0.89276
ENSG00000227764    1  211813037  211827923     77      12  807553     -0.66077      0.74562
ENSG00000117650    1  211831999  211848972     49      12  807553       1.4408     0.074818
ENSG00000231057    1  211849104  211863445     52      12  807553       1.2373      0.10799
ENSG00000226868    1  211889270  211898744     38      12  807553       0.8766      0.19035
ENSG00000123684    1  211916799  212004114    295      23  807553      -0.2155      0.58531
ENSG00000229258    1  212003188  212027045     67      15  807553      0.03815      0.48478
ENSG00000143493    1  212113741  212208884    349      22  807553      0.63221      0.26362
ENSG00000143476    1  212208895  212280742    253      22  807553       1.5082     0.065758
ENSG00000229983    1  212341549  212363601     95      17  807553       1.6499     0.049477
ENSG00000226251    1  212398620  212412319     54       7  807553      0.92948      0.17632
ENSG00000066027    1  212458879  212535205    181      23  807553       1.6067     0.054056
ENSG00000234915    1  212472837  212505055     79      15  807553       1.4009     0.080627
ENSG00000065600    1  212537273  212588243    128      22  807553       2.1167     0.017143
ENSG00000117691    1  212606229  212619721     48       8  807553        2.562    0.0052033
ENSG00000224535    1  212640158  212641085      7       2  807553     -0.13329      0.55302
ENSG00000228067    1  212719036  212729407     39      12  807553      0.03076      0.48773
ENSG00000260805    1  212731175  212733073      3       2  807553     -0.38981      0.65166
ENSG00000162772    1  212738676  212794119    216      36  807553     -0.36444      0.64223
ENSG00000235862    1  212797626  212800113     11       6  807553     -0.45942      0.67703
ENSG00000162771    1  212797816  212800120     11       6  807553     -0.45942      0.67703
ENSG00000237980    1  212827341  212838776     24       8  807553      0.32571      0.37232
ENSG00000123685    1  212859760  212873327     51      15  807553      -2.2268      0.98702
ENSG00000117697    1  212899495  212965124    297      14  807553      -1.3216      0.90686
ENSG00000203705    1  212965170  212989968    114       9  807553      -1.5219      0.93598
ENSG00000185523    1  213003483  213020991     66      11  807553     -0.20483      0.58115
ENSG00000198468    1  213025450  213031430     41       5  807553       -0.358      0.63983
ENSG00000162769    1  213031597  213072705    236      14  807553      0.67091      0.25114
ENSG00000282718    1  213090129  213090919      3       2  807553     -0.60925      0.72882
ENSG00000143494    1  213123862  213165379    126      22  807553      0.58191      0.28031
ENSG00000174606    1  213165524  213189168     36       8  807553      0.32499      0.37259
ENSG00000136643    1  213224575  213448116    308      21  807553       1.0787      0.14036
ENSG00000225233    1  213665644  213719790    159      23  807553      0.23695      0.40635
ENSG00000228255    1  213904759  213967930    206      49  807553       2.7578    0.0029097
ENSG00000281664    1  214098092  214099997      5       3  807553       2.0476     0.020301
ENSG00000117707    1  214156524  214214845    136      23  807553       1.9488     0.025657
ENSG00000274895    1  214157136  214159762     11       4  807553       2.5533    0.0053361
ENSG00000272167    1  214202234  214204244      4       2  807553     -0.31337        0.623
ENSG00000283518    1  214224537  214361116    401      50  807553     -0.95188      0.82942
ENSG00000143499    1  214454445  214510474    211      26  807553      0.82833      0.20374
ENSG00000152104    1  214522039  214725792    812      65  807553      0.84232       0.1998
ENSG00000117724    1  214776538  214837931    229      22  807553      0.87178      0.19166
ENSG00000082482    1  215179118  215410436    749      34  807553      0.65405      0.25654
ENSG00000136636    1  215740735  215795149     42      14  807553      0.14819       0.4411
ENSG00000042781    1  215796236  216596738   2478     153  807553       1.4191     0.077935
ENSG00000229242    1  216059924  216074806     57      15  807553      0.46822      0.31981
ENSG00000233620    1  216245807  216260259     23       9  807553       1.2778      0.10067
ENSG00000236292    1  216367393  216377708     18       8  807553     -0.17399      0.56906
ENSG00000196482    1  216676588  217311097   2255     170  807553       3.1551   0.00080222
ENSG00000092978    1  217600334  217804424    595      57  807553     -0.52372      0.69976
ENSG00000162814    1  217804666  218045038    799      36  807553     -0.81925      0.79368
ENSG00000234070    1  217954540  217958462     10       4  807553     -0.37681      0.64684
ENSG00000231814    1  218066242  218094146    147      20  807553       1.0439      0.14826
ENSG00000232100    1  218216847  218232482     87      12  807553      -2.4518      0.99289
ENSG00000067533    1  218458629  218511325     88       6  807553     -0.68751      0.75412
ENSG00000232480    1  218517538  218519020      3       1  807553      -1.6986       0.9553
ENSG00000092969    1  218519577  218617961    215      39  807553      0.68564      0.24647
ENSG00000228208    1  218683438  218699320     58       4  807553      0.49908      0.30886
ENSG00000225561    1  219086099  219089526     18       5  807553    -0.029862      0.51191
ENSG00000228063    1  219259944  219347303    216      21  807553     -0.59945      0.72556
ENSG00000143353    1  219347186  219386207     74      14  807553      0.79558      0.21314
ENSG00000223842    1  219395590  219398839      1       1  807553     -0.17383        0.569
ENSG00000277007    1  219444116  219446729      9       3  807553      0.36152      0.35885
ENSG00000228536    1  219582865  219632711    188      24  807553      -1.0541      0.85409
ENSG00000238232    1  219730534  219731043      2       1  807553    -0.045197      0.51802
ENSG00000215817    1  219781689  219786487      1       1  807553     -0.30128       0.6184
ENSG00000196660    1  219858769  220131989    960      48  807553       1.9186      0.02752
ENSG00000136628    1  220141943  220220000    298      13  807553       1.2201      0.11121
ENSG00000162813    1  220230824  220263804     80      19  807553      0.10474      0.45829
ENSG00000067704    1  220267444  220321383    128      19  807553      0.30283      0.38101
ENSG00000118873    1  220321635  220445796    273      21  807553      0.53326      0.29693
ENSG00000231529    1  220658446  220660385      9       2  807553      0.67571      0.24961
ENSG00000116141    1  220701525  220837803    286      17  807553      0.60784      0.27165
ENSG00000162817    1  220863187  220872499     38       8  807553     -0.22501      0.58902
ENSG00000117791    1  220921567  220958157    113      11  807553       0.5206      0.30132
ENSG00000186205    1  220960101  220992999    133      26  807553       1.3273     0.092202
ENSG00000272823    1  221002018  221002553      1       1  807553      -1.2959       0.9025
ENSG00000238078    1  221002597  221005771      5       2  807553      0.89032      0.18665
ENSG00000257551    1  221006105  221053482    127      20  807553       1.8448     0.032532
ENSG00000136630    1  221052742  221058401     17       5  807553      0.58433       0.2795
ENSG00000234754    1  221503422  221509638     20       4  807553      0.74958      0.22675
ENSG00000232436    1  221681901  221684321     15       5  807553      0.58009      0.28093
ENSG00000143507    1  221874766  221915518     91      21  807553     -0.13777      0.55479
ENSG00000227925    1  222001008  222014008     36       8  807553      -1.5934      0.94446
ENSG00000238042    1  222054323  222151865    314      30  807553      0.70752      0.23962
ENSG00000228437    1  222139683  222158306     81      14  807553      0.23267      0.40801
ENSG00000232679    1  222215047  222238105     56       9  807553       1.0616      0.14422
ENSG00000236230    1  222262511  222560776    825      41  807553      0.93873      0.17394
ENSG00000226643    1  222626080  222628047      7       3  807553       0.2368      0.40641
ENSG00000276997    1  222650594  222677964     36       7  807553     -0.62432      0.73379
ENSG00000143512    1  222695600  222721445    106       8  807553       0.5755      0.28248
ENSG00000143498    1  222731244  222763275     85      12  807553      0.18461      0.42677
ENSG00000225265    1  222763167  222766374      7       3  807553     -0.25748       0.6016
