"gene"	"cellType.target"	"mean.target"	"cellType.2nd"	"mean.2nd"	"MeanRatio"	"MeanRatio.rank"	"MeanRatio.anno"	"Cell_type_resolution"
"SPG11"	"Human_Oligo_1 OPALIN"	0.931729100548093	"Human_OPC_2 PDGFRA"	0.957367396225335	0.973220003335891	95	"Human_Oligo_1 OPALIN/Human_OPC_2 PDGFRA: 0.973"	"Fine"
"SNX29"	"Human_Oligo_1 OPALIN"	1.42722881178733	"Human_Micro CTSS"	1.46674859243945	0.973056200049664	96	"Human_Oligo_1 OPALIN/Human_Micro CTSS: 0.973"	"Fine"
"WIPF1"	"Human_Oligo_1 OPALIN"	1.21841613973533	"Human_Oligo_2 OPALIN"	1.25224963488053	0.972981828700296	97	"Human_Oligo_1 OPALIN/Human_Oligo_2 OPALIN: 0.973"	"Fine"
"ARID2"	"Human_Oligo_1 OPALIN"	1.18943417024793	"Human_OPC_1 PDGFRA"	1.22292254028945	0.972616115135476	98	"Human_Oligo_1 OPALIN/Human_OPC_1 PDGFRA: 0.973"	"Fine"
"ZNF609"	"Human_Oligo_1 OPALIN"	1.30160867157115	"Human_Micro CTSS"	1.33905376526633	0.972036153688168	99	"Human_Oligo_1 OPALIN/Human_Micro CTSS: 0.972"	"Fine"
"SF1"	"Human_Oligo_1 OPALIN"	0.907345981250207	"Human_Oligo_5 OPALIN"	0.934273777403774	0.971177831589798	100	"Human_Oligo_1 OPALIN/Human_Oligo_5 OPALIN: 0.971"	"Fine"
"BDNF-AS"	"Human_Astro_4 FGFR3"	0.709309113484248	"Human_Oligo_2 OPALIN"	0.657572775955182	1.07867773639794	1	"Human_Astro_4 FGFR3/Human_Oligo_2 OPALIN: 1.079"	"Fine"
"ZBTB37"	"Human_Astro_4 FGFR3"	0.634609871385698	"Human_Oligo_5 OPALIN"	0.603747938971928	1.05111724682046	2	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 1.051"	"Fine"
"SCGB2B2"	"Human_Astro_4 FGFR3"	0.769120490933646	"Human_Oligo_5 OPALIN"	0.733102052094361	1.04913154824268	3	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 1.049"	"Fine"
"DNHD1"	"Human_Astro_4 FGFR3"	0.711798082264507	"Human_Oligo_5 OPALIN"	0.680142010740811	1.04654332628155	4	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 1.047"	"Fine"
"NEK9"	"Human_Astro_4 FGFR3"	0.661148814336298	"Human_Astro_1 FGFR3"	0.634053990931452	1.04273267543832	5	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 1.043"	"Fine"
"PLXNB1"	"Human_Astro_4 FGFR3"	0.631028721699153	"Human_Astro_2 FGFR3"	0.608392931846538	1.03720587250071	6	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 1.037"	"Fine"
"AGO2"	"Human_Astro_4 FGFR3"	1.05366057240565	"Human_Astro_1 FGFR3"	1.02728879896929	1.02567123623155	7	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 1.026"	"Fine"
"TOB2"	"Human_Astro_4 FGFR3"	0.689239051803988	"Human_Astro_2 FGFR3"	0.677632248795434	1.01712846906148	8	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 1.017"	"Fine"
"SSBP1"	"Human_Astro_4 FGFR3"	0.668195187130082	"Human_Astro_2 FGFR3"	0.657735700852104	1.01590226327144	9	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 1.016"	"Fine"
"CBFA2T2"	"Human_Astro_4 FGFR3"	1.16083703396764	"Human_Astro_2 FGFR3"	1.14625646917924	1.01272015921431	10	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 1.013"	"Fine"
"LINC00854"	"Human_Astro_4 FGFR3"	0.713982279075413	"Human_Oligo_2 OPALIN"	0.705778236412666	1.01162410830978	11	"Human_Astro_4 FGFR3/Human_Oligo_2 OPALIN: 1.012"	"Fine"
"AC115622.1"	"Human_Astro_4 FGFR3"	0.743953097311314	"Human_Astro_1 FGFR3"	0.738079375048785	1.00795811732599	12	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 1.008"	"Fine"
"NSD1"	"Human_Astro_4 FGFR3"	1.09175325531161	"Human_Oligo_1 OPALIN"	1.08551100433505	1.00575051837487	13	"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 1.006"	"Fine"
"CDKL3"	"Human_Astro_4 FGFR3"	0.680434702688052	"Human_Astro_3 FGFR3"	0.677871172685341	1.0037817362738	14	"Human_Astro_4 FGFR3/Human_Astro_3 FGFR3: 1.004"	"Fine"
"ZXDC"	"Human_Astro_4 FGFR3"	0.798782947509472	"Human_Astro_2 FGFR3"	0.797729054998346	1.00132111586575	15	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 1.001"	"Fine"
"C1orf198"	"Human_Astro_4 FGFR3"	0.716943050404707	"Human_Oligo_5 OPALIN"	0.722920365023796	0.991731710838036	16	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.992"	"Fine"
"RAD51B"	"Human_Astro_4 FGFR3"	1.38366579917507	"Human_Astro_1 FGFR3"	1.39931823442473	0.988814241918245	17	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.989"	"Fine"
"MAP4"	"Human_Astro_4 FGFR3"	1.32418905727282	"Human_Astro_3 FGFR3"	1.34009316238461	0.988132089948512	18	"Human_Astro_4 FGFR3/Human_Astro_3 FGFR3: 0.988"	"Fine"
"PHC3"	"Human_Astro_4 FGFR3"	1.18301459105478	"Human_Oligo_1 OPALIN"	1.1983417058077	0.98720972934628	19	"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.987"	"Fine"
"TOM1L2"	"Human_Astro_4 FGFR3"	1.18728646754713	"Human_Oligo_5 OPALIN"	1.2057564894891	0.984681797607575	20	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.985"	"Fine"
"NRBP2"	"Human_Astro_4 FGFR3"	0.687921302431812	"Human_Astro_1 FGFR3"	0.69958300364844	0.983330496658995	21	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.983"	"Fine"
"LSM14A"	"Human_Astro_4 FGFR3"	0.90441438059458	"Human_Oligo_1 OPALIN"	0.922045691194038	0.980878051090261	22	"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.981"	"Fine"
"ENTPD3-AS1"	"Human_Astro_4 FGFR3"	0.735009483250196	"Human_Oligo_5 OPALIN"	0.750990046895385	0.978720671850109	23	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.979"	"Fine"
"AC053527.1"	"Human_Astro_4 FGFR3"	0.972200185170936	"Human_Astro_2 FGFR3"	0.993599356898287	0.978462977478013	24	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.978"	"Fine"
"EMC2"	"Human_Astro_4 FGFR3"	0.763454279898556	"Human_Oligo_5 OPALIN"	0.781039164794692	0.977485271304214	25	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.977"	"Fine"
"PLPP1"	"Human_Astro_4 FGFR3"	1.04239853960682	"Human_Astro_2 FGFR3"	1.06721889145444	0.976742960561922	26	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.977"	"Fine"
"GABPB1-AS1"	"Human_Astro_4 FGFR3"	0.925064635655953	"Human_Oligo_5 OPALIN"	0.947814780928587	0.975997266839049	27	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.976"	"Fine"
"CREBZF"	"Human_Astro_4 FGFR3"	0.657568464723912	"Human_Oligo_5 OPALIN"	0.674503809277419	0.974892143942598	28	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.975"	"Fine"
"NUMA1"	"Human_Astro_4 FGFR3"	0.708670450374858	"Human_Oligo_5 OPALIN"	0.728297941244631	0.973050190370948	29	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.973"	"Fine"
"ALOX12-AS1"	"Human_Astro_4 FGFR3"	0.95497892378861	"Human_Astro_2 FGFR3"	0.981476575660851	0.973002257486991	30	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.973"	"Fine"
"GIGYF2"	"Human_Astro_4 FGFR3"	1.13359950481314	"Human_Astro_2 FGFR3"	1.16562796846442	0.972522567647823	31	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.973"	"Fine"
"BBS2"	"Human_Astro_4 FGFR3"	1.12790776552256	"Human_Oligo_5 OPALIN"	1.16104180524032	0.971461803039123	32	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.971"	"Fine"
"JPX"	"Human_Astro_4 FGFR3"	1.18486099919784	"Human_Oligo_5 OPALIN"	1.22064201400021	0.970686725188895	33	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.971"	"Fine"
"C21orf62-AS1"	"Human_Astro_4 FGFR3"	0.76907942137906	"Human_Oligo_5 OPALIN"	0.793840279620195	0.968808765595793	34	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.969"	"Fine"
"PPP6R3"	"Human_Astro_4 FGFR3"	1.29899066840601	"Human_Oligo_1 OPALIN"	1.34208939284429	0.967886845192221	35	"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.968"	"Fine"
"LINC02062"	"Human_Astro_4 FGFR3"	0.934451346403632	"Human_Astro_2 FGFR3"	0.966003308665096	0.967337625059415	36	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.967"	"Fine"
"EHMT1"	"Human_Astro_4 FGFR3"	1.16692373253564	"Human_Astro_2 FGFR3"	1.20716760193885	0.966662566706915	37	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.967"	"Fine"
"GAREM1"	"Human_Astro_4 FGFR3"	1.26566327977345	"Human_Astro_2 FGFR3"	1.31281408319172	0.964084173058504	38	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.964"	"Fine"
"METTL15"	"Human_Astro_4 FGFR3"	1.15740854523242	"Human_Astro_2 FGFR3"	1.2006694752834	0.963969326328745	39	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.964"	"Fine"
"GOLGA4"	"Human_Astro_4 FGFR3"	1.28887807283147	"Human_Oligo_5 OPALIN"	1.33934703740886	0.962318231819123	40	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.962"	"Fine"
"RHBDD1"	"Human_Astro_4 FGFR3"	0.868578766176025	"Human_Astro_1 FGFR3"	0.90467718643115	0.960098009769065	41	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.96"	"Fine"
"CIRBP"	"Human_Astro_4 FGFR3"	0.901565473962241	"Human_Oligo_5 OPALIN"	0.940285442392315	0.958821048710952	42	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.959"	"Fine"
"SCAF8"	"Human_Astro_4 FGFR3"	0.99939082171534	"Human_TSHZ1 SEMA3C"	1.0423386360882	0.958796678079554	43	"Human_Astro_4 FGFR3/Human_TSHZ1 SEMA3C: 0.959"	"Fine"
"SPEN"	"Human_Astro_4 FGFR3"	0.797136843483393	"Human_Astro_2 FGFR3"	0.832232192295864	0.957829859097791	44	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.958"	"Fine"
"ZHX2"	"Human_Astro_4 FGFR3"	1.42416520307174	"Human_OPC_3 PDGFRA"	1.48966255938969	0.956032085316838	45	"Human_Astro_4 FGFR3/Human_OPC_3 PDGFRA: 0.956"	"Fine"
"AL683813.1"	"Human_Astro_4 FGFR3"	0.641799504615675	"Human_Astro_2 FGFR3"	0.672571377622749	0.954247424093724	46	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.954"	"Fine"
"STARD13"	"Human_Astro_4 FGFR3"	1.29554648010989	"Human_Oligo_5 OPALIN"	1.36014289077367	0.952507629086656	47	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.953"	"Fine"
"SH3PXD2B"	"Human_Astro_4 FGFR3"	1.2031785648015	"Human_Astro_1 FGFR3"	1.26323249177999	0.952460115323765	48	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.952"	"Fine"
"LINC02256"	"Human_Astro_4 FGFR3"	0.777133803398084	"Human_Oligo_1 OPALIN"	0.817079583431492	0.951111518579809	49	"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.951"	"Fine"
"PARN"	"Human_Astro_4 FGFR3"	0.817128211980862	"Human_STRIP2"	0.861602148190527	0.948382282584757	50	"Human_Astro_4 FGFR3/Human_STRIP2: 0.948"	"Fine"
"C20orf194"	"Human_Astro_4 FGFR3"	1.3926103296807	"Human_Astro_2 FGFR3"	1.46910284694875	0.947932496743219	51	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.948"	"Fine"
"RFX3-AS1"	"Human_Astro_4 FGFR3"	1.37837500564581	"Human_Astro_3 FGFR3"	1.4551544452432	0.947236226471787	52	"Human_Astro_4 FGFR3/Human_Astro_3 FGFR3: 0.947"	"Fine"
"ABL1"	"Human_Astro_4 FGFR3"	0.798074263554946	"Human_Oligo_1 OPALIN"	0.842591727956702	0.947166031988337	53	"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.947"	"Fine"
"TBL1X"	"Human_Astro_4 FGFR3"	1.24666810403709	"Human_Astro_2 FGFR3"	1.31625413780889	0.947133283935853	54	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.947"	"Fine"
"PCM1"	"Human_Astro_4 FGFR3"	1.31106037140876	"Human_Micro CTSS"	1.38644094608288	0.945630158365495	55	"Human_Astro_4 FGFR3/Human_Micro CTSS: 0.946"	"Fine"
"TNRC6B"	"Human_Astro_4 FGFR3"	1.50142748184337	"Human_Astro_2 FGFR3"	1.59152105837935	0.943391527204977	56	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.943"	"Fine"
"FUBP1"	"Human_Astro_4 FGFR3"	0.794115913485033	"Human_Oligo_1 OPALIN"	0.842025837660732	0.943101598510564	57	"Human_Astro_4 FGFR3/Human_Oligo_1 OPALIN: 0.943"	"Fine"
"OTUD7B"	"Human_Astro_4 FGFR3"	1.08601609004927	"Human_Astro_1 FGFR3"	1.15220721712668	0.942552757790843	58	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.943"	"Fine"
"GLG1"	"Human_Astro_4 FGFR3"	1.19752226698731	"Human_TSHZ1 SEMA3C"	1.27570904855564	0.938711117823567	59	"Human_Astro_4 FGFR3/Human_TSHZ1 SEMA3C: 0.939"	"Fine"
"NKTR"	"Human_Astro_4 FGFR3"	1.33588430124326	"Human_Oligo_5 OPALIN"	1.42430211260741	0.937922010659466	60	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.938"	"Fine"
"PPP4R3B"	"Human_Astro_4 FGFR3"	0.770476908910977	"Human_PRKCD"	0.821823005100354	0.937521709819857	61	"Human_Astro_4 FGFR3/Human_PRKCD: 0.938"	"Fine"
"SNRNP70"	"Human_Astro_4 FGFR3"	1.00769898560629	"Human_Oligo_5 OPALIN"	1.07490785442977	0.9374747625608	62	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.937"	"Fine"
"FTO"	"Human_Astro_4 FGFR3"	1.39699044823785	"Human_PRKCD"	1.49030540676546	0.937385345242664	63	"Human_Astro_4 FGFR3/Human_PRKCD: 0.937"	"Fine"
"HEPACAM"	"Human_Astro_4 FGFR3"	0.920655216025955	"Human_Astro_2 FGFR3"	0.982187326090257	0.937351960843112	64	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.937"	"Fine"
"POU2F1"	"Human_Astro_4 FGFR3"	1.35693060455515	"Human_Astro_2 FGFR3"	1.44774969400451	0.937268790437006	65	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.937"	"Fine"
"PCGF5"	"Human_Astro_4 FGFR3"	1.23268367081469	"Human_Oligo_5 OPALIN"	1.31685343542924	0.9360826631499	66	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.936"	"Fine"
"ANKRD12"	"Human_Astro_4 FGFR3"	1.41732467314124	"Human_Oligo_4 OPALIN"	1.51431934069673	0.935948339990918	67	"Human_Astro_4 FGFR3/Human_Oligo_4 OPALIN: 0.936"	"Fine"
"P4HA1"	"Human_Astro_4 FGFR3"	0.650436079864721	"Human_STRIP2"	0.695114397247913	0.935725230897126	68	"Human_Astro_4 FGFR3/Human_STRIP2: 0.936"	"Fine"
"ATXN2"	"Human_Astro_4 FGFR3"	1.30929285176452	"Human_Astro_3 FGFR3"	1.40030108356874	0.935008097278424	69	"Human_Astro_4 FGFR3/Human_Astro_3 FGFR3: 0.935"	"Fine"
"TMEM135"	"Human_Astro_4 FGFR3"	1.05453991190761	"Human_HGF C11orf87"	1.12803446578457	0.934847244382871	70	"Human_Astro_4 FGFR3/Human_HGF C11orf87: 0.935"	"Fine"
"KLHDC1"	"Human_Astro_4 FGFR3"	0.729960124334065	"Human_Oligo_5 OPALIN"	0.782072025072786	0.933366877898655	71	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.933"	"Fine"
"ADNP"	"Human_Astro_4 FGFR3"	0.982579837046574	"Human_Astro_2 FGFR3"	1.05313495130869	0.933004678864335	72	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.933"	"Fine"
"ZNF532"	"Human_Astro_4 FGFR3"	1.10750420717632	"Human_PRKCD"	1.18736164460055	0.932743795635166	73	"Human_Astro_4 FGFR3/Human_PRKCD: 0.933"	"Fine"
"ASXL1"	"Human_Astro_4 FGFR3"	0.900299264856753	"Human_Astro_1 FGFR3"	0.965760044974466	0.932218380271215	74	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.932"	"Fine"
"USP34"	"Human_Astro_4 FGFR3"	1.43267761487198	"Human_Oligo_5 OPALIN"	1.53692708385726	0.932170192014806	75	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.932"	"Fine"
"WDFY3"	"Human_Astro_4 FGFR3"	1.49648241517621	"Human_Oligo_4 OPALIN"	1.60546408544316	0.93211827579633	76	"Human_Astro_4 FGFR3/Human_Oligo_4 OPALIN: 0.932"	"Fine"
"RPRD2"	"Human_Astro_4 FGFR3"	1.07848259515889	"Human_DRD2 ISL1"	1.15730932541542	0.931887933048296	77	"Human_Astro_4 FGFR3/Human_DRD2 ISL1: 0.932"	"Fine"
"PRTFDC1"	"Human_Astro_4 FGFR3"	0.822573544137686	"Human_Oligo_5 OPALIN"	0.883781906559291	0.930742684402876	78	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.931"	"Fine"
"AC097376.2"	"Human_Astro_4 FGFR3"	0.677951943144608	"Human_LAMP5 BDNF"	0.7284990501684	0.930614724875608	79	"Human_Astro_4 FGFR3/Human_LAMP5 BDNF: 0.931"	"Fine"
"KANTR"	"Human_Astro_4 FGFR3"	0.923251515030487	"Human_Astro_1 FGFR3"	0.99269162823841	0.930048656367589	80	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.93"	"Fine"
"RAF1"	"Human_Astro_4 FGFR3"	0.71853000143521	"Human_SATB2 ST8SIA2"	0.772979764711326	0.92955861749311	81	"Human_Astro_4 FGFR3/Human_SATB2 ST8SIA2: 0.93"	"Fine"
"GON4L"	"Human_Astro_4 FGFR3"	0.634774866646151	"Human_HGF C11orf87"	0.682910651751058	0.929513787811801	82	"Human_Astro_4 FGFR3/Human_HGF C11orf87: 0.93"	"Fine"
"FBXL7"	"Human_Astro_4 FGFR3"	1.68138069221249	"Human_Astro_1 FGFR3"	1.8092470927967	0.929326181540765	83	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.929"	"Fine"
"AC104596.1"	"Human_Astro_4 FGFR3"	1.2008689647289	"Human_Astro_2 FGFR3"	1.29264491674258	0.929001421175312	84	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.929"	"Fine"
"PRKN"	"Human_Astro_4 FGFR3"	1.55227414488042	"Human_Astro_2 FGFR3"	1.67111344918112	0.928886154103461	85	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.929"	"Fine"
"COG5"	"Human_Astro_4 FGFR3"	1.20440787075583	"Human_SATB2 ST8SIA2"	1.2984372058719	0.927582685792706	86	"Human_Astro_4 FGFR3/Human_SATB2 ST8SIA2: 0.928"	"Fine"
"HERC2"	"Human_Astro_4 FGFR3"	1.18485105731276	"Human_SATB2 IL15"	1.27740370954828	0.927546278796817	87	"Human_Astro_4 FGFR3/Human_SATB2 IL15: 0.928"	"Fine"
"TMEM161B-AS1"	"Human_Astro_4 FGFR3"	1.49391698516516	"Human_Astro_2 FGFR3"	1.61066039116261	0.927518298309191	88	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.928"	"Fine"
"FOXO3"	"Human_Astro_4 FGFR3"	1.15177603422947	"Human_Micro CTSS"	1.24285576494607	0.926717376798303	89	"Human_Astro_4 FGFR3/Human_Micro CTSS: 0.927"	"Fine"
"CHD2"	"Human_Astro_4 FGFR3"	1.03398627624731	"Human_PRKCD"	1.11639001385279	0.926187321112721	90	"Human_Astro_4 FGFR3/Human_PRKCD: 0.926"	"Fine"
"GMDS-DT"	"Human_Astro_4 FGFR3"	1.14483582259507	"Human_Astro_2 FGFR3"	1.23688688400759	0.925578431946614	91	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.926"	"Fine"
"BRWD1"	"Human_Astro_4 FGFR3"	1.2192969997484	"Human_PRKCD"	1.31841194960226	0.924822473064078	92	"Human_Astro_4 FGFR3/Human_PRKCD: 0.925"	"Fine"
"TESK2"	"Human_Astro_4 FGFR3"	0.863243597848675	"Human_Astro_2 FGFR3"	0.93348100681945	0.924757538227706	93	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.925"	"Fine"
"KMT2C"	"Human_Astro_4 FGFR3"	1.53113404320576	"Human_Oligo_2 OPALIN"	1.65573907992543	0.924743555170971	94	"Human_Astro_4 FGFR3/Human_Oligo_2 OPALIN: 0.925"	"Fine"
"UBR5"	"Human_Astro_4 FGFR3"	1.39111399489501	"Human_Astro_1 FGFR3"	1.50434684598233	0.924729558618924	95	"Human_Astro_4 FGFR3/Human_Astro_1 FGFR3: 0.925"	"Fine"
"GPBP1"	"Human_Astro_4 FGFR3"	1.0073175775085	"Human_Oligo_5 OPALIN"	1.08935774476462	0.924689416630672	96	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.925"	"Fine"
"ZNF438"	"Human_Astro_4 FGFR3"	0.976520350740725	"Human_Astro_2 FGFR3"	1.05619321505955	0.924566013885697	97	"Human_Astro_4 FGFR3/Human_Astro_2 FGFR3: 0.925"	"Fine"
"U2SURP"	"Human_Astro_4 FGFR3"	0.923765556923358	"Human_Oligo_5 OPALIN"	1.00039936538679	0.923396784209474	98	"Human_Astro_4 FGFR3/Human_Oligo_5 OPALIN: 0.923"	"Fine"
"NF1"	"Human_Astro_4 FGFR3"	1.43664768330148	"Human_OPC_3 PDGFRA"	1.55619597039147	0.923179156504358	99	"Human_Astro_4 FGFR3/Human_OPC_3 PDGFRA: 0.923"	"Fine"
"TAOK1"	"Human_Astro_4 FGFR3"	1.26833175872426	"Human_Oligo_2 OPALIN"	1.37402736310554	0.923076055674471	100	"Human_Astro_4 FGFR3/Human_Oligo_2 OPALIN: 0.923"	"Fine"
"LINC01088"	"Human_Astro_3 FGFR3"	1.25100972415393	"Human_Astro_4 FGFR3"	0.502692783605065	2.48861683508226	1	"Human_Astro_3 FGFR3/Human_Astro_4 FGFR3: 2.489"	"Fine"
"AC073941.1"	"Human_Astro_3 FGFR3"	1.10146201462914	"Human_Astro_1 FGFR3"	0.480142687754881	2.2940305928213	2	"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 2.294"	"Fine"
"HSPB8"	"Human_Astro_3 FGFR3"	1.0008259689328	"Human_Astro_1 FGFR3"	0.530575840833643	1.88630143310012	3	"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.886"	"Fine"
"SPAG1"	"Human_Astro_3 FGFR3"	0.783850035686655	"Human_DRD2 ISL1"	0.43568916340049	1.79910381421659	4	"Human_Astro_3 FGFR3/Human_DRD2 ISL1: 1.799"	"Fine"
"LMNTD1"	"Human_Astro_3 FGFR3"	1.03411139116888	"Human_TSHZ1 CALCRL"	0.592593882323609	1.74505917461389	5	"Human_Astro_3 FGFR3/Human_TSHZ1 CALCRL: 1.745"	"Fine"
"SERPINI2"	"Human_Astro_3 FGFR3"	1.14840486812807	"Human_Astro_2 FGFR3"	0.68998568013816	1.66438942312269	6	"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.664"	"Fine"
"CD109"	"Human_Astro_3 FGFR3"	0.850902278928723	"Human_Astro_2 FGFR3"	0.531629270670692	1.60055573662309	7	"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.601"	"Fine"
"GMPR"	"Human_Astro_3 FGFR3"	0.934594304818473	"Human_Astro_1 FGFR3"	0.59618725088458	1.56761873628091	8	"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.568"	"Fine"
"ANGPT1"	"Human_Astro_3 FGFR3"	0.823418053622124	"Human_TFAP2C"	0.528626095873574	1.55765683920957	9	"Human_Astro_3 FGFR3/Human_TFAP2C: 1.558"	"Fine"
"MIR4300HG"	"Human_Astro_3 FGFR3"	1.49746547080241	"Human_Astro_2 FGFR3"	0.963696804134225	1.553876140689	10	"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.554"	"Fine"
"ABI3BP"	"Human_Astro_3 FGFR3"	0.988484772789922	"Human_Astro_1 FGFR3"	0.642379451179121	1.53878641506279	11	"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.539"	"Fine"
"WDR49"	"Human_Astro_3 FGFR3"	1.51791838677697	"Human_Astro_1 FGFR3"	1.01533728523033	1.49498930932358	12	"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.495"	"Fine"
"KIF27"	"Human_Astro_3 FGFR3"	0.810572369316618	"Human_STRIP2"	0.559260335062925	1.44936502465425	13	"Human_Astro_3 FGFR3/Human_STRIP2: 1.449"	"Fine"
"TNC"	"Human_Astro_3 FGFR3"	0.870514904746207	"Human_Astro_1 FGFR3"	0.633059868755208	1.375090963289	14	"Human_Astro_3 FGFR3/Human_Astro_1 FGFR3: 1.375"	"Fine"
"FRMPD2"	"Human_Astro_3 FGFR3"	1.17210131533914	"Human_Astro_2 FGFR3"	0.869678251505494	1.3477413207817	15	"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.348"	"Fine"
"CASC2"	"Human_Astro_3 FGFR3"	1.18883401416257	"Human_Astro_2 FGFR3"	0.885206599235096	1.34300175257373	16	"Human_Astro_3 FGFR3/Human_Astro_2 FGFR3: 1.343"	"Fine"
"CFAP70"	"Human_Astro_3 FGFR3"	0.989967892635858	"Human_LAMP5 ABO"	0.749652029517142	1.32056988263409	17	"Human_Astro_3 FGFR3/Human_LAMP5 ABO: 1.321"	"Fine"
"HSPB1"	"Human_Astro_3 FGFR3"	0.790552301308181	"Human_Endo NOSTRIN"	0.610057008932182	1.29586627107511	18	"Human_Astro_3 FGFR3/Human_Endo NOSTRIN: 1.296"	"Fine"
"CFAP47"	"Human_Astro_3 FGFR3"	1.24966154385997	"Human_STRIP2"	0.981254115329751	1.27353508570002	19	"Human_Astro_3 FGFR3/Human_STRIP2: 1.274"	"Fine"
