"gene"	"cellType.target"	"mean.target"	"cellType.2nd"	"mean.2nd"	"MeanRatio"	"MeanRatio.rank"	"MeanRatio.anno"	"Cell_type_resolution"
"Mapt"	"Oligodendrocytes"	2.07262765158248	"ExNeuron"	2.01640684507669	1.02788167806664	74	"Oligodendrocytes/ExNeuron: 1.028"	"Main"
"Slc25a4"	"Oligodendrocytes"	1.6789009906355	"InhNeuron"	1.65717792599953	1.01310846849645	75	"Oligodendrocytes/InhNeuron: 1.013"	"Main"
"Gnal"	"InhNeuron"	1.0338369185558	"ExNeuron"	0.287759143983062	3.59271613143477	1	"InhNeuron/ExNeuron: 3.593"	"Main"
"Gad2"	"InhNeuron"	1.48782409979756	"Microglia"	0.440152379190228	3.38024777358876	2	"InhNeuron/Microglia: 3.38"	"Main"
"Gad1"	"InhNeuron"	1.29622756691143	"Endothelial"	0.408009577010374	3.17695377743174	3	"InhNeuron/Endothelial: 3.177"	"Main"
"Scg2"	"InhNeuron"	1.35398744550297	"ExNeuron"	0.541765156201745	2.4992147058619	4	"InhNeuron/ExNeuron: 2.499"	"Main"
"Gaa"	"InhNeuron"	1.03112913717279	"Endothelial"	0.440878925340575	2.33880341723353	5	"InhNeuron/Endothelial: 2.339"	"Main"
"Meis2"	"InhNeuron"	1.86316119539134	"Astrocytes"	0.81809526777057	2.27743793271012	6	"InhNeuron/Astrocytes: 2.277"	"Main"
"Grb10"	"InhNeuron"	0.968273121492475	"ExNeuron"	0.462627459321901	2.09298670448945	7	"InhNeuron/ExNeuron: 2.093"	"Main"
"Zcchc12"	"InhNeuron"	0.925725069891387	"ExNeuron"	0.452581233346945	2.04543406063356	8	"InhNeuron/ExNeuron: 2.045"	"Main"
"Xkr6"	"InhNeuron"	1.42517613860997	"ExNeuron"	0.701652984412247	2.03116949584957	9	"InhNeuron/ExNeuron: 2.031"	"Main"
"Chga"	"InhNeuron"	0.972852432141338	"ExNeuron"	0.483953554305012	2.01021859120017	10	"InhNeuron/ExNeuron: 2.01"	"Main"
"Unc5d"	"InhNeuron"	0.983118309370628	"ExNeuron"	0.495361666482367	1.98464753308808	11	"InhNeuron/ExNeuron: 1.985"	"Main"
"Tmem91"	"InhNeuron"	1.01502753052844	"ExNeuron"	0.542663218845822	1.87045573622491	12	"InhNeuron/ExNeuron: 1.87"	"Main"
"Rbms3"	"InhNeuron"	1.05205426191059	"Endothelial"	0.568280704629983	1.85129330160102	13	"InhNeuron/Endothelial: 1.851"	"Main"
"Kcnc2"	"InhNeuron"	1.35192526645556	"ExNeuron"	0.745324260635786	1.81387529946003	14	"InhNeuron/ExNeuron: 1.814"	"Main"
"Adcy5"	"InhNeuron"	0.836970192019135	"ExNeuron"	0.477733511731987	1.75196039521022	15	"InhNeuron/ExNeuron: 1.752"	"Main"
"Nkain3"	"InhNeuron"	1.46325711758759	"OPC"	0.891759841677124	1.64086455702654	16	"InhNeuron/OPC: 1.641"	"Main"
"Podxl2"	"InhNeuron"	0.808933342729515	"OPC"	0.501359548452576	1.61347947840278	17	"InhNeuron/OPC: 1.613"	"Main"
"Ssbp2"	"InhNeuron"	1.45787426811739	"Astrocytes"	0.917565629404082	1.58885012842538	18	"InhNeuron/Astrocytes: 1.589"	"Main"
"Rps6ka5"	"InhNeuron"	0.987828113623709	"Microglia"	0.622684703217377	1.58640176725019	19	"InhNeuron/Microglia: 1.586"	"Main"
"Nap1l5"	"InhNeuron"	0.933738530729057	"OPC"	0.59125804175878	1.57924030589338	20	"InhNeuron/OPC: 1.579"	"Main"
"Pnma8b"	"InhNeuron"	0.973152470350459	"ExNeuron"	0.620795754656531	1.56758879720251	21	"InhNeuron/ExNeuron: 1.568"	"Main"
"Kcnc1"	"InhNeuron"	0.828303837788943	"ExNeuron"	0.532302222351349	1.55607811316297	22	"InhNeuron/ExNeuron: 1.556"	"Main"
"Eml6"	"InhNeuron"	1.00926880788559	"ExNeuron"	0.650181232883042	1.55228843411902	23	"InhNeuron/ExNeuron: 1.552"	"Main"
"Pgrmc1"	"InhNeuron"	1.30297745149768	"ExNeuron"	0.841447967032768	1.54849438414169	24	"InhNeuron/ExNeuron: 1.548"	"Main"
"LOC304725"	"InhNeuron"	1.3734366741811	"ExNeuron"	0.911496311421382	1.50679345266836	25	"InhNeuron/ExNeuron: 1.507"	"Main"
"Ncdn"	"InhNeuron"	0.857336499293211	"ExNeuron"	0.571509639799576	1.50012605140636	26	"InhNeuron/ExNeuron: 1.5"	"Main"
"Rundc3b"	"InhNeuron"	0.784074375695497	"ExNeuron"	0.524714335992928	1.49428807621918	27	"InhNeuron/ExNeuron: 1.494"	"Main"
"Slc2a13"	"InhNeuron"	1.19055808101133	"ExNeuron"	0.811495777100552	1.46711555944894	28	"InhNeuron/ExNeuron: 1.467"	"Main"
"Resp18"	"InhNeuron"	0.79495223697105	"OPC"	0.544578910348562	1.4597558257668	29	"InhNeuron/OPC: 1.46"	"Main"
"LOC691995"	"InhNeuron"	1.05701476663666	"Endothelial"	0.738455311450151	1.43138623319119	30	"InhNeuron/Endothelial: 1.431"	"Main"
"Ndn"	"InhNeuron"	1.02001254299774	"ExNeuron"	0.712693039351162	1.43120879071074	31	"InhNeuron/ExNeuron: 1.431"	"Main"
"Gprasp1"	"InhNeuron"	0.751598200672976	"ExNeuron"	0.538534122997629	1.39563709814594	32	"InhNeuron/ExNeuron: 1.396"	"Main"
"Scn1a"	"InhNeuron"	1.22747716177638	"ExNeuron"	0.880126004771597	1.39466071349059	33	"InhNeuron/ExNeuron: 1.395"	"Main"
"Caly"	"InhNeuron"	1.93683391104597	"OPC"	1.40111949592237	1.38234741339527	34	"InhNeuron/OPC: 1.382"	"Main"
"Bcl11a"	"InhNeuron"	1.06709706180822	"ExNeuron"	0.776907955553868	1.37351800065874	35	"InhNeuron/ExNeuron: 1.374"	"Main"
"Gabrg3"	"InhNeuron"	2.31843319947038	"ExNeuron"	1.69404654165394	1.36857703874348	36	"InhNeuron/ExNeuron: 1.369"	"Main"
"Tmem130"	"InhNeuron"	1.55529202117456	"ExNeuron"	1.13955387998301	1.36482534831766	37	"InhNeuron/ExNeuron: 1.365"	"Main"
"Nsg2"	"InhNeuron"	1.62429386674018	"ExNeuron"	1.19234581516884	1.36226742785202	38	"InhNeuron/ExNeuron: 1.362"	"Main"
"Scg5"	"InhNeuron"	2.01992247034426	"ExNeuron"	1.49143307303277	1.35435005892476	39	"InhNeuron/ExNeuron: 1.354"	"Main"
"Cntn5"	"InhNeuron"	1.54421092819079	"ExNeuron"	1.15230139569932	1.34011026451428	40	"InhNeuron/ExNeuron: 1.34"	"Main"
"Copg2"	"InhNeuron"	0.761020964309379	"ExNeuron"	0.568360822127395	1.33897505718436	41	"InhNeuron/ExNeuron: 1.339"	"Main"
"Tmx4"	"InhNeuron"	1.11038777499862	"ExNeuron"	0.833135562751313	1.33278163199723	42	"InhNeuron/ExNeuron: 1.333"	"Main"
"Vsnl1"	"InhNeuron"	1.5349538237184	"ExNeuron"	1.15215644767539	1.33224426840239	43	"InhNeuron/ExNeuron: 1.332"	"Main"
"Grm8"	"InhNeuron"	1.87400377859657	"ExNeuron"	1.41413456267168	1.32519480681956	44	"InhNeuron/ExNeuron: 1.325"	"Main"
"Dpp6"	"InhNeuron"	1.91729944498989	"OPC"	1.44732854647221	1.32471611208334	45	"InhNeuron/OPC: 1.325"	"Main"
"Penk"	"InhNeuron"	1.56990202800795	"Endothelial"	1.19095179170309	1.31819107955911	46	"InhNeuron/Endothelial: 1.318"	"Main"
"Nrxn3"	"InhNeuron"	4.12675600309865	"ExNeuron"	3.14407164255942	1.31255151671394	47	"InhNeuron/ExNeuron: 1.313"	"Main"
"Rgs17"	"InhNeuron"	0.841660228845489	"ExNeuron"	0.643111233849019	1.30873196508815	48	"InhNeuron/ExNeuron: 1.309"	"Main"
"Dclk2"	"InhNeuron"	0.908368759739362	"ExNeuron"	0.694788722779623	1.30740285493592	49	"InhNeuron/ExNeuron: 1.307"	"Main"
"Galnt13"	"InhNeuron"	1.83030406530428	"ExNeuron"	1.40492310439003	1.30277882083727	50	"InhNeuron/ExNeuron: 1.303"	"Main"
"Ahcyl2"	"InhNeuron"	1.23044194452197	"ExNeuron"	0.944937545891081	1.30214102495171	51	"InhNeuron/ExNeuron: 1.302"	"Main"
"Kcnab1"	"InhNeuron"	1.62546516299016	"ExNeuron"	1.2594759162972	1.29058852333513	52	"InhNeuron/ExNeuron: 1.291"	"Main"
"Pard3"	"InhNeuron"	1.16582731287906	"OPC"	0.905018006576808	1.28818134490909	53	"InhNeuron/OPC: 1.288"	"Main"
"Nyap2"	"InhNeuron"	1.09319787923981	"ExNeuron"	0.849519132896382	1.28684315268171	54	"InhNeuron/ExNeuron: 1.287"	"Main"
"AABR07033882.1"	"InhNeuron"	1.81873042100791	"ExNeuron"	1.41473921660616	1.28555877978056	55	"InhNeuron/ExNeuron: 1.286"	"Main"
"Adarb1"	"InhNeuron"	0.760641221715312	"ExNeuron"	0.592166099767832	1.2845065295253	56	"InhNeuron/ExNeuron: 1.285"	"Main"
"Peg3"	"InhNeuron"	1.61846007952557	"ExNeuron"	1.26572958457757	1.27867760953516	57	"InhNeuron/ExNeuron: 1.279"	"Main"
"Nr3c2"	"InhNeuron"	0.985568407870633	"Astrocytes"	0.776670536221846	1.26896587665728	58	"InhNeuron/Astrocytes: 1.269"	"Main"
"Chgb"	"InhNeuron"	1.25505684400001	"ExNeuron"	0.992649300754319	1.26435070577925	59	"InhNeuron/ExNeuron: 1.264"	"Main"
"Pds5b"	"InhNeuron"	0.902617944906398	"ExNeuron"	0.716981899279114	1.25891315500981	60	"InhNeuron/ExNeuron: 1.259"	"Main"
"Tmem59l"	"InhNeuron"	0.756022230264479	"ExNeuron"	0.601650054040194	1.2565813385832	61	"InhNeuron/ExNeuron: 1.257"	"Main"
"Rims2"	"InhNeuron"	2.11514163060046	"ExNeuron"	1.6993537022114	1.24467415338431	62	"InhNeuron/ExNeuron: 1.245"	"Main"
"Csrnp3"	"InhNeuron"	1.50758412143835	"ExNeuron"	1.21331375126237	1.24253443915048	63	"InhNeuron/ExNeuron: 1.243"	"Main"
"Fstl5"	"InhNeuron"	0.902303965302443	"ExNeuron"	0.726987499361381	1.24115471874698	64	"InhNeuron/ExNeuron: 1.241"	"Main"
"Nsg1"	"InhNeuron"	0.896031130927568	"Endothelial"	0.721955388783735	1.24111703416619	65	"InhNeuron/Endothelial: 1.241"	"Main"
"Map2k1"	"InhNeuron"	0.92884341992093	"ExNeuron"	0.74847792170777	1.24097637750173	66	"InhNeuron/ExNeuron: 1.241"	"Main"
"Rfx3"	"InhNeuron"	1.07463606155586	"Astrocytes"	0.867669765954979	1.23853118285514	67	"InhNeuron/Astrocytes: 1.239"	"Main"
"Tomm20"	"InhNeuron"	1.06626529183905	"ExNeuron"	0.862489418090543	1.23626478131134	68	"InhNeuron/ExNeuron: 1.236"	"Main"
"Fgf14"	"InhNeuron"	1.73134603012976	"ExNeuron"	1.40074889018097	1.23601456497037	69	"InhNeuron/ExNeuron: 1.236"	"Main"
"Robo1"	"InhNeuron"	1.68587880210511	"OPC"	1.36625878994147	1.23393811956909	70	"InhNeuron/OPC: 1.234"	"Main"
"Camk2d"	"InhNeuron"	1.28674686056187	"ExNeuron"	1.04469785617119	1.23169283153101	71	"InhNeuron/ExNeuron: 1.232"	"Main"
"Scaper"	"InhNeuron"	1.00134376032849	"ExNeuron"	0.813091693646141	1.23152624501447	72	"InhNeuron/ExNeuron: 1.232"	"Main"
"Ogt"	"InhNeuron"	1.26788614107855	"ExNeuron"	1.04520282843633	1.21305272678545	73	"InhNeuron/ExNeuron: 1.213"	"Main"
"Akap9"	"InhNeuron"	1.06865845666901	"ExNeuron"	0.882511224038729	1.21092902567108	74	"InhNeuron/ExNeuron: 1.211"	"Main"
"Osbpl8"	"InhNeuron"	1.03246383066261	"ExNeuron"	0.852872381128847	1.21057247661843	75	"InhNeuron/ExNeuron: 1.211"	"Main"
"Got1"	"InhNeuron"	0.881344195660386	"ExNeuron"	0.728640825229874	1.20957289949041	76	"InhNeuron/ExNeuron: 1.21"	"Main"
"Nova1"	"InhNeuron"	0.873630680907569	"OPC"	0.72422106584411	1.20630387889824	77	"InhNeuron/OPC: 1.206"	"Main"
"Gphn"	"InhNeuron"	1.72376416885948	"Astrocytes"	1.43183351443261	1.20388589279708	78	"InhNeuron/Astrocytes: 1.204"	"Main"
"Sqstm1"	"InhNeuron"	1.00546912923046	"ExNeuron"	0.836284675034142	1.20230486011168	79	"InhNeuron/ExNeuron: 1.202"	"Main"
"Tnks"	"InhNeuron"	0.831793168959852	"ExNeuron"	0.692057244560961	1.20191382359929	80	"InhNeuron/ExNeuron: 1.202"	"Main"
"Bcat1"	"InhNeuron"	2.04100560756422	"ExNeuron"	1.69861631709478	1.20156952869441	81	"InhNeuron/ExNeuron: 1.202"	"Main"
"Sez6"	"InhNeuron"	0.834604353577387	"ExNeuron"	0.694857745607047	1.20111542089562	82	"InhNeuron/ExNeuron: 1.201"	"Main"
"Runx1t1"	"InhNeuron"	1.03048173574642	"ExNeuron"	0.859020787321678	1.19960046480288	83	"InhNeuron/ExNeuron: 1.2"	"Main"
"Cdk17"	"InhNeuron"	1.10185674295385	"ExNeuron"	0.921067760440692	1.19628195696119	84	"InhNeuron/ExNeuron: 1.196"	"Main"
"Rnf187"	"InhNeuron"	0.842775964494985	"ExNeuron"	0.706805191500504	1.19237376101585	85	"InhNeuron/ExNeuron: 1.192"	"Main"
"Ahi1"	"InhNeuron"	1.7514116488216	"ExNeuron"	1.47005538489107	1.19139160797767	86	"InhNeuron/ExNeuron: 1.191"	"Main"
"C1qtnf4"	"InhNeuron"	1.42378093211443	"ExNeuron"	1.19784389473015	1.18861976788318	87	"InhNeuron/ExNeuron: 1.189"	"Main"
"Cers6"	"InhNeuron"	1.09259522982186	"ExNeuron"	0.921135961307536	1.18613893683072	88	"InhNeuron/ExNeuron: 1.186"	"Main"
"Rapgef6"	"InhNeuron"	1.23810346101735	"ExNeuron"	1.04510512474339	1.18466882584788	89	"InhNeuron/ExNeuron: 1.185"	"Main"
"Klhdc10"	"InhNeuron"	1.33178163049414	"ExNeuron"	1.12458623839172	1.18424144367864	90	"InhNeuron/ExNeuron: 1.184"	"Main"
"Atp6ap2"	"InhNeuron"	0.958170373970709	"ExNeuron"	0.809142546366181	1.18417994242647	91	"InhNeuron/ExNeuron: 1.184"	"Main"
"Spock3"	"InhNeuron"	1.41167063883141	"Oligodendrocytes"	1.19361601049806	1.18268406792094	92	"InhNeuron/Oligodendrocytes: 1.183"	"Main"
"Rfx7"	"InhNeuron"	1.02338602948212	"ExNeuron"	0.869235591958018	1.17734022737939	93	"InhNeuron/ExNeuron: 1.177"	"Main"
"Atp1b1"	"InhNeuron"	2.53826019943753	"ExNeuron"	2.15705608716292	1.17672424678395	94	"InhNeuron/ExNeuron: 1.177"	"Main"
"LOC108348172.1"	"InhNeuron"	1.942614680305	"OPC"	1.6525886822757	1.17549799362653	95	"InhNeuron/OPC: 1.175"	"Main"
"Tnrc6a"	"InhNeuron"	1.22252741712201	"Astrocytes"	1.04251843734384	1.17266743045505	96	"InhNeuron/Astrocytes: 1.173"	"Main"
"Stox2"	"InhNeuron"	0.941059764516568	"ExNeuron"	0.802796196886028	1.17222748210175	97	"InhNeuron/ExNeuron: 1.172"	"Main"
"Sv2a"	"InhNeuron"	0.870326179139819	"ExNeuron"	0.742953760070484	1.17144057398303	98	"InhNeuron/ExNeuron: 1.171"	"Main"
"Dner"	"InhNeuron"	0.904309549986874	"ExNeuron"	0.773708255675782	1.16879914793855	99	"InhNeuron/ExNeuron: 1.169"	"Main"
"Ero1b"	"InhNeuron"	0.736182023111146	"ExNeuron"	0.632905510950263	1.16317840558193	100	"InhNeuron/ExNeuron: 1.163"	"Main"
"Bin2"	"Microglia"	1.37145556204111	"Endothelial"	0.0289621883701717	47.3533126886773	1	"Microglia/Endothelial: 47.353"	"Main"
"Blnk"	"Microglia"	1.35408271135554	"Endothelial"	0.0350517100916548	38.6310028188305	2	"Microglia/Endothelial: 38.631"	"Main"
"Oplah"	"Microglia"	1.52547469576423	"Endothelial"	0.0747754943168348	20.4007303422237	3	"Microglia/Endothelial: 20.401"	"Main"
"Tmem176b"	"Microglia"	2.46920443754873	"Endothelial"	0.12871229692112	19.1839046976371	4	"Microglia/Endothelial: 19.184"	"Main"
"Ctss"	"Microglia"	1.93398656414018	"Endothelial"	0.106871271426466	18.0964120509307	5	"Microglia/Endothelial: 18.096"	"Main"
"Tmem176a"	"Microglia"	2.27261995499904	"Endothelial"	0.125917417125264	18.0484956480501	6	"Microglia/Endothelial: 18.048"	"Main"
"Csf1r"	"Microglia"	1.92625858805871	"Endothelial"	0.114925511902859	16.7609311123791	7	"Microglia/Endothelial: 16.761"	"Main"
"C1qb"	"Microglia"	2.81546635594558	"Endothelial"	0.170228707520008	16.5393158237699	8	"Microglia/Endothelial: 16.539"	"Main"
"C1qc"	"Microglia"	2.34601862661842	"Endothelial"	0.147812208717692	15.8716160658901	9	"Microglia/Endothelial: 15.872"	"Main"
"Inpp5d"	"Microglia"	2.14983436232227	"Endothelial"	0.145495712781728	14.7759292780499	10	"Microglia/Endothelial: 14.776"	"Main"
"C1qa"	"Microglia"	3.3157130412119	"Endothelial"	0.240579833951134	13.7821736209419	11	"Microglia/Endothelial: 13.782"	"Main"
"Arhgap15"	"Microglia"	2.49241537719748	"Endothelial"	0.364819279917562	6.83191792319937	12	"Microglia/Endothelial: 6.832"	"Main"
"Rnaset2"	"Microglia"	1.46075817992298	"Endothelial"	0.243710824272077	5.99381740341662	13	"Microglia/Endothelial: 5.994"	"Main"
"Cfh"	"Microglia"	1.42712449868929	"Endothelial"	0.242473710438562	5.88568754982984	14	"Microglia/Endothelial: 5.886"	"Main"
"Npc2"	"Microglia"	2.07333967097039	"Endothelial"	0.378089731518912	5.483723830957	15	"Microglia/Endothelial: 5.484"	"Main"
"Zfp710"	"Microglia"	1.90656493070428	"Astrocytes"	0.386207131737537	4.93663833219934	16	"Microglia/Astrocytes: 4.937"	"Main"
"Lgmn"	"Microglia"	1.50958643155963	"ExNeuron"	0.313774982309949	4.81104777839951	17	"Microglia/ExNeuron: 4.811"	"Main"
"Ifngr1"	"Microglia"	2.18568986526082	"Endothelial"	0.472345115416478	4.62731548167626	18	"Microglia/Endothelial: 4.627"	"Main"
"Lyn"	"Microglia"	1.86143001702039	"OPC"	0.44815292644542	4.15355988364183	19	"Microglia/OPC: 4.154"	"Main"
"Slco2b1"	"Microglia"	1.78569993161436	"Endothelial"	0.451679429848986	3.95346746742793	20	"Microglia/Endothelial: 3.953"	"Main"
"Tmcc3"	"Microglia"	2.71885291694768	"Astrocytes"	0.753943285208503	3.60617697682098	21	"Microglia/Astrocytes: 3.606"	"Main"
"P2rx7"	"Microglia"	1.45249413997908	"Oligodendrocytes"	0.412729788640416	3.51923747680966	22	"Microglia/Oligodendrocytes: 3.519"	"Main"
"Srgap2"	"Microglia"	3.37469767560594	"ExNeuron"	0.960623567044487	3.51302819478887	23	"Microglia/ExNeuron: 3.513"	"Main"
"Anxa3"	"Microglia"	1.69467472342209	"Endothelial"	0.488096342320404	3.47200865174614	24	"Microglia/Endothelial: 3.472"	"Main"
"Ssh2"	"Microglia"	2.61537138876614	"ExNeuron"	0.760379041323072	3.439562700486	25	"Microglia/ExNeuron: 3.44"	"Main"
"Apbb1ip"	"Microglia"	1.38551789528261	"OPC"	0.425512536710263	3.256115333274	26	"Microglia/OPC: 3.256"	"Main"
"Ophn1"	"Microglia"	1.74280693195524	"ExNeuron"	0.564292176646654	3.08848324340061	27	"Microglia/ExNeuron: 3.088"	"Main"
"Ctsh"	"Microglia"	1.3457265659207	"Astrocytes"	0.456630901167085	2.94707730572156	28	"Microglia/Astrocytes: 2.947"	"Main"
"Timp2"	"Microglia"	1.46288096539301	"ExNeuron"	0.505511072915813	2.89386532515507	29	"Microglia/ExNeuron: 2.894"	"Main"
"Dock4"	"Microglia"	2.17676056635192	"ExNeuron"	0.938893506452722	2.31843180445037	30	"Microglia/ExNeuron: 2.318"	"Main"
"Ncoa3"	"Microglia"	1.41051970771251	"Astrocytes"	0.646048676708289	2.18330252590147	31	"Microglia/Astrocytes: 2.183"	"Main"
"Snx29"	"Microglia"	1.37934325665989	"ExNeuron"	0.651487813584659	2.11722034994082	32	"Microglia/ExNeuron: 2.117"	"Main"
"Slc9a9"	"Microglia"	1.85475687251576	"OPC"	0.886321993375347	2.09264453142177	33	"Microglia/OPC: 2.093"	"Main"
"Plxdc2"	"Microglia"	2.3721512516318	"InhNeuron"	1.13426245644772	2.09136010642624	34	"Microglia/InhNeuron: 2.091"	"Main"
"Ldlrad4"	"Microglia"	1.82503206940932	"ExNeuron"	0.876707888813075	2.08168774650827	35	"Microglia/ExNeuron: 2.082"	"Main"
"Pde3b"	"Microglia"	1.59342004798261	"ExNeuron"	0.767735233838752	2.07548120465352	36	"Microglia/ExNeuron: 2.075"	"Main"
"Mbnl1"	"Microglia"	1.54573594042571	"InhNeuron"	0.788467775522233	1.96043007515673	37	"Microglia/InhNeuron: 1.96"	"Main"
"Nav3"	"Microglia"	2.60260001561816	"ExNeuron"	1.40588284413701	1.85122112164029	38	"Microglia/ExNeuron: 1.851"	"Main"
"Cst3"	"Microglia"	5.53910678721464	"Astrocytes"	3.16923477460895	1.74777420454693	39	"Microglia/Astrocytes: 1.748"	"Main"
"Ctsl"	"Microglia"	1.52540384338179	"Endothelial"	0.878066710716765	1.73723001312349	40	"Microglia/Endothelial: 1.737"	"Main"
"Mef2a"	"Microglia"	1.58567850146456	"InhNeuron"	0.957987420882969	1.65521849963651	41	"Microglia/InhNeuron: 1.655"	"Main"
"Mertk"	"Microglia"	2.14525647552602	"Astrocytes"	1.29826640330613	1.65240082471745	42	"Microglia/Astrocytes: 1.652"	"Main"
"Erp29"	"Microglia"	1.42964235584489	"Oligodendrocytes"	0.88211386740376	1.62070046586232	43	"Microglia/Oligodendrocytes: 1.621"	"Main"
"Sparc"	"Microglia"	1.56821410754504	"Endothelial"	1.09723924425655	1.4292362543117	44	"Microglia/Endothelial: 1.429"	"Main"
"Mef2c"	"Microglia"	2.27094170604777	"ExNeuron"	1.70339746178798	1.33318368554106	45	"Microglia/ExNeuron: 1.333"	"Main"
"Foxn3"	"Microglia"	1.52491535071206	"Oligodendrocytes"	1.169174381061	1.30426681888824	46	"Microglia/Oligodendrocytes: 1.304"	"Main"
"Psap"	"Microglia"	2.00645195465125	"Astrocytes"	1.57825661673236	1.27130907190837	47	"Microglia/Astrocytes: 1.271"	"Main"
"Ywhah"	"Microglia"	2.24915340097598	"ExNeuron"	1.90274329722428	1.1820582441452	48	"Microglia/ExNeuron: 1.182"	"Main"
"Tmsb10"	"Microglia"	1.81166598713093	"Endothelial"	1.54940623054999	1.16926468437386	49	"Microglia/Endothelial: 1.169"	"Main"
"Itm2b"	"Microglia"	2.32164990744016	"Astrocytes"	2.04287370177331	1.13646277076496	50	"Microglia/Astrocytes: 1.136"	"Main"
"Ndufa4"	"Microglia"	1.61098437007241	"Oligodendrocytes"	1.41888630396917	1.13538651093175	51	"Microglia/Oligodendrocytes: 1.135"	"Main"
"Nrgn"	"Microglia"	2.2465786948533	"Endothelial"	2.0616629409362	1.08969252453708	52	"Microglia/Endothelial: 1.09"	"Main"
"Uchl1"	"Microglia"	1.66978750575063	"Endothelial"	1.56369628817822	1.06784643435843	53	"Microglia/Endothelial: 1.068"	"Main"
"Tmsb4x"	"Microglia"	3.29517269090938	"Endothelial"	3.15145668952133	1.04560303870458	54	"Microglia/Endothelial: 1.046"	"Main"
"Stmn3"	"Microglia"	1.90165048652815	"InhNeuron"	1.84829332242055	1.02886834219459	55	"Microglia/InhNeuron: 1.029"	"Main"
"LOC108348175"	"Microglia"	3.03748451607402	"Oligodendrocytes"	2.98522258130379	1.01750688042411	56	"Microglia/Oligodendrocytes: 1.018"	"Main"
"Cldn5"	"Endothelial"	1.76377981878721	"Microglia"	0.00720273316965806	244.876462481942	1	"Endothelial/Microglia: 244.876"	"Main"
"Slco1a4"	"Endothelial"	1.41039956970711	"ExNeuron"	0.00875701553494983	161.05938879269	2	"Endothelial/ExNeuron: 161.059"	"Main"
"Flt1"	"Endothelial"	1.97413494191941	"Microglia"	0.0206558784234615	95.5725484749727	3	"Endothelial/Microglia: 95.573"	"Main"
"Itm2a"	"Endothelial"	1.30729248502505	"Microglia"	0.0300554242455276	43.49605829369	4	"Endothelial/Microglia: 43.496"	"Main"
"Ebf1"	"Endothelial"	2.35910057793365	"InhNeuron"	0.290231416054285	8.12834327174426	5	"Endothelial/InhNeuron: 8.128"	"Main"
"Clec2g"	"Endothelial"	1.24488852356113	"Microglia"	0.211608998891373	5.88296589503824	6	"Endothelial/Microglia: 5.883"	"Main"
"Igfbp7"	"Endothelial"	2.52659253249747	"Astrocytes"	0.459693202555125	5.49625819667083	7	"Endothelial/Astrocytes: 5.496"	"Main"
"Epas1"	"Endothelial"	1.61527301978469	"Astrocytes"	0.361324373308008	4.47042363900473	8	"Endothelial/Astrocytes: 4.47"	"Main"
"Cobll1"	"Endothelial"	1.32272945450518	"OPC"	0.610588790000601	2.16631794780228	9	"Endothelial/OPC: 2.166"	"Main"
"Igf1r"	"Endothelial"	1.64456472950383	"ExNeuron"	0.767439854276818	2.14292327970581	10	"Endothelial/ExNeuron: 2.143"	"Main"
"Utrn"	"Endothelial"	2.23666750736574	"Astrocytes"	1.1124028610146	2.01066321002243	11	"Endothelial/Astrocytes: 2.011"	"Main"
"Bsg"	"Endothelial"	2.76169743481875	"InhNeuron"	1.43510668377125	1.9243847625052	12	"Endothelial/InhNeuron: 1.924"	"Main"
"Pltp"	"Endothelial"	1.88917261600901	"Microglia"	1.04289052050307	1.81147740713734	13	"Endothelial/Microglia: 1.811"	"Main"
"AABR07007032.1"	"Endothelial"	1.35897047614863	"ExNeuron"	0.790458805432745	1.71921732898484	14	"Endothelial/ExNeuron: 1.719"	"Main"
"Rpl29"	"Endothelial"	1.42387308306271	"Microglia"	0.9600342216191	1.4831482576333	15	"Endothelial/Microglia: 1.483"	"Main"
"Atp5f1b"	"Endothelial"	1.53299061076998	"InhNeuron"	1.13265903754217	1.35344402857237	16	"Endothelial/InhNeuron: 1.353"	"Main"
"Cdc42"	"Endothelial"	1.36896645862731	"ExNeuron"	1.02515114081566	1.3353801250595	17	"Endothelial/ExNeuron: 1.335"	"Main"
"Tspan5"	"Endothelial"	1.40176693752039	"ExNeuron"	1.08485877045923	1.29211928380964	18	"Endothelial/ExNeuron: 1.292"	"Main"
"H3f3a"	"Endothelial"	1.62186476513041	"Oligodendrocytes"	1.29092398344455	1.25635961987693	19	"Endothelial/Oligodendrocytes: 1.256"	"Main"
"Ptms"	"Endothelial"	1.2534616715956	"Microglia"	1.02543896193655	1.22236595070313	20	"Endothelial/Microglia: 1.222"	"Main"
"LOC100361457"	"Endothelial"	1.46833678742	"Astrocytes"	1.20924999831188	1.21425411574927	21	"Endothelial/Astrocytes: 1.214"	"Main"
"Rpl41"	"Endothelial"	1.86525056648242	"Microglia"	1.56518035221402	1.19171606252527	22	"Endothelial/Microglia: 1.192"	"Main"
"Uba52"	"Endothelial"	1.64478296670128	"Microglia"	1.39358288603859	1.18025485471966	23	"Endothelial/Microglia: 1.18"	"Main"
"Mt-co1"	"Endothelial"	2.76290040349543	"ExNeuron"	2.38239196009044	1.15971697763392	24	"Endothelial/ExNeuron: 1.16"	"Main"
"Mt-co2"	"Endothelial"	2.87592712106397	"ExNeuron"	2.49908616384135	1.15079150237996	25	"Endothelial/ExNeuron: 1.151"	"Main"
