"gene"	"cellType.target"	"mean.target"	"cellType.2nd"	"mean.2nd"	"MeanRatio"	"MeanRatio.rank"	"MeanRatio.anno"	"Cell_type_resolution"
"PDE2A"	"MHb"	2.4747632355897	"Endo"	0.684153752276017	3.61726180314988	33	"MHb/Endo: 3.617"	"Broad"
"LINC02505"	"MHb"	1.82508492654159	"LHb"	0.507811381098649	3.59402131278158	34	"MHb/LHb: 3.594"	"Broad"
"GIPR"	"MHb"	0.860999986566586	"Oligo"	0.244482228036726	3.52172832144366	35	"MHb/Oligo: 3.522"	"Broad"
"AC008667.1"	"MHb"	0.859252863563671	"LHb"	0.244017637266345	3.52127359804651	36	"MHb/LHb: 3.521"	"Broad"
"MPP7"	"MHb"	2.1839276426462	"Excit.Thal"	0.622832222192985	3.50644614203905	37	"MHb/Excit.Thal: 3.506"	"Broad"
"AC003991.1"	"MHb"	1.08631388615408	"Excit.Thal"	0.311223899703927	3.49045779320775	38	"MHb/Excit.Thal: 3.49"	"Broad"
"VAV2"	"MHb"	2.23778553709337	"LHb"	0.652389602823344	3.43013672720857	39	"MHb/LHb: 3.43"	"Broad"
"THSD7B"	"MHb"	3.48459535875795	"LHb"	1.04137959785221	3.34613369221439	40	"MHb/LHb: 3.346"	"Broad"
"CACNG5"	"MHb"	1.07133187256918	"LHb"	0.323450675635294	3.31219550079764	41	"MHb/LHb: 3.312"	"Broad"
"GSDME"	"MHb"	2.19313801561955	"LHb"	0.689064064044569	3.182778104472	42	"MHb/LHb: 3.183"	"Broad"
"AL512662.2"	"MHb"	2.26260720356941	"LHb"	0.768222204769777	2.94525098275111	43	"MHb/LHb: 2.945"	"Broad"
"AC004594.1"	"MHb"	1.32130259160195	"LHb"	0.453755370925091	2.91192716663201	44	"MHb/LHb: 2.912"	"Broad"
"GDPD5"	"MHb"	1.45194476047516	"Inhib.Thal"	0.500481934063318	2.90109324963461	45	"MHb/Inhib.Thal: 2.901"	"Broad"
"AL137139.2"	"MHb"	1.91084002677265	"Endo"	0.666050025681385	2.86891367479164	46	"MHb/Endo: 2.869"	"Broad"
"PLCH2"	"MHb"	1.15331816297845	"Oligo"	0.406399280295647	2.83789420625802	47	"MHb/Oligo: 2.838"	"Broad"
"CNGB1"	"MHb"	1.59886247508685	"LHb"	0.574772202237642	2.78173243045216	48	"MHb/LHb: 2.782"	"Broad"
"GPR39"	"MHb"	1.50000846974627	"Excit.Thal"	0.542367122037488	2.76566998403452	49	"MHb/Excit.Thal: 2.766"	"Broad"
"AC015845.2"	"MHb"	0.818601440733662	"LHb"	0.296284666844737	2.76288830418158	50	"MHb/LHb: 2.763"	"Broad"
"TRIM59"	"Oligo"	1.93571343646289	"Microglia"	0.0784476912050457	24.6752123195486	1	"Oligo/Microglia: 24.675"	"Broad"
"AC108721.2"	"Oligo"	1.57612728522301	"Microglia"	0.0713733989092653	22.082839115266	2	"Oligo/Microglia: 22.083"	"Broad"
"MYRF"	"Oligo"	2.21433909523112	"Microglia"	0.102323944998354	21.6404781428897	3	"Oligo/Microglia: 21.64"	"Broad"
"ITGA2"	"Oligo"	2.17471502496824	"Microglia"	0.100611395141272	21.614997206973	4	"Oligo/Microglia: 21.615"	"Broad"
"SLC5A11"	"Oligo"	3.4334226993966	"Microglia"	0.160329826875945	21.4147471265794	5	"Oligo/Microglia: 21.415"	"Broad"
"CDH19"	"Oligo"	1.41065799974916	"Microglia"	0.0660129668554173	21.3694076625703	6	"Oligo/Microglia: 21.369"	"Broad"
"AC090015.1"	"Oligo"	2.21691322507777	"Microglia"	0.10854925200264	20.4231091801891	7	"Oligo/Microglia: 20.423"	"Broad"
"AC004690.2"	"Oligo"	1.7707979735361	"MHb"	0.0899908543330524	19.6775326410665	8	"Oligo/MHb: 19.678"	"Broad"
"LINC01608"	"Oligo"	2.93141908021197	"Microglia"	0.153310120010723	19.1208452514872	9	"Oligo/Microglia: 19.121"	"Broad"
"AC009063.2"	"Oligo"	1.9289901738697	"Microglia"	0.108041930621033	17.8540883412738	10	"Oligo/Microglia: 17.854"	"Broad"
"FOLH1"	"Oligo"	2.73663989232355	"Microglia"	0.161701314680871	16.9240423166905	11	"Oligo/Microglia: 16.924"	"Broad"
"ANLN"	"Oligo"	2.71056883199351	"Microglia"	0.163349495195728	16.5936774322177	12	"Oligo/Microglia: 16.594"	"Broad"
"CD22"	"Oligo"	2.36012698618665	"Microglia"	0.149752701893799	15.7601629642742	13	"Oligo/Microglia: 15.76"	"Broad"
"CARNS1"	"Oligo"	1.69411354739757	"Microglia"	0.108310197551192	15.6413115819207	14	"Oligo/Microglia: 15.641"	"Broad"
"MOG"	"Oligo"	2.90944972139701	"Microglia"	0.189102312470012	15.3855851014957	15	"Oligo/Microglia: 15.386"	"Broad"
"SEC14L5"	"Oligo"	2.48694995372386	"Microglia"	0.163870687502056	15.1762953560115	16	"Oligo/Microglia: 15.176"	"Broad"
"AC012494.1"	"Oligo"	4.30594567486798	"Microglia"	0.289316638031044	14.8831595174486	17	"Oligo/Microglia: 14.883"	"Broad"
"ST18"	"Oligo"	6.31593550501839	"Microglia"	0.432226082299357	14.6125737517247	18	"Oligo/Microglia: 14.613"	"Broad"
"AC016597.1"	"Oligo"	1.34461417756854	"Microglia"	0.0924553633632961	14.5433875186341	19	"Oligo/Microglia: 14.543"	"Broad"
"CERCAM"	"Oligo"	3.02468589958718	"Microglia"	0.220836285379495	13.6965077744784	20	"Oligo/Microglia: 13.697"	"Broad"
"SH3TC2"	"Oligo"	2.22124177354828	"Microglia"	0.162701977803271	13.6522112609723	21	"Oligo/Microglia: 13.652"	"Broad"
"MOBP"	"Oligo"	4.70713735218159	"Microglia"	0.345864707497796	13.6097648882304	22	"Oligo/Microglia: 13.61"	"Broad"
"MAG"	"Oligo"	2.00956090762597	"Microglia"	0.158978801072947	12.6404331524924	23	"Oligo/Microglia: 12.64"	"Broad"
"AL033523.1"	"Oligo"	3.68974264781288	"Endo"	0.292976499938768	12.5939884208598	24	"Oligo/Endo: 12.594"	"Broad"
"ENPP2"	"Oligo"	4.27028002378007	"Excit.Thal"	0.34190013303125	12.4898460434052	25	"Oligo/Excit.Thal: 12.49"	"Broad"
"HAPLN2"	"Oligo"	1.35332174912324	"OPC"	0.111108054561168	12.1802308074632	26	"Oligo/OPC: 12.18"	"Broad"
"NKX6-2"	"Oligo"	1.05393033600525	"Astrocyte"	0.0887711138885183	11.8724469012387	27	"Oligo/Astrocyte: 11.872"	"Broad"
"LINC01630"	"Oligo"	2.1383709480041	"Microglia"	0.186294236876138	11.4784600096129	28	"Oligo/Microglia: 11.478"	"Broad"
"LDB3"	"Oligo"	2.59207289485588	"MHb"	0.226511227905305	11.443463173223	29	"Oligo/MHb: 11.443"	"Broad"
"PCSK6"	"Oligo"	3.63687634579539	"OPC"	0.326474721517785	11.1398405637273	30	"Oligo/OPC: 11.14"	"Broad"
"AL133304.3"	"Oligo"	1.99916355742272	"Astrocyte"	0.179859973436776	11.1151109344818	31	"Oligo/Astrocyte: 11.115"	"Broad"
"ERMN"	"Oligo"	1.56408251427056	"Microglia"	0.145936620667732	10.7175464740386	32	"Oligo/Microglia: 10.718"	"Broad"
"SLC31A2"	"Oligo"	1.18707721221941	"Microglia"	0.115665676197108	10.2630032629256	33	"Oligo/Microglia: 10.263"	"Broad"
"ASPA"	"Oligo"	2.51275165904176	"Astrocyte"	0.246601648894997	10.1895168596853	34	"Oligo/Astrocyte: 10.19"	"Broad"
"AL354809.1"	"Oligo"	1.58214567408354	"Microglia"	0.159025592457911	9.9490003440942	35	"Oligo/Microglia: 9.949"	"Broad"
"TP53TG5"	"Oligo"	1.25897837994237	"Microglia"	0.139382386598079	9.03255002780762	36	"Oligo/Microglia: 9.033"	"Broad"
"CNDP1"	"Oligo"	3.47346900333818	"Microglia"	0.386920638885036	8.97721303610852	37	"Oligo/Microglia: 8.977"	"Broad"
"LRRC63"	"Oligo"	1.78653445306983	"Excit.Thal"	0.20422590321009	8.74783475058006	38	"Oligo/Excit.Thal: 8.748"	"Broad"
"TMEM98"	"Oligo"	1.64642184363527	"Endo"	0.190386097951222	8.64780496765627	39	"Oligo/Endo: 8.648"	"Broad"
"LRP2"	"Oligo"	1.72790248829737	"Excit.Thal"	0.203181352022589	8.50423757444664	40	"Oligo/Excit.Thal: 8.504"	"Broad"
"FAM107B"	"Oligo"	2.97988843865458	"Microglia"	0.406319631078226	7.33385298354163	41	"Oligo/Microglia: 7.334"	"Broad"
"AFMID"	"Oligo"	1.36360785836694	"Excit.Thal"	0.192535002189279	7.08238939861124	42	"Oligo/Excit.Thal: 7.082"	"Broad"
"PPP1R14A"	"Oligo"	1.40522673260862	"Endo"	0.199578746625691	7.04096381186374	43	"Oligo/Endo: 7.041"	"Broad"
"GPR37"	"Oligo"	1.78659478353616	"MHb"	0.253745636591967	7.04088869283326	44	"Oligo/MHb: 7.041"	"Broad"
"CLDN11"	"Oligo"	2.73710195761959	"Endo"	0.392005732356775	6.98230084841841	45	"Oligo/Endo: 6.982"	"Broad"
"CDK18"	"Oligo"	3.78415609258965	"Microglia"	0.558321847460867	6.77773243121188	46	"Oligo/Microglia: 6.778"	"Broad"
"SYNJ2"	"Oligo"	3.59724360371837	"Excit.Thal"	0.539489440673669	6.66786656514804	47	"Oligo/Excit.Thal: 6.668"	"Broad"
"CNP"	"Oligo"	2.71401051460332	"OPC"	0.411769488094848	6.59109184403233	48	"Oligo/OPC: 6.591"	"Broad"
"POLR2F"	"Oligo"	3.50692666147149	"LHb"	0.536245997049788	6.53977219553191	49	"Oligo/LHb: 6.54"	"Broad"
"TMC7"	"Oligo"	1.47934776050901	"Microglia"	0.227204400128707	6.51108763593922	50	"Oligo/Microglia: 6.511"	"Broad"
"SLC14A1"	"Astrocyte"	2.66509315572793	"Microglia"	0.0235003610070059	113.406477242346	1	"Astrocyte/Microglia: 113.406"	"Broad"
"ETNPPL"	"Astrocyte"	1.70108618051651	"MHb"	0.0232213846728037	73.2551570238091	2	"Astrocyte/MHb: 73.255"	"Broad"
"AC012405.1"	"Astrocyte"	3.78232264850311	"Inhib.Thal"	0.0536294682565713	70.5269466855037	3	"Astrocyte/Inhib.Thal: 70.527"	"Broad"
"AQP4"	"Astrocyte"	2.36387069326425	"Microglia"	0.0550172476418675	42.9659932945349	4	"Astrocyte/Microglia: 42.966"	"Broad"
"AC073941.1"	"Astrocyte"	2.03226653875477	"MHb"	0.0476146768501272	42.6815148856636	5	"Astrocyte/MHb: 42.682"	"Broad"
"SLC25A48"	"Astrocyte"	1.57400820185014	"Oligo"	0.0542615513561223	29.0077994917583	6	"Astrocyte/Oligo: 29.008"	"Broad"
"HPSE2"	"Astrocyte"	5.65115229093261	"Excit.Thal"	0.213574126042818	26.459910643856	7	"Astrocyte/Excit.Thal: 26.46"	"Broad"
"PRDM16"	"Astrocyte"	1.72555722163904	"OPC"	0.0698304089704057	24.7106847443831	8	"Astrocyte/OPC: 24.711"	"Broad"
"GFAP"	"Astrocyte"	3.16902619348788	"Endo"	0.131222528113919	24.150016304645	9	"Astrocyte/Endo: 24.15"	"Broad"
"RGMA"	"Astrocyte"	2.99764788721883	"Excit.Thal"	0.198540073228103	15.0984526120066	10	"Astrocyte/Excit.Thal: 15.098"	"Broad"
"WDR49"	"Astrocyte"	2.23191364190128	"Excit.Thal"	0.164187544438087	13.5936842806179	11	"Astrocyte/Excit.Thal: 13.594"	"Broad"
"LINC00299"	"Astrocyte"	3.57752091805281	"OPC"	0.322682761815277	11.0868051888709	12	"Astrocyte/OPC: 11.087"	"Broad"
"LINC01748"	"Astrocyte"	2.06342624510707	"OPC"	0.188860507025803	10.9256629541144	13	"Astrocyte/OPC: 10.926"	"Broad"
"SLC25A18"	"Astrocyte"	2.16430103419501	"Oligo"	0.212350555127658	10.1921138510512	14	"Astrocyte/Oligo: 10.192"	"Broad"
"LINC01088"	"Astrocyte"	4.15050850784095	"Endo"	0.416511497241951	9.96493142524209	15	"Astrocyte/Endo: 9.965"	"Broad"
"TNC"	"Astrocyte"	4.06972166737875	"LHb"	0.443084821237003	9.18497197899245	16	"Astrocyte/LHb: 9.185"	"Broad"
"FRMPD2"	"Astrocyte"	1.64134650653005	"MHb"	0.190303660623573	8.62488141926334	17	"Astrocyte/MHb: 8.625"	"Broad"
"FGFR3"	"Astrocyte"	2.02086419257469	"OPC"	0.24168321231473	8.36162418241543	18	"Astrocyte/OPC: 8.362"	"Broad"
"LAMA1"	"Astrocyte"	2.22673367619385	"Endo"	0.274641142834341	8.10779351270389	19	"Astrocyte/Endo: 8.108"	"Broad"
"AC091826.2"	"Astrocyte"	1.97239509719124	"Inhib.Thal"	0.252098402402655	7.82390954640365	20	"Astrocyte/Inhib.Thal: 7.824"	"Broad"
"ALDH1A1"	"Astrocyte"	2.59202841185502	"Endo"	0.33913243115149	7.64311570867477	21	"Astrocyte/Endo: 7.643"	"Broad"
"RFX4"	"Astrocyte"	3.51891700986613	"OPC"	0.492820932263181	7.14035622169337	22	"Astrocyte/OPC: 7.14"	"Broad"
"EFEMP1"	"Astrocyte"	3.11110194581015	"LHb"	0.442394322968086	7.03241832973202	23	"Astrocyte/LHb: 7.032"	"Broad"
"AC099792.1"	"Astrocyte"	1.78341402543343	"OPC"	0.257006708048821	6.93917306273053	24	"Astrocyte/OPC: 6.939"	"Broad"
"PAMR1"	"Astrocyte"	2.9429109018021	"Endo"	0.424436460701435	6.93369013806817	25	"Astrocyte/Endo: 6.934"	"Broad"
"GJA1"	"Astrocyte"	1.89893406249449	"Endo"	0.279039600606633	6.80524935660099	26	"Astrocyte/Endo: 6.805"	"Broad"
"PSD2"	"Astrocyte"	2.41358878849384	"OPC"	0.376346532284697	6.41320852311726	27	"Astrocyte/OPC: 6.413"	"Broad"
"AC002429.2"	"Astrocyte"	2.8618711296526	"MHb"	0.458194192572608	6.24597861789593	28	"Astrocyte/MHb: 6.246"	"Broad"
"CDHR3"	"Astrocyte"	2.50662312726894	"Excit.Thal"	0.411723048127532	6.0881292380127	29	"Astrocyte/Excit.Thal: 6.088"	"Broad"
"MGST1"	"Astrocyte"	1.58974869646159	"MHb"	0.267003702084181	5.95403241248084	30	"Astrocyte/MHb: 5.954"	"Broad"
"EDNRB"	"Astrocyte"	1.76718758950987	"OPC"	0.309275488152345	5.71395942196161	31	"Astrocyte/OPC: 5.714"	"Broad"
"GLI3"	"Astrocyte"	3.11159185552458	"Endo"	0.631370859418051	4.92831084791053	32	"Astrocyte/Endo: 4.928"	"Broad"
"BMPR1B"	"Astrocyte"	2.6138872931361	"Inhib.Thal"	0.544901254197283	4.79699261655531	33	"Astrocyte/Inhib.Thal: 4.797"	"Broad"
"MIR4300HG"	"Astrocyte"	3.55133404367148	"OPC"	0.741867345028251	4.7870203041977	34	"Astrocyte/OPC: 4.787"	"Broad"
"GASK1A"	"Astrocyte"	1.55444244116669	"Microglia"	0.345985973616834	4.49279034325295	35	"Astrocyte/Microglia: 4.493"	"Broad"
"MRVI1"	"Astrocyte"	2.26725985069346	"Endo"	0.545412610248673	4.15696265192647	36	"Astrocyte/Endo: 4.157"	"Broad"
"GINS3"	"Astrocyte"	1.77717069536926	"OPC"	0.432466066139224	4.1093876133096	37	"Astrocyte/OPC: 4.109"	"Broad"
"RFX2"	"Astrocyte"	1.93210577518929	"Inhib.Thal"	0.507297657768164	3.80862348880047	38	"Astrocyte/Inhib.Thal: 3.809"	"Broad"
"SFXN5"	"Astrocyte"	3.54001309651529	"Excit.Thal"	0.94922281705795	3.72938053415879	39	"Astrocyte/Excit.Thal: 3.729"	"Broad"
"ZNRF3"	"Astrocyte"	2.81878860663746	"Inhib.Thal"	0.757098419384395	3.72314686501321	40	"Astrocyte/Inhib.Thal: 3.723"	"Broad"
"ARHGEF26"	"Astrocyte"	1.87915481597458	"LHb"	0.511382229891998	3.67465802707194	41	"Astrocyte/LHb: 3.675"	"Broad"
"AC053513.1"	"Astrocyte"	2.04768300728852	"Excit.Thal"	0.564528117881025	3.62724715108002	42	"Astrocyte/Excit.Thal: 3.627"	"Broad"
"ACSBG1"	"Astrocyte"	2.72829200490338	"Oligo"	0.764438141215434	3.56901606265417	43	"Astrocyte/Oligo: 3.569"	"Broad"
"AC114971.1"	"Astrocyte"	2.75132825112992	"OPC"	0.789457630267082	3.48508665398435	44	"Astrocyte/OPC: 3.485"	"Broad"
"CAMK2G"	"Astrocyte"	3.90309765016081	"Excit.Thal"	1.13991590688029	3.42402244464046	45	"Astrocyte/Excit.Thal: 3.424"	"Broad"
"ACACB"	"Astrocyte"	2.20551098889676	"Endo"	0.658738504496176	3.34808269722081	46	"Astrocyte/Endo: 3.348"	"Broad"
"AHCYL1"	"Astrocyte"	3.05542781856061	"LHb"	0.917989659353202	3.32839023558654	47	"Astrocyte/LHb: 3.328"	"Broad"
"ACSS1"	"Astrocyte"	1.95997033896181	"Microglia"	0.590204836751541	3.32083069625351	48	"Astrocyte/Microglia: 3.321"	"Broad"
"GLIS3"	"Astrocyte"	3.74357500976739	"Microglia"	1.13657231317301	3.29374116048657	49	"Astrocyte/Microglia: 3.294"	"Broad"
"HIF3A"	"Astrocyte"	2.57736117809224	"OPC"	0.790631049880987	3.25987852169505	50	"Astrocyte/OPC: 3.26"	"Broad"
"LINC02742"	"Microglia"	1.17261500583923	"OPC"	0.119588567354058	9.80541059888728	1	"Microglia/OPC: 9.805"	"Broad"
"HLA-DRB1"	"Microglia"	1.61725344617692	"OPC"	0.17353911899571	9.31924430374056	2	"Microglia/OPC: 9.319"	"Broad"
"SUSD3"	"Microglia"	1.09976700532988	"OPC"	0.123432753356743	8.9098474709655	3	"Microglia/OPC: 8.91"	"Broad"
"CD74"	"Microglia"	2.85604351329738	"OPC"	0.324689538120921	8.79622894481351	4	"Microglia/OPC: 8.796"	"Broad"
"AC079015.1"	"Microglia"	1.86113608905054	"OPC"	0.214043215122325	8.69514171699818	5	"Microglia/OPC: 8.695"	"Broad"
"CD84"	"Microglia"	1.43170054194792	"OPC"	0.177044136620114	8.08668713508391	6	"Microglia/OPC: 8.087"	"Broad"
"CD86"	"Microglia"	2.22025926711533	"OPC"	0.275637163106262	8.0550069594911	7	"Microglia/OPC: 8.055"	"Broad"
"CYBB"	"Microglia"	2.24036292714222	"OPC"	0.28367638174285	7.89760117982994	8	"Microglia/OPC: 7.898"	"Broad"
"SELPLG"	"Microglia"	1.14999948915259	"OPC"	0.14816241118506	7.76174928549318	9	"Microglia/OPC: 7.762"	"Broad"
"HLA-DRA"	"Microglia"	1.39094296009766	"OPC"	0.180861286922844	7.69066163225433	10	"Microglia/OPC: 7.691"	"Broad"
"LINC02642"	"Microglia"	1.73459090806666	"OPC"	0.22662495441818	7.65401547468557	11	"Microglia/OPC: 7.654"	"Broad"
"AC044781.1"	"Microglia"	1.9086243920403	"OPC"	0.250902118411256	7.60704773688619	12	"Microglia/OPC: 7.607"	"Broad"
"IRF8"	"Microglia"	1.65948561123959	"OPC"	0.223582666267453	7.42224627223329	13	"Microglia/OPC: 7.422"	"Broad"
"AL357522.1"	"Microglia"	2.28262223317696	"OPC"	0.312270212953028	7.30976615281688	14	"Microglia/OPC: 7.31"	"Broad"
"FGD2"	"Microglia"	1.81453090838582	"OPC"	0.249058357109386	7.28556523637906	15	"Microglia/OPC: 7.286"	"Broad"
"ALPK1"	"Microglia"	1.96954758493313	"OPC"	0.271120811828037	7.26446476629154	16	"Microglia/OPC: 7.264"	"Broad"
"TFEC"	"Microglia"	1.46961175240971	"OPC"	0.202364923373141	7.2621861927123	17	"Microglia/OPC: 7.262"	"Broad"
"ITGAM"	"Microglia"	1.69248089879113	"OPC"	0.233195265375219	7.25778414097675	18	"Microglia/OPC: 7.258"	"Broad"
"P2RY13"	"Microglia"	1.49612741272348	"OPC"	0.207959914832027	7.19430671979228	19	"Microglia/OPC: 7.194"	"Broad"
"TMEM156"	"Microglia"	2.34383743891239	"OPC"	0.326256375488255	7.18403566950913	20	"Microglia/OPC: 7.184"	"Broad"
"LINC02712"	"Microglia"	2.79235681731972	"OPC"	0.392022005915513	7.12295936244333	21	"Microglia/OPC: 7.123"	"Broad"
"AC025569.1"	"Microglia"	2.23501236631519	"OPC"	0.319193568861074	7.00205951607992	22	"Microglia/OPC: 7.002"	"Broad"
"HK2"	"Microglia"	1.27894759683819	"OPC"	0.182946081954241	6.99084442353941	23	"Microglia/OPC: 6.991"	"Broad"
"LINC01374"	"Microglia"	3.14652863420147	"OPC"	0.452691433444844	6.95071388971809	24	"Microglia/OPC: 6.951"	"Broad"
"MSR1"	"Microglia"	1.55885735357964	"OPC"	0.225710503171073	6.90644578643349	25	"Microglia/OPC: 6.906"	"Broad"
"LRMP"	"Microglia"	2.0888162116001	"OPC"	0.306160649268087	6.82261491342424	26	"Microglia/OPC: 6.823"	"Broad"
"OLR1"	"Microglia"	1.99659019508489	"OPC"	0.292708168261885	6.82109490466473	27	"Microglia/OPC: 6.821"	"Broad"
"FMNL1"	"Microglia"	1.18178665533897	"LHb"	0.173336868299127	6.81786089096501	28	"Microglia/LHb: 6.818"	"Broad"
"NCKAP1L"	"Microglia"	2.26408661840944	"OPC"	0.332160959702396	6.81623337203137	29	"Microglia/OPC: 6.816"	"Broad"
"VSIR"	"Microglia"	1.83400577037128	"OPC"	0.271047442141333	6.76636442639799	30	"Microglia/OPC: 6.766"	"Broad"
"LINC01141"	"Microglia"	2.70261359995611	"OPC"	0.400613021869048	6.74619508708714	31	"Microglia/OPC: 6.746"	"Broad"
"LNCAROD"	"Microglia"	4.13282272915108	"OPC"	0.613668016548696	6.734622984581	32	"Microglia/OPC: 6.735"	"Broad"
"SYK"	"Microglia"	3.35075525229012	"OPC"	0.498076843449396	6.72738613801979	33	"Microglia/OPC: 6.727"	"Broad"
"HCLS1"	"Microglia"	1.65303268339288	"OPC"	0.246616650955352	6.70284296291151	34	"Microglia/OPC: 6.703"	"Broad"
"SH3TC1"	"Microglia"	1.13511952794411	"OPC"	0.169992769215638	6.67745771294659	35	"Microglia/OPC: 6.677"	"Broad"
"PTAFR"	"Microglia"	1.22098402969402	"OPC"	0.182977844180072	6.67285176063405	36	"Microglia/OPC: 6.673"	"Broad"
"TLR1"	"Microglia"	1.56700732314546	"OPC"	0.235872131578889	6.64346106789377	37	"Microglia/OPC: 6.643"	"Broad"
"LINC02232"	"Microglia"	2.11988324290286	"OPC"	0.321039346494199	6.60318825730341	38	"Microglia/OPC: 6.603"	"Broad"
"AL392172.2"	"Microglia"	1.95327307037406	"OPC"	0.295919887010259	6.60068199575362	39	"Microglia/OPC: 6.601"	"Broad"
"PIK3AP1"	"Microglia"	2.19293186172006	"OPC"	0.332862348046224	6.58810428572575	40	"Microglia/OPC: 6.588"	"Broad"
"ARHGAP25"	"Microglia"	2.36710363342599	"OPC"	0.360347551272363	6.56894607738531	41	"Microglia/OPC: 6.569"	"Broad"
"ADAM28"	"Microglia"	4.5598701059007	"OPC"	0.699168644594562	6.52184582525852	42	"Microglia/OPC: 6.522"	"Broad"
"CSF3R"	"Microglia"	2.22660536489441	"OPC"	0.341697042673199	6.51631441546876	43	"Microglia/OPC: 6.516"	"Broad"
"LAPTM5"	"Microglia"	1.89377229328894	"OPC"	0.291192406513088	6.50350850822692	44	"Microglia/OPC: 6.504"	"Broad"
"PRKCD"	"Microglia"	1.11386894983421	"OPC"	0.172107364700686	6.47194239346672	45	"Microglia/OPC: 6.472"	"Broad"
"PLA2G4A"	"Microglia"	1.63188327594224	"OPC"	0.25248480658002	6.4632929721458	46	"Microglia/OPC: 6.463"	"Broad"
"WDFY4"	"Microglia"	2.79451821790839	"OPC"	0.432404175769286	6.46274567755201	47	"Microglia/OPC: 6.463"	"Broad"
"ITGAX"	"Microglia"	2.12177471324806	"OPC"	0.328886999200045	6.45137910105561	48	"Microglia/OPC: 6.451"	"Broad"
"BLNK"	"Microglia"	3.52237413260194	"OPC"	0.546603079170941	6.44411688632361	49	"Microglia/OPC: 6.444"	"Broad"
"CSF1R"	"Microglia"	3.68984568271764	"OPC"	0.573175498510328	6.43754956781558	50	"Microglia/OPC: 6.438"	"Broad"
"CARMN"	"Endo"	2.94303010861704	"Astrocyte"	0.0138679608125699	212.217942377619	1	"Endo/Astrocyte: 212.218"	"Broad"
"SLC38A11"	"Endo"	3.4369121906181	"Excit.Thal"	0.0219831322236842	156.343152360938	2	"Endo/Excit.Thal: 156.343"	"Broad"
"COL1A2"	"Endo"	1.83072417011194	"Microglia"	0.0129264721800317	141.625970691367	3	"Endo/Microglia: 141.626"	"Broad"
"TFPI"	"Endo"	2.22635393494978	"LHb"	0.0216850752717663	102.667567764843	4	"Endo/LHb: 102.668"	"Broad"
"GGT5"	"Endo"	2.19678809740326	"Astrocyte"	0.0322541686734146	68.1086565785201	5	"Endo/Astrocyte: 68.109"	"Broad"
"SLC6A12"	"Endo"	3.10892277495994	"Oligo"	0.0577947598330857	53.7924681050439	6	"Endo/Oligo: 53.792"	"Broad"
"MUSTN1"	"Endo"	1.99837391267608	"Astrocyte"	0.0374927630696588	53.3002571446455	7	"Endo/Astrocyte: 53.3"	"Broad"
"NDUFA4L2"	"Endo"	2.10436204675091	"Inhib.Thal"	0.0408928499904334	51.4603909300334	8	"Endo/Inhib.Thal: 51.46"	"Broad"
"LINC02147"	"Endo"	2.9140600108755	"Excit.Thal"	0.0585441015236931	49.7754672978655	9	"Endo/Excit.Thal: 49.775"	"Broad"
"PRELP"	"Endo"	2.06895371939189	"Inhib.Thal"	0.0474231006019996	43.6275505635043	10	"Endo/Inhib.Thal: 43.628"	"Broad"
"NOTCH3"	"Endo"	3.38284306518525	"Astrocyte"	0.0839704592903742	40.2861088741602	11	"Endo/Astrocyte: 40.286"	"Broad"
"ITGA1"	"Endo"	2.66324921107284	"MHb"	0.0742589428955526	35.8643566313458	12	"Endo/MHb: 35.864"	"Broad"
"SLC6A13"	"Endo"	2.1820735438075	"Inhib.Thal"	0.0622242798549763	35.0678794337705	13	"Endo/Inhib.Thal: 35.068"	"Broad"
"RIPOR3"	"Endo"	1.75790764239119	"MHb"	0.0518801688223978	33.8840000388022	14	"Endo/MHb: 33.884"	"Broad"
"IFITM3"	"Endo"	1.84631408546935	"OPC"	0.0585229736360372	31.5485350582464	15	"Endo/OPC: 31.549"	"Broad"
"PHLDB2"	"Endo"	2.83154123669881	"Excit.Thal"	0.115978337087516	24.4143976177393	16	"Endo/Excit.Thal: 24.414"	"Broad"
"COBLL1"	"Endo"	4.40987890228585	"OPC"	0.193319211999846	22.8113846351152	17	"Endo/OPC: 22.811"	"Broad"
"RGS5"	"Endo"	3.48271498428775	"Astrocyte"	0.168961897214696	20.612428255717	18	"Endo/Astrocyte: 20.612"	"Broad"
"GJC1"	"Endo"	2.41887691811161	"Inhib.Thal"	0.139561975060731	17.3319195078675	19	"Endo/Inhib.Thal: 17.332"	"Broad"
"SLC19A1"	"Endo"	3.98185805876401	"Microglia"	0.293661590925202	13.5593423921013	20	"Endo/Microglia: 13.559"	"Broad"
"ITIH5"	"Endo"	4.0021203233867	"Excit.Thal"	0.297126561457909	13.4694128446461	21	"Endo/Excit.Thal: 13.469"	"Broad"
"FN1"	"Endo"	3.2650202026514	"Excit.Thal"	0.244407527230971	13.3589183591955	22	"Endo/Excit.Thal: 13.359"	"Broad"
"DCN"	"Endo"	3.25783994204799	"Inhib.Thal"	0.265232241057854	12.2829710636022	23	"Endo/Inhib.Thal: 12.283"	"Broad"
"SLC12A7"	"Endo"	2.35593385712621	"Microglia"	0.235385006235395	10.008852708189	24	"Endo/Microglia: 10.009"	"Broad"
"BGN"	"Endo"	1.85908869817333	"OPC"	0.18954595073734	9.80811613722908	25	"Endo/OPC: 9.808"	"Broad"
