GENE             CHR      START       STOP  NSNPS  NPARAM        N        ZSTAT            P
ENSG00000100678   14   70044217   70189070      3       1  1154267       4.6706   1.5014e-06
ENSG00000119681   14   74498170   74612378      1       1  1154267       3.7539    8.705e-05
ENSG00000165953   14   94487274   94517844      1       1  1154267       4.1361    1.766e-05
ENSG00000258979   14   96741191   96790613      9       1  1154267       4.3054   8.3332e-06
ENSG00000066629   14   99737693   99942060      1       1  1154267       3.7257    9.739e-05
ENSG00000197102   14  101964510  102056443      1       1  1154267       3.8567    5.747e-05
ENSG00000169918   15   31475398   31870789     46       4  1154267       5.1794   1.1129e-07
ENSG00000250007   15   34755084   34812923      2       1  1154267       3.9133   4.5524e-05
ENSG00000259639   15   35939167   36252257     22       2  1154267       4.5275   2.9849e-06
ENSG00000260392   15   56542952   56629592      3       1  1154267       3.9358   4.1461e-05
ENSG00000157890   15   65895079   66253747     10       2  1154267       4.7784   8.8327e-07
ENSG00000278570   15   71792638   71818259      1       1  1154267       4.2035    1.314e-05
ENSG00000260469   15   73752317   73770613      1       1  1154267       3.7219    9.885e-05
ENSG00000167139   15   73873608   73889214      6       1  1154267       4.1096   1.9821e-05
ENSG00000129038   15   73925989   73952137      1       1  1154267       3.7352    9.378e-05
ENSG00000169375   15   75369379   75455842      4       1  1154267       3.7543   8.6903e-05
ENSG00000140598   15   82130230   82262763      5       1  1154267       4.0283   2.8097e-05
ENSG00000186628   15   82755362   82806070      1       1  1154267       3.7267      9.7e-05
ENSG00000140564   15   90868592   90883458      1       1  1154267       4.5225    3.056e-06
ENSG00000260661   15   92148752   92331037      1       1  1154267       3.7394    9.224e-05
ENSG00000275443   15   95990582   96300990      1       1  1154267        3.833     6.33e-05
ENSG00000259702   15   96045341   96064357      1       1  1154267        3.833     6.33e-05
ENSG00000131873   15  101175723  101251932     34       1  1154267       3.9241    4.352e-05
ENSG00000078328   16    5239802    7713338     86       2  1154267       4.2773   9.4567e-06
ENSG00000140718   16   53701692   54158512     15       1  1154267        4.466   3.9848e-06
ENSG00000275691   16   56676132   56677763      2       1  1154267       4.2351   1.1423e-05
ENSG00000140836   16   72782885   73891871      7       1  1154267       4.1319   1.7987e-05
ENSG00000186153   16   78099413   79212667      7       1  1154267       3.9999   3.1679e-05
ENSG00000260456   16   87083562   87317420      1       1  1154267       3.7647    8.337e-05
ENSG00000141252   17     508668     721717      3       1  1154267       4.1993   1.3386e-05
ENSG00000167699   17     757097     783390      2       1  1154267       3.7466   8.9615e-05
ENSG00000263620   17    8150816    8162975      1       1  1154267       3.7758    7.976e-05
ENSG00000178999   17    8204733    8210600      1       1  1154267       3.9234    4.365e-05
ENSG00000178971   17    8224821    8248095      3       1  1154267        3.921   4.4089e-05
ENSG00000178921   17    8247618    8270491      3       1  1154267       4.0014   3.1489e-05
ENSG00000198844   17    8310241    8322516      2       1  1154267       3.8736   5.3627e-05
ENSG00000258472   17   28455752   28614197      2       1  1154267       4.0144   2.9793e-05
ENSG00000076382   17   28577565   28599279      1       1  1154267       4.0334    2.749e-05
ENSG00000167524   17   28607964   28614200      1       1  1154267       3.9954    3.229e-05
ENSG00000007202   17   28614440   28645454      1       1  1154267       3.9877    3.336e-05
ENSG00000132581   17   28648356   28662189      1       1  1154267       3.9309    4.231e-05
ENSG00000109111   17   28662091   28702684      1       1  1154267       3.8821    5.178e-05
ENSG00000108684   17   33013087   34174964      1       1  1154267       3.7241    9.799e-05
ENSG00000279668   17   33827728   34079100      1       1  1154267       3.7241    9.799e-05
ENSG00000234859   17   41402416   41425049      1       1  1154267        3.803    7.148e-05
ENSG00000225190   17   45435900   45490749      1       1  1154267       3.8236    6.576e-05
ENSG00000263715   17   45620344   45835826    742       2  1154267        3.935   4.1594e-05
ENSG00000265547   17   45731703   45732977      2       1  1154267       3.9452    3.987e-05
ENSG00000265964   17   45733353   45734669     11       1  1154267       3.9056   4.6995e-05
ENSG00000120088   17   45784280   45835828    121       1  1154267       3.9147   4.5252e-05
ENSG00000264589   17   45799390   45895630    426       2  1154267       3.9781   3.4737e-05
ENSG00000185294   17   45844835   45847072     12       1  1154267       3.9152   4.5159e-05
ENSG00000186868   17   45894382   46028334    573       2  1154267       4.0146   2.9769e-05
ENSG00000262881   17   45907670   45910779     12       1  1154267       4.0569   2.4868e-05
ENSG00000256762   17   45999250   45999694      1       1  1154267       4.0074    3.069e-05
ENSG00000120071   17   46029916   46225389    469       1  1154267       4.0263   2.8334e-05
ENSG00000262372   17   46035313   46035770      1       1  1154267        4.036    2.718e-05
ENSG00000214401   17   46193576   46196723      1       1  1154267       4.0237    2.865e-05
ENSG00000228696   17   46274784   46361797      1       1  1154267        4.127    1.838e-05
ENSG00000176681   17   46292733   46337794      1       1  1154267        4.127    1.838e-05
ENSG00000238083   17   46511511   46555650      1       1  1154267       3.9238    4.359e-05
ENSG00000185829   17   46516702   46579682      1       1  1154267       3.9238    4.359e-05
ENSG00000073969   17   46590669   46757464      1       1  1154267       3.8236    6.577e-05
ENSG00000262633   17   46923133   47049932      8       1  1154267        3.858   5.7167e-05
ENSG00000259207   17   47253846   47311816      6       1  1154267       4.4554   4.1869e-06
ENSG00000259753   17   47253897   47344292     15       2  1154267       4.7605   9.6538e-07
ENSG00000263293   17   47303460   47323613     13       2  1154267       4.7754   8.9678e-07
ENSG00000178852   17   47323290   47441312      1       1  1154267       3.7403    9.189e-05
ENSG00000263766   17   47603860   47649420      7       1  1154267       3.7871   7.6207e-05
ENSG00000108424   17   47649476   47685505      7       1  1154267       3.8165    6.767e-05
ENSG00000120093   17   48548870   48604912      3       1  1154267        4.001   3.1537e-05
ENSG00000233101   17   48549630   48606414      3       1  1154267        4.001   3.1537e-05
ENSG00000249906   17   49505657   49574064      3       1  1154267       4.8459   6.3031e-07
ENSG00000250310   17   49544847   49577962      3       1  1154267       4.8459   6.3031e-07
ENSG00000121067   17   49598884   49678234      1       1  1154267       4.9853    3.094e-07
ENSG00000121104   17   49710332   49789180      1       1  1154267       4.5273    2.987e-06
ENSG00000154240   17   65635538   66192084      1       1  1154267       3.9044    4.722e-05
ENSG00000171634   17   67825524   67984378    146       1  1154267       4.3299   7.4604e-06
ENSG00000182481   17   68035519   68046842     13       1  1154267       4.6409   1.7349e-06
ENSG00000265055   17   68096046   68101474      2       1  1154267       3.8013   7.1958e-05
ENSG00000141431   18   33578233   33751192     35       2  1154267       4.4362   4.5775e-06
ENSG00000101489   18   37243047   37566037     16       2  1154267       5.2119   9.3475e-08
ENSG00000267101   18   45130565   45181347      3       1  1154267       4.8637   5.7603e-07
ENSG00000132874   18   45212995   45683686      1       1  1154267       4.0348    2.732e-05
ENSG00000187323   18   52340172   53535903     12       2  1154267       4.7659      9.4e-07
ENSG00000041353   18   54717860   54895516      3       1  1154267       3.6573   0.00012742
ENSG00000267013   18   55105904   55124306     17       2  1154267       4.5258   3.0083e-06
ENSG00000196628   18   55222331   55664787      1       1  1154267       3.7483    8.901e-05
ENSG00000264278   18   76794732   76822295      9       1  1154267       3.9751   3.5174e-05
ENSG00000130856   18   76822607   76970727      6       1  1154267       3.8666   5.5176e-05
ENSG00000099864   19     708939     748329      2       1  1154267       4.0454   2.6117e-05
ENSG00000161082   19    3224703    3297076      3       1  1154267        3.934   4.1772e-05
ENSG00000198551   19   11559374   11619135      1       1  1154267       3.7298    9.583e-05
ENSG00000099308   19   18097793   18151692      4       1  1154267       4.0484   2.5786e-05
ENSG00000130517   19   18340587   18369950      4       1  1154267       4.8377   6.5679e-07
ENSG00000213996   19   19264364   19273391      3       1  1154267       3.9348   4.1636e-05
ENSG00000105705   19   19276018   19320844      9       1  1154267        3.919   4.4468e-05
ENSG00000129933   19   19320681   19358755      8       1  1154267       3.7645   8.3431e-05
ENSG00000198597   19   30228290   30713538      8       1  1154267       3.9281   4.2805e-05
ENSG00000284729   19   56707293   56791197      7       1  1154267        3.812   6.8927e-05
ENSG00000269699   19   56774552   56840729      1       1  1154267       3.7449    9.022e-05
ENSG00000198300   19   56810083   56840728      1       1  1154267       3.7449    9.022e-05
ENSG00000196090   20   42072752   43189970     30       2  1154267       4.5634   2.5163e-06
ENSG00000124140   20   46021690   46060152      1       1  1154267       3.8655    5.544e-05
ENSG00000124160   20   46060985   46089952      2       1  1154267       3.9609   3.7328e-05
ENSG00000101040   20   47209214   47356889      8       1  1154267       4.3488   6.8442e-06
ENSG00000130584   20   63743666   63831244      3       1  1154267        3.846   6.0025e-05
ENSG00000157540   21   37365573   37526358     48       4  1154267       5.1247   1.4904e-07
